compound_embedding_row_index,compound_name,n_test_signatures,n_test_cell_lines,mean_response_mse,median_response_mse,mean_response_mae,mean_response_cosine,mean_response_pearson,source_normalized_inverted_score,n_profiles
74,Seocalcitol; seocalcitol,36,10,0.77897424,0.77686834,0.7053745,0.6304373393456141,0.6311456362406412,0.8198536329811437,36
99,Ibrutinib; ibrutinib,124,48,0.78434026,0.7707054,0.70715576,0.6220634320089894,0.6213643690270763,0.8575665277152715,149
107,PD-168393; Pd 168393,12,6,0.7188823,0.72549105,0.68372804,0.6209268718957901,0.6188065956036249,0.6317979854929321,12
168,Ixabepilone; ixabepilone,38,11,0.603882,0.6225042,0.6188495,0.7054900095651024,0.7064101350934882,0.8492724388078734,38
187,ATN-161; Atn-161,4,3,0.78680605,0.76414716,0.6965401,0.6255140006542206,0.6243707090616226,0.4751523159621152,4
230,AZD-1981; Azd-1981,5,4,0.7059385,0.6900121,0.6762589,0.6220742106437683,0.6195174098014832,0.5412519901092994,5
283,"1-[(3S,8S,9R,10R,13S,14S,17R)-3-hydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone; pregnenolone",5,5,0.82199794,0.768333,0.72511137,0.6346413373947144,0.6380568385124207,0.9463703104605212,9
355,Quizartinib; quizartinib,48,28,0.7454629,0.74355817,0.69156176,0.6400200637678305,0.640495490282774,0.7469113731866766,49
419,Ciclesonide; ciclesonide,30,8,0.753342,0.72515273,0.6942501,0.648319935798645,0.6493083298206329,0.6499442408662017,30
425,Sibutramine; sibutramine,1,1,0.60519767,0.60519767,0.63095313,0.6512338519096375,0.6538509726524353,0.4873037390353296,1
438,"KHS-101; N4-isobutyl-N2-((2-phenylthiazol-4-yl)methyl)pyrimidine-2,4-diamine",8,8,0.719136,0.71224105,0.66676134,0.6423925906419754,0.644634060561657,0.33115956743388,8
459,(2S)-4-methyl-N-[(2S)-1-[[(2S)-4-methyl-1-[(2R)-2-methyloxiran-2-yl]-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]-2-[[(2S)-2-[(2-morpholin-4-ylacetyl)amino]-4-phenylbutanoyl]amino]pentanamide; Carfilzomib; carfilzomib,65,11,0.7433471,0.7249966,0.6851521,0.62780945117657,0.6275664026920612,0.8817551277054548,85
473,EPZ-5676; Pinometostat,11,5,0.8149431,0.7897589,0.7224823,0.5873161391778425,0.5867835716767744,0.7568325697338787,32
485,Betaxolol; betaxolol,1,1,0.6194148,0.6194148,0.62466484,0.6440422534942627,0.6400381922721863,0.8007071362574523,5
489,Isamoltan; isamoltane,2,2,0.87784195,0.87784195,0.7544598,0.6632629930973053,0.6689124405384064,0.5225144032306626,2
505,Travoprost; travoprost,4,4,0.76733136,0.7228985,0.70898855,0.6382617205381393,0.6364216506481171,0.7066790844019218,4
507,APD-668; Apd-668,2,2,0.7776009,0.7776009,0.7194886,0.6184849739074707,0.6189031302928925,0.541495650264642,3
520,JDTic; Jdtic,1,1,0.62719214,0.62719214,0.64558005,0.6552771329879761,0.6526798009872437,0.2646684555588112,1
581,Ritonavir; ritonavir,4,2,0.7359232,0.7262036,0.6784775,0.6175190210342407,0.6159678548574448,0.8620850141348416,146
624,Bupropion; bupropion,6,6,0.71627074,0.6556119,0.657685,0.6196813186009725,0.6187742352485657,0.8546337623964044,10
630,Lofexidine; lofexidine,1,1,0.85179573,0.85179573,0.73056865,0.5949617624282837,0.5919488668441772,0.5384986762091997,1
636,4-[(E)-4-(4-hydroxyphenyl)hex-3-en-3-yl]phenol; Diethylstilbestrol,14,9,0.7921317,0.79418325,0.704487,0.6261725894042424,0.6260606561388288,0.7574675902601772,23
642,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoic acid; Doconexent",27,9,0.7823034,0.7776092,0.7086573,0.6022572208333898,0.6001011972074155,0.8918671179412342,29
646,Deacetoxy-7-oxisogedunin; gedunin,4,3,0.8377623,0.87143934,0.71849954,0.6144738644361496,0.6161234080791473,0.592234633601544,4
665,"(Z)-7-[(2R)-2-amino-2-carboxyethyl]sulfanyl-2-[[(1S)-2,2-dimethylcyclopropanecarbonyl]amino]hept-2-enoic acid; Cilastatin",1,1,0.87510645,0.87510645,0.74899924,0.5717650651931763,0.5736011862754822,0.8117627804449841,3
670,"(1S,2S,4R,8R,9S,11R,12S,13S)-12-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one; BRD-K41708980",8,2,0.60076225,0.59497905,0.61465836,0.6860819682478905,0.6856350004673004,0.8392544138764708,8
710,"(4-Benzoyloxy-5,6-dihydroxy-3,11,11,14-tetramethyl-15-oxo-7-tetracyclo[7.5.1.01,5.010,12]pentadeca-2,7-dienyl)methyl benzoate; ingenol",36,11,0.7370607,0.71975034,0.68177646,0.6310078981849883,0.6325847158829371,0.8814762129682053,36
717,"7-chloro-3-methyl-4H-1lambda6,2,4-benzothiadiazine 1,1-dioxide; Diazoxide; diazoxide",6,6,0.8398109,0.8383244,0.7320431,0.6480123698711395,0.644901285568873,0.6735757537900093,12
739,Romidepsin; romidepsin,119,13,0.8222774,0.82843983,0.7216525,0.5743551179140556,0.5764152021969066,0.9024819002026976,131
746,FIT; Fentanyl isothiocyanate,11,9,0.7085287,0.6696904,0.6702941,0.6200398423454978,0.6201458194039084,0.5593895656027834,11
769,"N-Cyano-N'-(1,1-dimethylpropyl)-N''-3-pyridinylguanidine; P-1075",2,2,0.8095926,0.8095926,0.7326242,0.588226705789566,0.5857271254062653,0.476190823027405,2
798,Bucladesine; bucladesine,16,12,0.7904697,0.7736006,0.7040459,0.6046734899282455,0.6056300513446331,0.6738985279366643,22
845,"DL-PDMP; N-[(1R,2R)-1-hydroxy-3-morpholin-4-yl-1-phenylpropan-2-yl]decanamide",19,12,0.83365154,0.7974997,0.72723025,0.6212999193291915,0.6217110596205059,0.6548912515920335,19
865,"3-Acetyl-5-hydroxy-4,5-dimethyl-1-octyl-2-pyrrolone; MT-21",2,2,0.84348416,0.84348416,0.7344975,0.583148330450058,0.5756294429302216,0.0,2
879,"5-fluoro-N-hexyl-2,4-dioxopyrimidine-1-carboxamide; Carmofur; carmofur",3,3,0.76701283,0.8249773,0.7165001,0.6553714871406555,0.6579650044441223,0.8144705834490344,18
885,"(2R,3S)-3-(6-amino-9H-purin-9-yl)nonan-2-ol; EHNA",2,2,0.8967365,0.8967365,0.7376037,0.5777053833007812,0.575402706861496,0.5000541902404498,2
894,"(9Z,11E,13S)-13-Hydroxyoctadeca-9,11-Dienoic Acid; HO-013",3,3,0.78883606,0.7872501,0.72099394,0.5812835097312927,0.5776596466700236,0.6723239571141573,3
900,Prostaglandin E2; dinoprostone,6,5,0.891556,0.9144167,0.74947375,0.613893965880076,0.6097231507301331,0.8946866881981104,13
940,Fusaric Acid; fusaric-acid,1,1,0.7846011,0.7846011,0.7318946,0.6540692448616028,0.65420001745224,0.7452082814174397,5
942,Parbendazole; parbendazole,121,36,0.6994605,0.69697475,0.6648396,0.6973975241676835,0.6985300001034067,0.9026362844453126,125
949,Dronedarone; dronedarone,14,10,0.68119663,0.65696454,0.6577358,0.6313036935670036,0.6307779422828129,0.7588863688065395,15
1013,UNC-1999; Unc1999,6,2,0.8167531,0.8323723,0.7185425,0.6181253989537557,0.6157736877600352,0.8348833618541472,22
1017,vardenafil,4,4,0.6749426,0.68715554,0.6560025,0.6489429324865341,0.6478741317987442,0.662369862491945,4
1030,"(E)-2-cyano-3-(3,4-dihydroxy-5-nitrophenyl)-N,N-diethylprop-2-enamide; Entacapone",1,1,0.80203646,0.80203646,0.74144644,0.6453580260276794,0.648436963558197,0.7637121855806107,15
1041,Diethylpropion; amfepramone,2,2,0.7704455,0.7704455,0.68339,0.6010177731513977,0.5949986577033997,0.4952494153214837,2
1044,"BIBU-1361; N-(3-chloro-4-fluorophenyl)-6-[4-(diethylaminomethyl)-1-piperidinyl]-4-pyrimido[5,4-d]pyrimidinamine",16,10,0.69177634,0.6571287,0.66073346,0.6490025110542774,0.6489613130688667,0.7997351404601037,16
1060,N-Acetylprocainamide; acecainide,1,1,0.670848,0.670848,0.6257936,0.6328048706054688,0.6296499371528625,0.8424581749870301,1
1065,Enclomiphene; clomifene,41,16,0.7418672,0.7346451,0.6896335,0.6330964739729719,0.632168166521119,0.7502466722832587,45
1090,Ethotoin; ethotoin,3,3,0.84678334,0.92302585,0.71148753,0.597309947013855,0.5938231945037842,0.8749196730078249,9
1091,"Methyllycaconitine Perchlorate, Delphinium sp.; methyllycaconitine",1,1,0.79519594,0.79519594,0.7123806,0.5681366324424744,0.5762025117874146,0.1507960869073459,1
1093,"8-Chloro-4-(3-chloro-4-fluoroanilino)-6-(((1-(1-ethylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl)methyl)amino)quinoline-3-carbonitrile; KIN001-266",11,8,0.7301758,0.7128885,0.6856622,0.6216716224497015,0.621169469573281,0.4563962270108225,11
1099,KU-0060648,29,11,0.6407122,0.61886656,0.6386644,0.6395428756187702,0.6364317824100626,0.8741516757680285,29
1116,"4-[4,4-bis(4-fluorophenyl)butyl]-N-ethylpiperazine-1-carboxamide; Amperozide; amperozide",7,7,0.7819897,0.77292216,0.70966184,0.6350731679371425,0.6389268551553998,0.8096596096552728,10
1153,"SR8278; ethyl 2-(5-methylsulfanylthiophene-2-carbonyl)-3,4-dihydro-1H-isoquinoline-3-carboxylate",1,1,0.64093184,0.64093184,0.64321375,0.6184956431388855,0.6154108643531799,0.8855918876355734,5
1168,Ezogabine; retigabine,4,3,0.8171833,0.79234946,0.7142641,0.6053077280521393,0.6044054478406906,0.4678555664064608,5
1170,Moricizine; moracizine,1,1,0.7122685,0.7122685,0.68465114,0.6707800030708313,0.669653058052063,0.8588137219841243,5
1173,Loteprednol Etabonate; loteprednol,6,4,0.8999076,0.82053363,0.75342494,0.6524010499318441,0.6569527586301168,0.7785290484581406,6
1192,2-[[4-(2-Thiophen-2-yl-4-quinazolinyl)-1-piperazinyl]sulfonyl]benzoic acid ethyl ester; BRD-K88761633,4,3,0.7515652,0.7541025,0.6830921,0.6547023952007294,0.6581136733293533,0.0,4
1195,Etazolate; etazolate,5,3,0.76181996,0.8144175,0.6851551,0.6195667266845704,0.6165026903152466,0.771031557174082,5
1278,Ascomycin; sirolimus,651,65,0.7539955,0.7486881,0.6919453,0.6172891780161821,0.6175544723387687,0.9443876559653588,676
1288,"(3R,5R)-7-[(1R,2S,6S,8R,8aR)-6-hydroxy-2-methyl-8-[(2S)-2-methylbutanoyl]oxy-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid; pravastatin",6,5,0.7412834,0.7836886,0.68300825,0.6140076120694479,0.6153569420178732,0.8318064801034504,6
1320,"(8S,13R,17S)-13,17-diethyl-17-hydroxy-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one; gestrinone",18,7,0.8058832,0.78528726,0.71460164,0.6303226980898116,0.631590399477217,0.8884364638540069,18
1329,"2-((2,6-Dimethylphenyl)amino)-N,N,N-triethyl-2-oxoethanaminium; QX-314; [2-(2,6-dimethylanilino)-2-oxoethyl]-triethylazanium",1,1,0.7498226,0.7498226,0.70141363,0.6132484078407288,0.6106162071228027,0.8035785788926546,6
1346,CAY-10415; Mitoglitazone,5,4,0.9193276,0.77877164,0.7610045,0.6465771198272705,0.6457326889038086,0.2422716836487668,5
1393,"2-(3,4-dichlorophenyl)-N-methyl-N-[(1S,2S)-2-(1-pyrrolidinyl)cyclohexyl]acetamide; BRD-K53532120",1,1,0.77118623,0.77118623,0.7019382,0.6741079092025757,0.6686906814575195,0.4835937001799899,1
1408,Camostat; camostat-mesilate,1,1,0.7304667,0.7304667,0.67489344,0.6804968118667603,0.680849015712738,0.4361985439036927,1
1446,HLI-373,19,18,0.7700877,0.7298263,0.7053323,0.6069101816729495,0.603036460123564,0.7539311543965808,19
1447,Escitalopram; escitalopram,6,6,0.8792057,0.83631337,0.7501852,0.6056167582670847,0.6041760643323263,0.7313248861506326,6
1461,SB-590885,51,23,0.7980113,0.7668388,0.71156055,0.6062203598957435,0.6065890064426497,0.8276915467275712,51
1525,necrostatin-1,11,7,0.853504,0.83643836,0.74139977,0.6149783676320856,0.6154314929788763,0.6275402057428907,11
1526,"(4aS,4bS,6aS,7S,9aS,9bS,11aR)-3-Fluoro-2,4a,4b,5,6,6a,7,8,9,9a,9b,10,11,11a-tetradecahydro-N-(3H-imidazo(4,5-b)pyridin-2-ylmethyl)-1,4a,6a-trimethyl-2-oxo-1H-indeno(5,4-f)quinoline-7-carboxamide; MK-0773",1,1,0.8735602,0.8735602,0.7203082,0.5855046510696411,0.599258542060852,0.3554898795529998,1
1541,"8-Methyl-8-azabicyclo(3.2.1)octan-3-yl 3,5-dichlorobenzoate; bemesetron",5,5,0.7999384,0.76422095,0.7102198,0.6077605247497558,0.6073379397392273,0.5698171719441065,5
1554,EMD-1214063; Tepotinib,4,4,0.703512,0.72666633,0.67203057,0.6355988383293152,0.636523500084877,0.3848263545112506,4
1567,Homochlorcyclizine; homochlorcyclizine,4,4,0.76166564,0.6881322,0.7077663,0.6391572058200836,0.6373257786035538,0.6154051578840162,8
1627,"Trans-2,3,3a,12b-tetrahydro-2-methyl-1H-dibenz(2,3:6,7)oxepino(4,5-c)pyrrole (e)-2-butenedioate; asenapine",2,2,0.6786752,0.6786752,0.6662386,0.5651613175868988,0.5764602720737457,0.8273122948381229,6
1628,"(+)-Nomifensine; (4R)-2-methyl-4-phenyl-3,4-dihydro-1H-isoquinolin-8-amine",1,1,0.934707,0.934707,0.78007996,0.5830609798431396,0.5769907236099243,0.8847604715151223,13
1670,"Orteronel, (R)-; orteronel",9,6,0.86342853,0.8806902,0.7399838,0.582556234465705,0.5799283650186327,0.4985944054772577,10
1682,BRD-A61189834; N-(1H-indol-5-yl)-1-[3-methyl-2-[[2-(methylamino)-1-oxopropyl]amino]-1-oxobutyl]-2-pyrrolidinecarboxamide,1,1,0.74434364,0.74434364,0.68740606,0.6184220910072327,0.6177254915237427,0.6422704377853885,1
1699,(3R)-N-methyl-3-(2-methylphenoxy)-3-phenylpropan-1-amine; Atomoxetine; atomoxetine,4,3,0.87500423,0.83263016,0.7508191,0.6111724078655243,0.6082781404256821,0.7405385272355913,6
1703,Genz-644282; genz-644282,78,11,0.73011756,0.7328229,0.6811469,0.5994282861550649,0.5992462252959226,0.91984713438195,78
1722,"Sertraline, trans-(A+-)-; sertraline",45,22,0.7429101,0.731231,0.6841619,0.6422922624482049,0.6417841010623508,0.8222612760277465,46
1729,Ro 04-6790; Ro-04-6790,1,1,0.8344196,0.8344196,0.7445247,0.6124788522720337,0.6125238537788391,0.5931177397007323,1
1732,"N-[(2S,3S)-1-benzyl-2-methylpyrrolidin-3-yl]-5-chloro-2-methoxy-4-(methylamino)benzamide;N-[(2R,3R)-1-benzyl-2-methylpyrrolidin-3-yl]-5-chloro-2-methoxy-4-(methylamino)benzamide; nemonapride",6,4,0.78972656,0.79919827,0.71225554,0.5980286399523417,0.5953281819820404,0.40113075807612,6
1762,"BRD-K88741031; Methyl 2,5-dihydroxycinnamate; erbstatin-analog; methyl (E)-3-(2,5-dihydroxyphenyl)acrylate",20,11,0.81583786,0.87809646,0.7211293,0.6253628641366958,0.623479300737381,0.7467422314609069,20
1767,Esmolol; esmolol,1,1,0.47166488,0.47166488,0.5471455,0.5955819487571716,0.5964752435684204,0.8706917003570904,2
1794,Rescinnamine; rescinnamine,1,1,0.8144808,0.8144808,0.72547984,0.6673564314842224,0.6661565899848938,0.915453154832466,4
1837,Mibefradil; mibefradil,32,14,0.70943373,0.7122779,0.6732258,0.6506750620901585,0.6500083394348621,0.6211017251065274,32
1854,"5-[[1-(2,4-Difluorophenyl)-2,5-dimethylpyrrol-3-yl]methylidene]-2-(2-methoxyethylimino)-3-methyl-1,3-thiazolidin-4-one; BRD-K12401458",1,1,1.081545,1.081545,0.8404583,0.5835511684417725,0.58432936668396,0.6849622697170252,1
1902,"Rifapentine; [(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-26-[(E)-(4-cyclopentylpiperazin-1-yl)iminomethyl]-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",5,4,0.75314295,0.79535913,0.70118827,0.6559170484542847,0.6565036416053772,0.7814483856349563,8
1992,"2-[2-Methoxy-4-(4-methyl-1-piperazinyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; XMD-885",45,29,0.62692606,0.6083797,0.6277033,0.6518653472264607,0.6493026508225335,0.8652678284288233,45
1996,N-[4-(9-acridinylmethyl)-3-methoxyphenyl]methanesulfonamide; amsacrine,91,22,0.7127891,0.6926732,0.6731238,0.611520325089549,0.6136326737456269,0.9100605967132264,233
2007,IC-261; IC261,13,9,0.762324,0.7878593,0.69978803,0.6294155991994418,0.628498205771813,0.8562178337030986,13
2008,Buflomedil; buflomedil,2,2,0.6745908,0.6745908,0.65369093,0.5971459746360779,0.602525919675827,0.7353734646889243,6
2026,"(8aR,9R)-5-[[(2R,4aR,6R,7R,8R)-7,8-dihydroxy-2-thiophen-2-yl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-isobenzofuro[6,5-f][1,3]benzodioxol-8-one; teniposide",47,14,0.6869107,0.66963756,0.65514886,0.634079136746995,0.6341111977049645,0.918110815540478,47
2045,"Ivabradine, (-)-; ivabradine",3,2,0.80879974,0.7803196,0.72877616,0.6463349064191183,0.6407173275947571,0.9485564629453286,6
2069,"1-[2-chloro-4-(6,7-dimethoxyquinolin-4-yl)oxyphenyl]-3-(5-methyl-1,2-oxazol-3-yl)urea; Tivozanib; tivozanib",61,29,0.80705863,0.81551635,0.71473515,0.620151584265662,0.620808557408755,0.8477370672449744,65
2075,Dacomitinib; dacomitinib,39,21,0.71280384,0.69920087,0.67246825,0.6643324693044027,0.665236003887959,0.7595481413365546,39
2092,Adapalene; adapalene,22,12,0.7024937,0.67526317,0.66929305,0.6227853867140684,0.6240745484828949,0.6146019145003662,22
2136,Hesperidin,2,2,0.67009777,0.67009777,0.64593595,0.6471167206764221,0.6473142206668854,0.9092332271314832,144
2139,"2-[3-[(2,6-Dimethylphenoxy)methyl]-4-methoxyphenyl]-3-(3-pyridinylmethyl)-1,2-dihydroquinazolin-4-one; BRD-A61599461",1,1,0.64079726,0.64079726,0.5888448,0.5931084156036377,0.5896382331848145,0.5978352732020797,1
2157,"Anisomycin, (+)-; anisomycin",16,11,0.67750055,0.6734171,0.66538,0.603875532746315,0.6093131341040134,0.8360817641856693,20
2171,"(4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl)(2,3-difluoro-6-methoxyphenyl)methanone; R-547",173,55,0.77964634,0.78455967,0.7007451,0.6003157706618998,0.599399655196019,0.9432033048926032,173
2174,"1-(2,4-dimethoxyphenyl)-3-(2,6-dimethylphenyl)-1-[6-[4-(4-methylpiperazin-1-yl)anilino]pyrimidin-4-yl]urea; HG-9-91-01",22,14,0.82643795,0.7925113,0.7161887,0.5959162454713475,0.5958232974464243,0.4602126964439479,22
2231,Levomepromazine; levomepromazine,2,2,0.75378203,0.75378203,0.68884444,0.592288613319397,0.5870537459850311,0.8711190307512019,6
2275,Epirubicin; epirubicin,194,50,0.67463076,0.6697886,0.65157413,0.6774080404915761,0.6775636024696311,0.9837162505923074,194
2276,Pirarubicin; pirarubicin,17,14,0.6935211,0.6681604,0.66103774,0.6434038386625403,0.6424335276379305,0.8053676021645269,28
2293,1-[4-(2-methoxyphenyl)piperazin-1-yl]-3-naphthalen-1-yloxypropan-2-ol; Naftopidil; naftopidil,4,3,0.8232221,0.7885212,0.72771764,0.5955539494752884,0.5973325967788696,0.652861333588985,9
2294,"2-[4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl]isoindole-1,3-dione; NAN-190; Nan 190",3,3,0.850146,0.9728007,0.7193928,0.5859890182813009,0.5847495794296265,0.8122215384497684,7
2302,"8-(2-(4-(2-Methoxyphenyl)-1-piperazinyl)ethyl)-8-azaspiro(4.5)decane-7,9-dione; 8-[2-[4-(2-methoxyphenyl)piperazin-1-yl]ethyl]-8-azaspiro[4.5]decane-7,9-dione; BMY-7378",1,1,0.64769423,0.64769423,0.6546415,0.6390570402145386,0.6445576548576355,0.3048051663775366,2
2319,"4-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-6-methoxy-2-methylpyrimidin-5-amine; Moxonidine; moxonidine",5,4,0.7604763,0.76340145,0.6850613,0.6458046317100525,0.6495063424110412,0.7358142526597117,11
2434,"(1R,2R,4R,6aS,6aS,6bR,8aR,10S,12aR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,7,8,8a,10,11,12,13,14b-hexadecahydropicene-4-carboxylic acid; ursolic-acid",14,8,0.81207067,0.8447275,0.7241181,0.6130111302648272,0.6135320365428925,0.8218287374448772,19
2488,Alvimopan; alvimopan,5,4,0.8307759,0.8273586,0.73450834,0.6177550554275513,0.6162968277931213,0.5873286005020439,6
2528,Androstenol; androstenol,1,1,0.93704885,0.93704885,0.75779116,0.5552617907524109,0.549302339553833,0.7252713756423379,1
2535,Estramustine Phosphate; estramustine-phosphate,1,1,0.76384896,0.76384896,0.7201122,0.6409329771995544,0.6388363838195801,0.3286046126600198,1
2587,"7-amino-N-cyclohexyl-1-methyl-2-thiazolo[3,2-a]benzimidazolecarboxamide; YM-298198",3,2,0.7353063,0.7519171,0.67886096,0.6325622995694479,0.6305805246035258,0.5161351774077303,3
2608,Dazmegrel; dazmegrel,1,1,0.74341863,0.74341863,0.7153169,0.6303097605705261,0.6292733550071716,0.6056905063362957,1
2614,"2-Chloro-3-methyl-4-((7R,7aS)-tetrahydro-7-hydroxy-1,3-dioxo-1H-pyrrolo(1,2-c)imidazol-2(3H)-yl)benzonitrile; PS-178990",2,2,0.5598992,0.5598992,0.58928525,0.6060414016246796,0.6048812866210938,0.0032658017240918,2
2625,Lansoprazole; lansoprazole,2,2,0.70683146,0.70683146,0.66352266,0.586003452539444,0.5868386030197144,0.8309127474465431,8
2640,Minaprine; minaprine,1,1,0.7563894,0.7563894,0.68983996,0.5732095241546631,0.5667480230331421,0.7850897915166629,6
2671,Efaproxiral; efaproxiral,1,1,0.8189148,0.8189148,0.69244957,0.5953050851821899,0.5916100740432739,0.0,1
2680,UK-356618,13,9,0.83954424,0.79778385,0.7225219,0.594363272190094,0.5953953678791339,0.5290361794124914,14
2684,PF-543; [(2R)-1-[[4-[[3-(benzenesulfonylmethyl)-5-methylphenoxy]methyl]phenyl]methyl]pyrrolidin-2-yl]methanol,6,4,0.7657089,0.73954725,0.6970237,0.6220836341381073,0.6215650836626688,0.5601863770920816,11
2708,Ceritinib; ceritinib,49,24,0.83194715,0.8099221,0.7275477,0.6265606113842556,0.6262394761552617,0.8747897467726503,50
2716,Efatutazone; efatutazone,19,4,0.8171961,0.84065247,0.72022325,0.6257066256121585,0.6255880500140943,0.5727886874206103,19
2735,"7,10-Dimethyl-2,4-dioxo-2,3,4,10-tetrahydrobenzo[g]pteridine-8-carbaldehyde; Ro-08-2750",5,3,0.8511857,0.79967964,0.73022616,0.6322763800621033,0.6324656248092652,0.6537263179647139,5
2794,"4-Methyl-N1-(3-phenylpropyl)benzene-1,2-diamine; BRD-K83354763",9,7,0.8963973,0.83694625,0.75397205,0.6313476893636916,0.6283318797747294,0.2395544047101391,9
2820,"BRL-50481; N,N,2-trimethyl-5-nitrobenzenesulfonamide",1,1,0.95280266,0.95280266,0.7912754,0.5985826849937439,0.5917593240737915,0.5213287332383048,1
2828,"GP-2a; N-cyclohexyl-1-(2,4-dichlorophenyl)-6-methyl-1,4-dihydroindeno[1,2-c]pyrazole-3-carboxamide",2,2,0.8668545,0.8668545,0.7568188,0.6347886919975281,0.6357533037662506,0.8343536973527057,2
2853,Nefiracetam; nefiracetam,1,1,0.8361731,0.8361731,0.73220944,0.5877640247344971,0.5801678895950317,0.2394969344879545,1
2897,Tiagabine; tiagabine,3,3,0.74034745,0.76569426,0.6902495,0.6287343899408976,0.6257509390513102,0.2298198780434157,4
2940,"AZD-7687; {4-[4-(6-Carbamoyl-3,5-dimethylpyrazin-2-yl)phenyl]cyclohexyl}acetic acid",1,1,0.89777625,0.89777625,0.7891332,0.588925838470459,0.58599454164505,0.0,1
2947,Alpelisib,25,18,0.73612815,0.7251311,0.68081343,0.6135040736198425,0.6112248134613038,0.8515786767932582,167
2956,SB-2343; Vs-5584,57,12,0.6903178,0.6946268,0.66391504,0.6377316326425787,0.6382892801050555,0.8488958336708055,57
3004,Leflunomide; leflunomide,14,10,0.8282941,0.8180116,0.72341764,0.6178364753723145,0.6162969172000885,0.6150717614577192,18
3007,BRD-K54606188; JQ1 compound,279,58,0.6613239,0.6447383,0.6474481,0.6436326593481084,0.638635593930453,0.9483127185063904,279
3019,Isoconazole; isoconazole,1,1,0.57463574,0.57463574,0.61273944,0.5779556632041931,0.576263964176178,0.9265586886613392,6
3024,5-(6-Chloro-3-pyridinyl)-9-azabicyclo[4.2.1]non-4-ene; UB-165,1,1,0.71427584,0.71427584,0.68246853,0.5896120667457581,0.5925866961479187,0.6315588369725749,1
3059,Theophylline; theophylline,2,2,0.7960489,0.7960489,0.6972666,0.6568578481674194,0.6581008434295654,0.5627163072125991,6
3085,Oxsi-2; SYK-inhibitor,9,8,0.78024083,0.7771368,0.7088781,0.635638435681661,0.6343079871601529,0.5705474758571667,9
3145,"(2E,3Z)-2,3-bis[amino-(2-aminophenyl)sulfanylmethylidene]butanedinitrile; U-0126",67,23,0.7788408,0.751515,0.7032711,0.6000437327285311,0.5968983840586534,0.8703806747394529,67
3160,Chs-828; GMX-1778,9,4,0.90771794,0.9078075,0.7738821,0.6189582082960341,0.6165839102533128,0.5429677727849505,9
3220,Phenformin; phenformin,13,8,0.7992914,0.7664207,0.71151984,0.6200090692593501,0.6213754461361811,0.7744977822338263,20
3253,Diminazene; diminazene-aceturate,1,1,0.7131244,0.7131244,0.67175454,0.6148678660392761,0.6109605431556702,0.4643711416962478,1
3289,"4-(4-(2,3-dihydrobenzo(1,4)dioxin-6-yl)-5-pyridin-2-yl-1H-imidazol-2-yl)benzamide; D-4476",41,17,0.79779804,0.8392159,0.71049047,0.6180143167332905,0.6175886276291638,0.715155381888075,41
3290,"4-(4-(1,3-Benzodioxol-5-yl)-5-(2-pyridinyl)-1H-imidazol-2-yl)benzamide; SB-431542",9,6,0.81151855,0.82107854,0.7098481,0.5993908047676086,0.6010594500435723,0.8567262872760407,21
3299,Rufinamide; rufinamide,2,2,0.7970858,0.7970858,0.6977835,0.6719313859939575,0.6704169809818268,0.1719413219052853,2
3340,Lypressin; lypressin,7,6,0.7599047,0.7389921,0.6918952,0.5975167410714286,0.5985076086861747,0.6512091725348634,7
3347,"H-9; N'-(5-isoquinolinylmethyl)ethane-1,2-diamine",23,11,0.7838307,0.7338743,0.7047695,0.6037164408227672,0.6013062881386798,0.7841565746336301,23
3364,Isoniazid; isoniazid,5,3,0.71589315,0.72712135,0.6831503,0.6078799605369568,0.6053791522979737,0.7437865944474917,11
3406,L-Tryptophan; tryptophan,1,1,0.58992857,0.58992857,0.62906706,0.5961101055145264,0.5918843150138855,0.6078895135555358,1
