compound_embedding_row_index,compound_name,n_profiles,actual_predictability,predicted_predictability,source_normalized_inverted_score,mean_source_normalized_error_z,target_handoff_difference,absolute_target_handoff_difference
3546,5-Aza-2'-deoxycytidine; Decitabine,287,0.8875066,0.83441114,0.887506597693353,-0.3135987057260055,2.3066469845289816e-09,2.3066469845289816e-09
1584,thiothixene; trans-Thiothixene,21,0.7915359,0.8175417,0.7915358997628841,0.1623368257573344,2.371158824843178e-10,2.371158824843178e-10
151,Epiquinidine; quinine,21,0.7894756,0.8350428,0.7894756412021341,0.1725540094837055,-4.120213403790984e-08,4.120213403790984e-08
1696,Maprotiline; maprotiline,29,0.7890062,0.81355256,0.7890061996688824,0.1748820524222948,3.311175778009101e-10,3.311175778009101e-10
2152,AR-A014418,21,0.789541,0.8037731,0.7895410170982098,0.1722297989432393,-1.7098209736943204e-08,1.7098209736943204e-08
3553,5-iodotubercidin; 7-Iodo-7-deaza-D-guanosine,51,0.7948834,0.8212832,0.7948833617876453,0.1457361741810662,3.8212354724898034e-08,3.8212354724898034e-08
529,aminopurvalanol A; aminopurvalanol-a,37,0.7889672,0.8156886,0.7889671716192149,0.1750755993690378,2.838078505540409e-08,2.838078505540409e-08
4230,Maxacalcitol-D6; maxacalcitol,33,0.7888826,0.85182893,0.7888826212263989,0.1754948996034823,-2.1226398860818563e-08,2.1226398860818563e-08
77,Tacalcitol; tacalcitol,31,0.78819275,0.8385576,0.7881927545477503,0.178916069517169,-4.54775028746468e-09,4.54775028746468e-09
756,Beclomethasone Dipropionate; beclomethasone-dipropionate,55,0.78777623,0.8434893,0.7877762349573618,0.1809816632546282,-4.957361854351916e-09,4.957361854351916e-09
2659,Semaxanib; semaxanib,24,0.78545374,0.8129985,0.785453735683994,0.192499344691527,4.316005997040406e-09,4.316005997040406e-09
189,"1-[4-[4-[[(2S,4R)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone; Ketoconazole",30,0.78143454,0.7884054,0.7814345089660946,0.2124313952588932,3.103390544545448e-08,3.103390544545448e-08
3347,"H-9; N'-(5-isoquinolinylmethyl)ethane-1,2-diamine",23,0.78415656,0.7652888,0.7841565746336301,0.1989321939594541,-1.4633630085469918e-08,1.4633630085469918e-08
3395,"(2R)-2-amino-2-[(5S)-3-chloro-4,5-dihydro-1,2-oxazol-5-yl]acetic acid; acivicin",24,0.7834414,0.8073926,0.7834413950286421,0.2024788951166407,4.971357880911853e-09,4.971357880911853e-09
7014,2-[(chloroacetyl)(4-methoxyphenyl)amino]-N-(2-phenylethyl)-2-thien-2-ylacetamide; K784-3188,29,0.7822677,0.82733536,0.7822676916492568,0.2082994961304649,8.350743208040967e-09,8.350743208040967e-09
4465,linsitinib,53,0.7805518,0.8290839,0.7805517818963523,0.2168089936941665,1.810364769205819e-08,1.810364769205819e-08
2072,CP-466722; CP466722,63,0.7801475,0.82606876,0.780147500895902,0.2188138941165573,-8.959020192378375e-10,8.959020192378375e-10
3077,PF-477736,47,0.7790796,0.83538425,0.7790796423570328,0.2241095919931528,-4.2357032770112824e-08,4.2357032770112824e-08
6573,"(E)-N-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(2-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-5-yl)vinyl)-4-methylbenzamide; HG-6-64-01",46,0.7785483,0.7992594,0.7785482739362214,0.226744741233763,2.606377857983233e-08,2.606377857983233e-08
3220,Phenformin; phenformin,20,0.7744978,0.78544784,0.7744977822338263,0.2468318403454622,1.7766173754374393e-08,1.7766173754374393e-08
1226,Pelitinib; pelitinib,77,0.8768708,0.8251715,0.8768707830151398,-0.2608538344185037,1.698486018497647e-08,1.698486018497647e-08
6648,"BRD-K28296557; N-[(E)-2-[5-(1,3-benzothiazol-2-yl)-3-ethyl-1-phenylbenzimidazol-3-ium-2-yl]ethenyl]-N-methylaniline",25,0.7768709,0.8281021,0.7768708822821256,0.2350632207865132,1.7717874389866495e-08,1.7717874389866495e-08
1134,"Cholesta-5,8-dien-3ss-ol; molsidomine",31,0.7748944,0.8150368,0.7748944280043532,0.2448648043680525,-2.800435316974159e-08,2.800435316974159e-08
111,AVL-292; Spebrutinib,61,0.77400726,0.81856537,0.7740072808646861,0.2492643227056944,-2.086468608997194e-08,2.086468608997194e-08
3072,RAF-265; Raf265,74,0.77344674,0.80855083,0.7734467642539797,0.2520440229347687,-2.4253979713506624e-08,2.4253979713506624e-08
1310,(2R)-2-[[6-(benzylamino)-9-propan-2-ylpurin-2-yl]amino]butan-1-ol; Roscovitine; roscovitine,97,0.88782173,0.779583,0.8878217295850764,-0.3151615000747912,4.149235399708573e-10,4.149235399708573e-10
4163,GDC-0879; Gdc-0879,42,0.7722173,0.82215804,0.7722172964316272,0.2581411696065266,3.5683728194513264e-09,3.5683728194513264e-09
1967,ITK inhibitor; KIN001-127,36,0.77206904,0.8089342,0.7720690596010985,0.2588763020609575,-1.96010985220596e-08,1.96010985220596e-08
8104,2-chloro-N-[6-[[(2-chloro-5-nitrophenyl)-oxomethyl]amino]-2-pyridinyl]-5-nitrobenzamide; EMF-bca1-16,23,0.77099144,0.8080641,0.7709914302473475,0.2642204551230842,9.752652463390632e-09,9.752652463390632e-09
1455,Amonafide; amonafide,37,0.7707129,0.8309752,0.7707128957894543,0.2656017563755752,4.210545689886658e-09,4.210545689886658e-09
3856,CD-1530; CD1530,42,0.7705818,0.8182591,0.7705817985702044,0.2662518904901039,1.4297956152375946e-09,1.4297956152375946e-09
2761,RG-2833,26,0.7712396,0.7972573,0.7712395806740523,0.26298983361289,1.9325947731019255e-08,1.9325947731019255e-08
5398,L-ergothioneine,30,0.76924354,0.8121951,0.7692435142891192,0.2728886770752713,2.5710880757756627e-08,2.5710880757756627e-08
593,Fenretinide; fenretinide,47,0.774925,0.80069005,0.774925006251693,0.2447131614737805,-6.25169305212836e-09,6.25169305212836e-09
139,"Estra-4,9,11-trien-3-one, 17-hydroxy-17-(2-propenyl)-, (17b)-; altrenogest",23,0.7668195,0.8481965,0.7668194700385789,0.2849099378725608,2.996142112188238e-08,2.996142112188238e-08
1510,Elesclomol; elesclomol,29,0.8366252,0.81352365,0.8366252162649342,-0.0612690068184723,-1.6264934288301447e-08,1.6264934288301447e-08
221,"HDAC inhibitor, Compound 1; Merck60",43,0.76474637,0.8006233,0.7647463416768004,0.295190945200558,2.8323199563473622e-08,2.8323199563473622e-08
112,4-(4-((4-((3-acrylamidophenyl)amino)-5-fluoropyrimidin-2-yl)amino)phenoxy)-N-methylpicolinamide; CNX-774,28,0.76349556,0.79569423,0.7634955609227702,0.3013937864403895,-9.227701935898835e-10,9.227701935898835e-10
1836,CP-724714; Cp-724714,24,0.76317173,0.8153594,0.7631717619190158,0.3029995625185969,-3.191901576382605e-08,3.191901576382605e-08
3670,"CAY-10594; N-(2-(4-Oxo-1-phenyl-1,3,8-triazaspiro(4.5)decan-8-yl)ethyl)naphthalene-2-carboxamide",25,0.7614827,0.81840074,0.7614827355891663,0.3113757404700032,-3.558916639168075e-08,3.558916639168075e-08
738,"(10S,13R,17Z)-17-ethylidene-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15-decahydrocyclopenta[a]phenanthrene-3,16-dione; guggulsterone",20,0.7605798,0.83779305,0.760579804911961,0.3158535321399118,-4.911960949094407e-09,4.911960949094407e-09
788,"methyl (1R,9R,10S,11R,12S,19R)-11-acetyloxy-12-ethyl-4-[(12S,14R)-16-ethyl-12-methoxycarbonyl-1,10-diazatetracyclo[12.3.1.03,11.04,9]octadeca-3(11),4,6,8,15-pentaen-12-yl]-10-hydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraene-10-carboxylate; vinorelbine",36,0.7925,0.8687617,0.7925000204153498,0.1575555822628068,-2.0415349855085196e-08,2.0415349855085196e-08
2075,Dacomitinib; dacomitinib,39,0.7595481,0.8363576,0.7595481413365546,0.3209697328413883,-4.133655462368324e-08,4.133655462368324e-08
2858,Apilimod; STA-5326,78,0.7587234,0.80855215,0.7587233540819387,0.3250599975664677,4.591806135323395e-08,4.591806135323395e-08
7017,"BRD-K05649647; N-(2,5-dimethoxyphenyl)sulfonyl-N-(4-methoxyphenyl)benzamide",20,0.7587052,0.816926,0.7587051728751082,0.3251501613614856,2.7124891777141613e-08,2.7124891777141613e-08
636,4-[(E)-4-(4-hydroxyphenyl)hex-3-en-3-yl]phenol; Diethylstilbestrol,23,0.75746757,0.8117034,0.7574675902601772,0.3312875507135819,-2.026017720258011e-08,2.026017720258011e-08
6693,Jnk-IN-2; ZG-10,27,0.7522886,0.8154251,0.7522885692232599,0.3569712248237196,3.0776740045368456e-08,3.0776740045368456e-08
1065,Enclomiphene; clomifene,45,0.75024664,0.81139696,0.7502466722832587,0.3670973500507942,-3.2283258732945797e-08,3.2283258732945797e-08
2216,D-64131,27,0.75060874,0.78125685,0.7506087276815597,0.3653018537989937,1.2318440267833353e-08,1.2318440267833353e-08
73,"calcitriol; trans-(1R,3S,5Z)-5-[(2E)-2-[(1S,3aS,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",100,0.873634,0.8187183,0.8736339547603882,-0.2448018351211598,4.523961183444669e-08,4.523961183444669e-08
6906,5-Chloro-4-(1H-indol-3-yl)-N-(2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)pyrimidin-2-amine; HG-14-10-04,23,0.7492872,0.80275106,0.7492871797531938,0.3718556418742169,2.0246806231583037e-08,2.0246806231583037e-08
3867,MLN-8054; Mln8054,62,0.8749543,0.83426344,0.8749542837907751,-0.2513495784674191,1.620922485123799e-08,1.620922485123799e-08
8259,4-chloro-N-[4-hydroxy-3-(8-quinolinylthio)-1-naphthalenyl]benzenesulfonamide; F-1566-0341,31,0.74747896,0.8300648,0.747478963426678,0.3808229039339413,-3.4266779413982817e-09,3.4266779413982817e-09
4457,Y-27632,28,0.7474828,0.79483235,0.7474827930200096,0.3808039123086124,6.979990363475963e-09,6.979990363475963e-09
1762,"BRD-K88741031; Methyl 2,5-dihydroxycinnamate; erbstatin-analog; methyl (E)-3-(2,5-dihydroxyphenyl)acrylate",20,0.74674225,0.7952843,0.7467422314609069,0.3844764870301493,1.853909314952773e-08,1.853909314952773e-08
355,Quizartinib; quizartinib,49,0.74691135,0.81832755,0.7469113731866766,0.383637683531934,-2.3186676578745846e-08,2.3186676578745846e-08
99,Ibrutinib; ibrutinib,149,0.85756654,0.79795396,0.8575665277152715,-0.1651206449746871,1.2284728456712912e-08,1.2284728456712912e-08
6890,"2-cyclohexyl-1-[(E)-3-(3,4,5-trimethoxyphenyl)prop-2-enoyl]-2,3-dihydropyridin-6-one; SA-1447005",21,0.7439289,0.8375457,0.7439288991312876,0.3984282957218679,8.687124353201625e-10,8.687124353201625e-10
1675,Axitinib; axitinib,32,0.74253434,0.81157386,0.742534326950304,0.4053442238797439,1.3049695990474675e-08,1.3049695990474675e-08
2781,Linifanib; linifanib,113,0.8590665,0.8113831,0.8590664753704016,-0.1725591485996033,2.4629598360803584e-08,2.4629598360803584e-08
6905,1-[4-[[4-Amino-5-chloro-6-(2-propan-2-ylsulfonylanilino)-2-pyrimidinyl]amino]-3-methoxyphenyl]-4-piperidinecarboxamide; HG-5-88-01,33,0.74185646,0.82702696,0.7418564275441069,0.4087060459893882,3.245589319522679e-08,3.245589319522679e-08
6780,4-(Hydroxy-(4-((4-(((1-naphthalenylamino)-oxomethoxy)methyl)phenyl)methylamino)butyl)amino)-4-oxo-2-butenoic acid methyl ester; methylstat,22,0.7415906,0.80179626,0.7415905923097088,0.4100243695641725,7.690291181638997e-09,7.690291181638997e-09
1070,Givinostat; givinostat,41,0.8799871,0.8109743,0.8799871238376331,-0.2763083153967616,-2.3837633089662802e-08,2.3837633089662802e-08
1623,Metergoline; metergoline,23,0.7351788,0.82648504,0.7351788267945415,0.4418214398576342,-2.679454147447302e-08,2.679454147447302e-08
5117,serdemetan,47,0.7463338,0.7960733,0.7463337995433446,0.3865019725788799,4.566554911988874e-10,4.566554911988874e-10
2808,(2E)-3-(4-methylbenzenesulfonyl)prop-2-enenitrile; BAY-11-7082,25,0.7351815,0.7746872,0.7351815201899817,0.441808082837023,-2.0189981686513647e-08,2.0189981686513647e-08
5375,"(2S)-2-amino-N-[(2S,3S,4R)-5-[6-(dimethylamino)-9-purinyl]-4-hydroxy-2-(hydroxymethyl)-3-oxolanyl]-3-(4-methoxyphenyl)propanamide; puromycin",38,0.7823498,0.8153672,0.7823498056659662,0.2078922783126564,-5.665966251733323e-09,5.665966251733323e-09
6218,"2-(1-Aminoethenyl)-4-(3-phenylphenyl)thieno[2,3-c]pyridin-7-amine; COT-10b",20,0.73217845,0.8201207,0.732178465871509,0.4567007561629077,-1.587150899595713e-08,1.587150899595713e-08
589,2-((6-(benzylamino)-9-(propan-2-yl)-9H-purin-2-yl)amino)ethan-1-ol; BRD-K71726959,22,0.73078597,0.8185886,0.730785968261243,0.4636063961605595,1.7387570272475728e-09,1.7387570272475728e-09
652,Tamibarotene; tamibarotene,50,0.72667164,0.8045561,0.7266716560212533,0.4840099925170917,-1.6021253324005613e-08,1.6021253324005613e-08
5256,Tyrphostin 9; tyrphostin-A9,26,0.7254088,0.78257465,0.7254088080655601,0.4902726771274602,-8.0655601086832e-09,8.0655601086832e-09
1493,Methylene blue cation; methylene-blue,21,0.725261,0.81452286,0.7252609653873794,0.491005854911234,3.4612620658514004e-08,3.4612620658514004e-08
1972,"Azd-4547; N-[5-[2-(3,5-dimethoxyphenyl)ethyl]-1H-pyrazol-3-yl]-4-[(3R,5S)-3,5-dimethylpiperazin-1-yl]benzamide",49,0.72802794,0.8238304,0.7280279540787091,0.4772838724539367,-1.4078709087428365e-08,1.4078709087428365e-08
1810,"AG-957; Benzoic acid, 4-[[(2,5-dihydroxyphenyl)methyl]amino]-, methyl ester",24,0.7244472,0.79724556,0.7244472052144528,0.4950414344032407,-5.21445286949529e-09,5.21445286949529e-09
6440,C-646; C646,29,0.7409803,0.81578386,0.740980318113489,0.4130508263910142,-1.811348893099307e-08,1.811348893099307e-08
1252,Cerdulatinib; PRT-062070,51,0.85864025,0.83568877,0.8586402710220338,-0.1704455264478924,-2.102203378040457e-08,2.102203378040457e-08
5410,CX-5461; Cx-5461,38,0.72118026,0.85351676,0.7211802808333209,0.5112426856724186,-2.0833320846236347e-08,2.0833320846236347e-08
2571,"(3Z)-5-(((2,6-Dichlorophenyl)methyl)sulfonyl)-3-((3,5-dimethyl-4-(((2R)-2-(1-pyrrolidinylmethyl)-1-pyrrolidinyl)carbonyl)-1H-pyrrol-2-yl)methylene)-1,3-dihydro-2H-indol-2-one; PHA-665752",25,0.72013706,0.8393892,0.7201370842100371,0.5164160807820791,-2.421003708619196e-08,2.421003708619196e-08
1667,Defactinib; defactinib,20,0.7207904,0.83059233,0.7207903929359429,0.5131762081710456,7.064057117034395e-09,7.064057117034395e-09
3289,"4-(4-(2,3-dihydrobenzo(1,4)dioxin-6-yl)-5-pyridin-2-yl-1H-imidazol-2-yl)benzamide; D-4476",41,0.71515536,0.81986094,0.715155381888075,0.541121216760277,-2.1888075019127484e-08,2.1888075019127484e-08
3926,DA-3003-1; NSC-663284,23,0.71397686,0.82859164,0.713976857995418,0.546965723545295,2.00458205590337e-09,2.00458205590337e-09
2513,"(3E,5S,8R,9S,10R,13S,14S)-3-(2-aminoethoxyimino)-10,13-dimethyl-1,2,4,5,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-6,17-dione; Istaroxime",22,0.7256547,0.83086336,0.7256547457566038,0.4890530289616892,-4.5756603839208765e-08,4.5756603839208765e-08
3159,Ruxolitinib; ruxolitinib,110,0.8668112,0.80908203,0.8668112279178818,-0.2109667354920361,-2.7917881784134124e-08,2.7917881784134124e-08
1987,AZD-3463; Azd3463,20,0.7120067,0.8087246,0.7120066765941631,0.5567361988314521,2.3405836935275204e-08,2.3405836935275204e-08
354,"2-Propenethioamide, 3-(3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl)-2-cyano-, (E)-; AG-879",22,0.7114427,0.79232585,0.7114427341377132,0.5595328884307184,-3.413771321181258e-08,3.413771321181258e-08
24013,"Ethyl 5,5,7,7-tetramethyl-2-(5-nitrothiophene-2-carboxamido)-4,5,6,7-tetrahydrothieno[2,3-c]pyridine-3-carboxylate; NPC26",21,0.71032214,0.8434145,0.7103221446891266,0.565090088141552,-4.6891265315096575e-09,4.6891265315096575e-09
938,RP107; aloisine,25,0.70982,0.8065635,0.709819983245115,0.5675803948591218,1.6754885034941935e-08,1.6754885034941935e-08
3608,CAY-10618; N-(2-phenylphenyl)-8-(4-pyridin-3-yltriazol-1-yl)octanamide,22,0.7063934,0.7929487,0.7063934232014512,0.5845733073908429,-2.3201451204712953e-08,2.3201451204712953e-08
1218,SANT-2; Sant-2,36,0.70422393,0.80611503,0.7042239545366977,0.595332083186596,-2.4536697673660512e-08,2.4536697673660512e-08
4161,"2-((3-(2,3-Dichlorophenoxy)propyl)amino)ethanol; BRD-K61734568",23,0.7039946,0.76738346,0.7039945468236248,0.5964697562910146,5.317637519208773e-08,5.317637519208773e-08
5230,"N,N-Dimethyl-beta-alanine (3R,4aR,5S,6S,6aS,10S,10aR,10bS)-5-(acetyloxy)-3-ethenyldodecahydro-10,10b-dihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-1H-naphtho(2,1-b)pyran-6-yl ester; colforsin-daproate",22,0.703539,0.87974614,0.7035390063074934,0.5987288616464248,-6.3074934164575325e-09,6.3074934164575325e-09
1316,5-fluoro-3-phenyl-2-[(1S)-1-(7H-purin-6-ylamino)propyl]quinazolin-4-one; Idelalisib; idelalisib,39,0.74233735,0.821723,0.7423373454596303,0.4063210896572973,4.540369746841577e-09,4.540369746841577e-09
5455,tioguanine,32,0.702638,0.83410275,0.7026379474756964,0.6031973705064911,5.2524303573164843e-08,5.2524303573164843e-08
2328,SB 239063; SB-239063,33,0.7011322,0.8240285,0.7011322007945817,0.6106646325188483,-7.945817337429162e-10,7.945817337429162e-10
2613,"3-[[2-[2-[2-[[(2S,3R)-2-[[(2S,3S,4R)-4-[[(2S,3R)-2-[[6-amino-2-[(1S)-3-amino-1-[[(2S)-2,3-diamino-3-oxopropyl]amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[3-[4-carbamoyloxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxy-2-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]ethyl]-1,3-thiazol-4-yl]-1,3-thiazole-4-carbonyl]amino]propyl-dimethylsulfanium; Bleomycin",37,0.9032785,0.82977426,0.9032785380611812,-0.3918145255893167,-3.806118120674995e-08,3.806118120674995e-08
1662,Rebastinib; rebastinib,34,0.6996597,0.80867547,0.6996597020228907,0.6179670123142005,-2.0228907438024635e-09,2.0228907438024635e-09
4263,Purmorphamine; purmorphamine,43,0.6987879,0.81194353,0.6987879279825624,0.622290292754629,-2.7982562378348064e-08,2.7982562378348064e-08
3092,Bisindolylmaleimide IX; bisindolylmaleimide-ix,49,0.9012109,0.83839464,0.9012108981518464,-0.3815607364600733,1.8481536301351298e-09,1.8481536301351298e-09
4067,oxypurinol,42,0.6980431,0.80261725,0.6980431163109944,0.625983944529669,-1.6310994332968676e-08,1.6310994332968676e-08
8390,3-(4-pyridyl)-1H-indole; BRD-K23875128,20,0.69608414,0.7656964,0.6960841470754953,0.6356988167183897,-7.075495300767898e-09,7.075495300767898e-09
2800,Pazopanib; pazopanib,63,0.8043622,0.81803006,0.8043621895361183,0.0987290040802823,1.046388176106916e-08,1.046388176106916e-08
3110,Afuresertib; GSK-2110183,41,0.6941564,0.8174106,0.6941563884564501,0.6452589099834352,1.1543549893744398e-08,1.1543549893744398e-08
251,Dexamethasone Acetate; dexamethasone,334,0.8323172,0.9052108,0.8323171617930059,-0.0399046087368631,3.8206994124045934e-08,3.8206994124045934e-08
2035,4-(4-(N-benzoylamino)anilino)-6-methoxy-7-(3-(1-morpholino)propoxy)quinazoline; ZM-447439,66,0.8612989,0.8096695,0.8612989267910313,-0.1836302669336377,-2.6791031282336064e-08,2.6791031282336064e-08
238,AMG-517; Amg-517,28,0.68947893,0.8105296,0.6894789614960539,0.6684550910509474,-3.149605387609e-08,3.149605387609e-08
5293,Suloctidil (USAN/INN); suloctidil,24,0.6836525,0.79563105,0.6836525302298242,0.6973493860924745,-3.022982419942366e-08,3.022982419942366e-08
1197,"Ethyl 4-(methoxymethyl)-6-(phenylmethoxy)-9H-pyrido(3,4-b)indole-3-carboxylate; ZK-93423; ethyl 4-(methoxymethyl)-6-phenylmethoxy-9H-pyrido[3,4-b]indole-3-carboxylate",22,0.68252754,0.81822234,0.6825275364550757,0.702928427629593,3.544924354059731e-09,3.544924354059731e-09
1308,AVN-944; Avn 944,28,0.68182975,0.8209151,0.6818297390989216,0.7063889271646645,1.0901078373315443e-08,1.0901078373315443e-08
1425,2-(dimethylamino)-N-(6-oxo-5H-phenanthridin-2-yl)acetamide; PJ-34,59,0.85578483,0.81759834,0.8557848341037644,-0.1562849137127606,-4.103764328355908e-09,4.103764328355908e-09
3368,2-Phenylethynesulfonamide; pifithrin-mu,32,0.6787166,0.7906376,0.6787166286145205,0.7218273883294799,-2.861452053082303e-08,2.861452053082303e-08
3708,AT-9283; At-9283,60,0.81711954,0.8084033,0.8171195225644092,0.0354631510015791,1.743559074895984e-08,1.743559074895984e-08
798,Bucladesine; bucladesine,22,0.6738985,0.8285271,0.6738985279366643,0.7457211950465791,-2.7936664315220128e-08,2.7936664315220128e-08
4802,curcumin,68,0.82830185,0.8326802,0.828301826599838,-0.0199918569235059,2.3400162030284832e-08,2.3400162030284832e-08
1528,Chaetocin from Chaetomium minutum; chaetocin,35,0.80920017,0.8541292,0.8092001622323042,0.0747366485372459,7.767695819893561e-09,7.767695819893561e-09
2416,(3R)-4-(2-(1H-indol-4-yl)-6-(1-methylsulfonylcyclopropyl)pyrimidin-4-yl)-3-methylmorpholine; AZ-20,40,0.6743301,0.842523,0.6743300966959692,0.7435809698397124,3.3040308267118235e-09,3.3040308267118235e-09
15232,WH-4025,24,0.6732859,0.79852647,0.6732858883932146,0.7487593820453933,1.1606785421669485e-08,1.1606785421669485e-08
8282,BRD-K04887706,41,0.67253315,0.8247668,0.6725331499718601,0.7524923439635699,2.8139934826754143e-11,2.8139934826754143e-11
1419,"5-([1,1'-Biphenyl]-4-ylmethyl)-N,N-dimethyl-1H-tetrazole-1-carboxamide; LY-2183240",50,0.67090225,0.81988335,0.670902231211931,0.7605803562793225,1.8788068989472606e-08,1.8788068989472606e-08
3928,"2,3-Bis(2-hydroxyethylsulfanyl)-(1,4)naphthoquinone; NSC-95397",20,0.66776216,0.8034406,0.6677621593977459,0.7761525234095732,6.022541354511191e-10,6.022541354511191e-10
1472,AG-14361,74,0.80769736,0.8283703,0.8076973575324965,0.0821893207480578,2.4675035348309393e-09,2.4675035348309393e-09
58,Pacritinib; pacritinib,24,0.6653249,0.83241594,0.6653249329790627,0.7882391568918221,-3.2979062702942485e-08,3.2979062702942485e-08
3667,BX-795; N-(3-((5-Iodo-4-((3-((2-thienylcarbonyl)amino)propyl)amino)-2-pyrimidinyl)amino)phenyl)-1-pyrrolidinecarboxamide,57,0.66522664,0.8038063,0.6652266317711014,0.7887266498314944,8.228898562556708e-09,8.228898562556708e-09
2308,1-(9H-carbazol-4-yloxy)-3-[2-(2-methoxyphenoxy)ethylamino]propan-2-ol; Carvedilol; carvedilol,21,0.69254273,0.77433246,0.6925427482272106,0.6532612350335505,-1.822721062971766e-08,1.822721062971766e-08
2582,Bazedoxifene; bazedoxifene,21,0.6641734,0.8119052,0.6641734484003727,0.7939495709741574,-4.8400372709700434e-08,4.8400372709700434e-08
7015,BRD-A36275421; ML162,54,0.6613297,0.8262413,0.6613297082516324,0.8080521773767054,-8.251632377387352e-09,8.251632377387352e-09
599,Trimipramine; trimipramine,20,0.65748376,0.8057354,0.6574837499583897,0.8271249594219434,1.0041610321032124e-08,1.0041610321032124e-08
2439,"(2S)-1-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]pyrrolo[2,1-f][1,2,4]triazin-2-yl]-N-(6-fluoropyridin-3-yl)-2-methylpyrrolidine-2-carboxamide; Bms-754807",57,0.82878315,0.82811147,0.82878312645372,-0.0223787073549376,2.3546280036867984e-08,2.3546280036867984e-08
2725,Brivanib; brivanib,28,0.65926594,0.8228682,0.6592659555122001,0.8182866893483023,-1.5512200080003424e-08,1.5512200080003424e-08
2702,ENMD-2076; Enmd-2076,55,0.82841134,0.8164182,0.828411369061183,-0.0205350972112651,-2.9061182904577265e-08,2.9061182904577265e-08
2700,Gandotinib; LY-2784544,41,0.85741925,0.8112291,0.8574192424172292,-0.1643902313368262,7.582770744640754e-09,7.582770744640754e-09
639,4-Hydroxytamoxifen; tamoxifen,115,0.8842557,0.81071293,0.8842556991474531,-0.2974769293858742,8.525469219478055e-10,8.525469219478055e-10
5480,Oncrasin 1; oncrasin-1,31,0.65698934,0.7900087,0.656989316908525,0.8295769396767997,2.309147495438424e-08,2.309147495438424e-08
3901,KW-2449; [4-[2-(1H-indazol-3-yl)ethenyl]phenyl]-(1-piperazinyl)methanone,52,0.8136101,0.8225398,0.8136100492035772,0.052867245222342,5.079642284577801e-08,5.079642284577801e-08
24151,"(2R)-4-[(4S,5R)-2-[(2S)-1-hydroxypropan-2-yl]-4-methyl-5-[[methyl-[[4-(2-methylphenyl)phenyl]methyl]amino]methyl]-1,1-dioxo-4,5-dihydro-3H-6,1lambda6,2-benzoxathiazocin-8-yl]but-3-yn-2-ol; RVE-VIII-11",24,0.6525852,0.8465663,0.6525852034941054,0.851417710910154,-3.4941054494197488e-09,3.4941054494197488e-09
419,Ciclesonide; ciclesonide,30,0.64994425,0.849716,0.6499442408662017,0.8645147080045132,9.133798273275318e-09,9.133798273275318e-09
2533,"(1S,9R,11S,14S,15S)-15-methyl-9-[9-(4,4,5,5,5-pentafluoropentanesulfinyl)nonyl]tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-triene-5,14-diol; fulvestrant",282,0.9220224,0.8425499,0.9220223976857952,-0.4847686145441878,2.3142048277691174e-09,2.3142048277691174e-09
2719,AZD-6482; Azd-6482,27,0.6496479,0.84534824,0.6496478680865234,0.865984472624914,3.191347652808929e-08,3.191347652808929e-08
4216,Amuvatinib; amuvatinib,48,0.6481494,0.8244117,0.648149352501882,0.873415874360985,4.749811799431569e-08,4.749811799431569e-08
5442,"(2R)-4-amino-N-[(1R,2S,3S,4R,5S)-5-amino-2-[(2S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2R,3R,4S,5S,6R)-6-(aminomethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide; amikacin",21,0.6416419,0.8461974,0.6416419214631539,0.9056873667726802,-2.1463153920819877e-08,2.1463153920819877e-08
