compound_embedding_row_index,compound_name,n_profiles,mean_source_normalized_error_z,source_normalized_inverted_score,recomputed_n_profiles,recomputed_mean_source_normalized_error_z,profile_count_difference,mean_error_difference
3297,2-(3-(3-Fluorophenethyloxy)phenylamino)benzamide; 2-[3-[2-(3-fluorophenyl)ethoxy]anilino]benzamide,2,0.5057016672654128,0.7222976073798566,2,0.5057016672654129,0,-1.1102230246251565e-16
2804,"2-Bromo-3-[2-(2,4-dichlorophenoxy)ethoxy]-6-methylpyridine; BRD-K16618170",2,1.3178522898743037,0.5585303386627731,2,1.3178522898743035,0,2.220446049250313e-16
2253,LX-1031,1,1.3179513822668414,0.5585103570361822,1,1.3179513822668414,0,0.0
2737,"(2,4-dimethyl-1-oxidopyridin-1-ium-3-yl)-[4-methyl-4-[4-(N-pyridin-3-ylanilino)piperidin-1-yl]piperidin-1-yl]methanone; Nibr-1282",4,0.5060255154668111,0.7222323045481582,4,0.506025515466811,0,1.1102230246251565e-16
6897,"1-[(E)-3-[3,5-dimethoxy-4-(2-morpholin-4-ylethoxy)phenyl]prop-2-enoyl]piperidin-2-one; CT-200783",18,1.318982097679284,0.5583025169592046,18,1.3189820976792839,0,2.220446049250313e-16
3521,6-(Phenylmethoxy)-9H-purin-2-amine; 6-phenylmethoxy-7H-purin-2-amine; O6-benzylguanine,8,1.1670857881001966,0.5889318645894055,8,1.1670857881001966,0,0.0
8047,"BRD-K92493271; N-[2-[(2R,5S,6R)-5-[[(4-chloroanilino)-oxomethyl]amino]-6-(hydroxymethyl)-2-oxanyl]ethyl]-2-(2-pyridinyl)acetamide",2,1.31962447908401,0.558172983046162,2,1.31962447908401,0,0.0
7681,4-methyl-N-[[4-[oxo-[4-(phenylmethyl)-1-piperazinyl]methyl]phenyl]methyl]benzenesulfonamide; BRD-K16472144,3,1.319786426573101,0.5581403269141272,3,1.319786426573101,0,0.0
264,"BRD-K59573506; [(1R,2S,3R,5R,11R,12S,15S,16S)-15-acetyl-9-chloro-2,16-dimethyl-6-oxo-15-pentacyclo[9.7.0.02,8.03,5.012,16]octadeca-7,9-dienyl] acetate",4,1.3203131422377652,0.5580341165839358,4,1.3203131422377652,0,0.0
7466,"BRD-K21165668; N-[[(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-8-[2-[4-(trifluoromethyl)phenyl]ethynyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl]-N-methylbenzenesulfonamide",7,1.3206562982825003,0.5579649203946753,7,1.3206562982825005,0,-2.220446049250313e-16
6765,"(8R,9R)-6-[(2R)-1-hydroxypropan-2-yl]-8-methyl-9-(methylaminomethyl)-10-oxa-1,6,13,14-tetrazabicyclo[10.2.1]pentadeca-12(15),13-dien-5-one; BRD-K67269534",2,1.3207268964381869,0.5579506845290472,2,1.3207268964381869,0,0.0
675,"5-hydroxy-9,9-dimethyl-15-phenyl-8-oxa-13,15,17-triazatetracyclo[8.7.0.02,7.013,17]heptadeca-2(7),3,5,10-tetraene-14,16-dione; Inflachromene",3,0.5074916351188702,0.7219366667633114,3,0.5074916351188702,0,0.0
7071,3-chloro-N-[3-cyano-4-[(4-methoxyphenyl)thio]phenyl]benzamide; BRD-K36087356,9,1.3209125745914718,0.5579132431934408,9,1.3209125745914718,0,0.0
24085,"1-[(2R,3R)-5-[(2S)-1-hydroxypropan-2-yl]-2-[[(4-methoxyphenyl)methyl-methylamino]methyl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-3-[4-(trifluoromethyl)phenyl]urea; BRD-K16837150",2,1.3213008789809289,0.5578349430019223,2,1.3213008789809289,0,0.0
24181,"BRD-K53581215; N-[(2R,3S,6R)-6-[2-[[(2,5-difluoroanilino)-oxomethyl]amino]ethyl]-2-(hydroxymethyl)-3-oxanyl]-2-(4-morpholinyl)acetamide",1,1.3217310326825722,0.5577482040462587,1,1.3217310326825722,0,0.0
6841,"(1R,14S,18R,19R)-19-methoxy-12,14,16-trimethyl-11,15-dioxo-4,22-dioxa-12,16-diazatricyclo[16.3.1.05,10]docosa-5,7,9-triene-6-carbonitrile; BRD-K36070105",1,1.3221320381541293,0.557667342726955,1,1.3221320381541293,0,0.0
2798,N-[5-[[6-(2-hydroxyphenyl)pyrimidin-4-yl]amino]-2-methylphenyl]methanesulfonamide,1,0.508352301847817,0.7217631163952496,1,0.508352301847817,0,0.0
5300,Clindamycin; clindamycin,11,1.3912010577728604,0.5437398219185723,11,1.3912010577728604,0,0.0
7061,"BRD-K99475920; N-(2-methoxy-5-morpholin-4-ylsulfonylphenyl)-4,5,6,7-tetrahydro-1-benzothiophene-2-carboxamide",2,1.3227035288998656,0.5575521036617853,2,1.3227035288998659,0,-2.220446049250313e-16
3067,"5-chloro-1-methyl-3-[1-[3-[5-methylsulfonyl-3-[4-(trifluoromethyl)phenyl]-6,7-dihydro-4H-pyrazolo[4,3-c]pyridin-1-yl]propyl]piperidin-4-yl]benzimidazol-2-one; Jnj-10329670",3,0.5090487153224227,0.7216226871085397,3,0.5090487153224227,0,0.0
1135,"Axitirome; ethyl 2-[4-[3-[(4-fluorophenyl)-hydroxymethyl]-4-hydroxyphenoxy]-3,5-dimethylanilino]-2-oxoacetate",1,0.509639352657422,0.7215035872021154,1,0.509639352657422,0,0.0
7370,"BRD-K30468800; N-[(2R,3R)-2-[[(3,4-dichlorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-4-pyridinecarboxamide",2,1.3250040949722393,0.557088202740346,2,1.3250040949722393,0,0.0
7722,"2-(3-Methylanilino)-[1,3,4]thiadiazolo[2,3-b]quinazolin-5-one; BRD-K33182644",1,1.3259738096486904,0.5568926632436364,1,1.3259738096486904,0,0.0
8029,"2-[(3R,6aR,8R,10aR)-3-hydroxy-1-[oxo(pyridin-4-yl)methyl]-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocin-8-yl]-N-[(3-fluorophenyl)methyl]acetamide; BRD-K90546933",5,1.3260827533317143,0.5568706951395482,5,1.3260827533317143,0,0.0
8297,"7,2'-Dihydroxyflavone; BRD-K59633395",1,1.3276119054102482,0.5565623470913129,1,1.3276119054102482,0,0.0
3114,"(2S,3S)-3-((3,5-Bis(trifluoromethyl)phenyl)methoxy)-2-phenylpiperidine; L-733060",5,1.3280006257430816,0.5564839630262999,5,1.3280006257430816,0,0.0
3632,Lafutidine; lafutidine,5,0.7407103390042663,0.6749089491382734,5,0.7407103390042663,0,0.0
6403,"2-[(2R,4aS,12aS)-5-methyl-6-oxo-8-[[oxo-[(phenylmethyl)amino]methyl]amino]-2,3,4,4a,12,12a-hexahydropyrano[2,3-c][1,5]benzoxazocin-2-yl]-N-(3-propan-2-ylphenyl)acetamide; BRD-K19919069",1,1.328231957223205,0.5564373158605975,1,1.328231957223205,0,0.0
6966,"1-(2-Fluoro-3,4-dimethoxyphenyl)-2-(propan-2-ylamino)ethanol; BRD-A55609290",4,1.3299227631837414,0.556096370885147,4,1.3299227631837414,0,0.0
3514,CGP-71683; Cgp-71683a free base,18,1.218310122970872,0.5786026606460877,18,1.218310122970872,0,0.0
2651,"1-(1-(4-Fluorophenyl)-2,5-dimethylpyrrol-3-yl)-2-pyrrolidin-1-ylethanone; 1-[1-(4-fluorophenyl)-2,5-dimethylpyrrol-3-yl]-2-pyrrolidin-1-ylethanone; IU1",1,1.0127084455485131,0.6200615036461078,1,1.0127084455485131,0,0.0
7915,"15-Benzyl-18-phenyl-11-oxa-15-azatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8,12(17),13-heptaen-16-imine; BRD-A75301702",9,1.3308687549225011,0.5559056150339873,9,1.3308687549225011,0,0.0
7648,"1-[(4-Methylphenyl)methyl]-4-[4-(4-methylphenyl)-1-piperazinyl]pyrazolo[3,4-d]pyrimidine; BRD-K34968258",2,1.3315568257110768,0.5557668680200811,2,1.3315568257110768,0,0.0
7656,"BRD-K91047982; N-(2,4-dimethylphenyl)-4-[2-(2-furylmethylene)hydrazino]-4-oxobutanamide",7,1.3319079621289458,0.5556960626171168,7,1.3319079621289458,0,0.0
1852,N-[1-(Cyanomethyl-carbamoyl)-cyclohexyl]-4-[1-(2-methoxy-ethyl)-piperidin-4-yl]-benzamide; N-[1-(cyanomethylcarbamoyl)cyclohexyl]-4-[1-(2-methoxyethyl)piperidin-4-yl]benzamide,1,0.5145330003039773,0.7205168006543619,1,0.5145330003039773,0,0.0
1296,"(2S)-1-[(4R,7S,10S,13S,16S,19R)-19-amino-7-(2-amino-2-oxoethyl)-10-(3-amino-3-oxopropyl)-13-[(2S)-butan-2-yl]-16-[(4-hydroxyphenyl)methyl]-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carbonyl]-N-[(2S)-1-[(2-amino-2-oxoethyl)amino]-4-methyl-1-oxopentan-2-yl]pyrrolidine-2-carboxamide; Oxytocin",3,-0.4391455955559487,0.912822679059304,3,-0.4391455955559487,0,0.0
7733,"2-[(3R,6aR,8R,10aR)-3-hydroxy-1-(2-methylphenyl)sulfonyl-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocin-8-yl]-N-[(2-chlorophenyl)methyl]acetamide; BRD-K50131741",1,1.3335062222519998,0.5553737791788413,1,1.3335062222519998,0,0.0
7900,"6-(4-Morpholinyl)naphthalene-2,3-dicarbonitrile; BRD-K49861754",2,1.3350518317805222,0.5550621125446693,2,1.3350518317805222,0,0.0
6934,"6-(4-Methoxyphenyl)-3-(3-thienyl)-pyrazolo(1,5-a)pyrimidine; BRD-K61737877",1,1.3351538216114385,0.555041546659991,1,1.3351538216114385,0,0.0
2893,Pemirolast; pemirolast,2,1.3356402435663883,0.5549434614122688,2,1.3356402435663883,0,0.0
6499,2-Fluorohexadecanoic acid; BRD-A94451536,3,1.33613099236265,0.5548445036724696,3,1.3361309923626499,0,2.220446049250313e-16
3272,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide; EX 527; EX-527",13,1.3367608568335814,0.5547174937543647,13,1.3367608568335816,0,-2.220446049250313e-16
6816,1-[1-Naphthalenyl(oxo)methyl]-3-indolecarboxylic acid methyl ester; BRD-K11072542,7,1.3369953009903628,0.5546702189285455,7,1.3369953009903628,0,0.0
5454,penciclovir,1,1.337972217870783,0.5544732271331615,1,1.337972217870783,0,0.0
7718,2-Cyano-3-(1-{[(furan-2-ylmethyl)-carbamoyl]-methyl}-1H-indol-3-yl)-N-m-tolyl-acrylamide; BAS-02859604,1,1.3383175925254769,0.5544035835691368,1,1.3383175925254769,0,0.0
7390,"(10S,11R)-10-[[(3-fluorophenyl)methyl-methylamino]methyl]-13-[(2R)-1-hydroxypropan-2-yl]-11-methyl-9-oxa-13-azatricyclo[13.4.0.02,7]nonadeca-1(19),2,4,6,15,17-hexaen-14-one; BRD-K25473383",1,1.338423754667658,0.5543821763528124,1,1.338423754667658,0,0.0
4145,Umeclidinium; umeclidinium,5,1.338633390129205,0.5543399041116689,5,1.3386333901292047,0,2.220446049250313e-16
4052,"N-(2,2,2-Trifluoroethyl)-N-(4-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)phenyl)-benzenesulfonamide; T-0901317",6,1.3390761573459211,0.5542506216857981,6,1.3390761573459213,0,-2.220446049250313e-16
8384,"4-(4-morpholinyl)-N-phenyl-6-(1-pyrrolidinyl)-1,3,5-triazin-2-amine; BRD-K22006123",2,1.3396049823457248,0.5541439860157188,2,1.3396049823457248,0,0.0
6128,"(4-bromophenyl)-[(2S)-4-(6-bromopyrazolo[1,5-a]pyridine-3-carbonyl)-2-(4-chlorophenyl)piperazin-1-yl]methanone; eIF4A3-IN-2",3,0.518726354477793,0.7196712257810666,3,0.5187263544777929,0,1.1102230246251565e-16
7687,"N-[3-(2,1,3-benzothiadiazol-4-ylamino)-2-quinoxalinyl]-4-methylbenzenesulfonamide; SAR-245408",13,1.3399959493077005,0.5540651489259734,13,1.3399959493077005,0,0.0
534,IL-1R Antagonist; N-[(2S)-3-methyl-1-oxo-1-pyrrolidin-1-ylbutan-2-yl]-3-phenylpropanamide,2,0.519173200929563,0.7195811207920348,2,0.5191732009295629,0,1.1102230246251565e-16
5313,Lobendazole; lobendazole,4,1.3406997504625833,0.5539232299399548,4,1.3406997504625833,0,0.0
7946,1H-Indazol-6-amine; aminoindazole,1,1.3416120958591435,0.5537392587533769,1,1.3416120958591435,0,0.0
8310,"4-(Phenylmethyl)-1-(4-thieno[2,3-d]pyrimidinyl)-4-piperidinol; BRD-K10114046",4,1.3416193394550897,0.5537377981081582,4,1.3416193394550895,0,2.220446049250313e-16
7615,"1-(3,5-di-tert-butyl-4-hydroxyphenyl)-2-(2-((3-hydroxypropyl)amino)-5,6-dimethyl-1H-benzo(d)imidazol-1-yl)ethanone; CHEMBL-374350",13,1.3416744309026547,0.5537266891147693,13,1.3416744309026547,0,0.0
7197,"2-(4-Chlorophenyl)-6-(methylthio)-4-oxo-2,3-dihydro-1,3-thiazine-5-carbonitrile; BRD-A09984573",7,1.3423151303072554,0.5535974943710369,7,1.3423151303072554,0,0.0
7905,"(8R,9R,10R)-9-[4-(3-cyanophenyl)phenyl]-N-(3-fluorophenyl)-10-(hydroxymethyl)-1,6-diazabicyclo[6.2.0]decane-6-carboxamide; SA-1919877",1,1.3425149376578234,0.5535572039333259,1,1.3425149376578234,0,0.0
4059,1-[(4-Chloro-3-nitrophenyl)sulfonyl]-1H-indole-3-methanol; [1-(4-chloro-3-nitrophenyl)sulfonylindol-3-yl]methanol,4,0.5218678596336522,0.7190377525007248,4,0.5218678596336522,0,0.0
2743,Pifithrin-Beta; pifithrin,1,1.3453083000495785,0.5529939323963722,1,1.3453083000495785,0,0.0
6058,(2S)-2-amino-3-[4-(2-amino-6-phenylpyrimidin-4-yl)phenyl]propanoic acid,4,0.5222453280235494,0.7189616373497667,4,0.5222453280235494,0,0.0
7713,6-(3-furanyl)-N-[(3-methylphenyl)methyl]-4-quinazolinamine; BRD-K57457519,6,1.3458212625400734,0.5528904953445692,6,1.3458212625400734,0,0.0
4713,deptropine,4,1.5370096984990431,0.5143380309424459,4,1.5370096984990433,0,-2.220446049250313e-16
8039,"(3R,6aS,8R,10aS)-N-(4-chlorophenyl)-8-[2-(cyclohexylmethylamino)-2-oxoethyl]-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocine-1-carboxamide; BRD-K93880770",1,1.347158951890569,0.5526207550707529,1,1.347158951890569,0,0.0
7470,"2-[(1R,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(1S)-1-phenylethyl]acetamide; BRD-K72375447",2,1.3474499706012857,0.552562072188449,2,1.3474499706012857,0,0.0
5302,ICI-63197; Ici-63197,1,1.347451013679102,0.5525618618555375,1,1.347451013679102,0,0.0
3624,1-(1-(2-(4-Chlorophenyl)-2-oxoethyl)piperidin-4-yl)-5-(2H-tetrazol-5-yl)-1H-benzo[d]imidazol-2(3H)-one; 3-[1-[2-(4-chlorophenyl)-2-oxoethyl]piperidin-4-yl]-6-(2H-tetrazol-5-yl)-1H-benzimidazol-2-one,3,0.5235933964228577,0.718689804177874,3,0.5235933964228577,0,0.0
24090,"BRD-K83013900; [(1S)-1'-(benzenesulfonyl)-7-methoxy-9-methylspiro[2,3-dihydro-1H-pyrido[3,4-b]indole-4,4'-piperidine]-1-yl]methanol",1,1.3481746778884671,0.5524159375556147,1,1.3481746778884671,0,0.0
3276,Modafinil; modafinil,6,1.3488503991507994,0.5522796807795123,6,1.3488503991507994,0,0.0
5412,"N-(5-(Aminosulfonyl)-4-methyl-1,3-thiazol-2-yl)-N-methyl-2-(4-(2-pyridinyl)phenyl)acetamide; pritelivir",1,1.3491250376765511,0.5522243009029294,1,1.3491250376765511,0,0.0
7180,2-methoxy-N-[(1-methyl-2-benzimidazolyl)methyl]aniline; BRD-K34294489,4,1.3495701421602262,0.5521345471755346,4,1.3495701421602262,0,0.0
6398,"6-[[[1-(4-Propan-2-ylphenyl)-5-tetrazolyl]thio]methyl]-1,3,5-triazine-2,4-diamine; BRD-K31553917",4,1.350252720693387,0.551996907655292,4,1.350252720693387,0,0.0
1635,"2-oxo-1,4-dihydroquinazoline-3-carboxylic acid [(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] ester; DAU-5884",3,1.3510895781620649,0.5518281583394191,3,1.3510895781620647,0,2.220446049250313e-16
3201,2-[[1-Cyclopentyl-5-[1-(Oxetan-3-Yl)piperidin-4-Yl]pyrazol-3-Yl]amino]pyridine-4-Carbonitrile; 2-[[1-cyclopentyl-5-[1-(oxetan-3-yl)piperidin-4-yl]pyrazol-3-yl]amino]pyridine-4-carbonitrile,3,0.5259855538438539,0.7182074341885247,3,0.5259855538438539,0,0.0
6864,"(E)-1-(5-methoxy-2,2-dimethylchromen-6-yl)-3-phenylprop-2-en-1-one; BRD-K16358524",2,1.3518842102954425,0.5516679236114077,2,1.3518842102954425,0,0.0
7649,"1-[(4-Methylphenyl)methyl]-4-[4-(2-methylphenyl)-1-piperazinyl]pyrazolo[3,4-d]pyrimidine; BRD-K22215695",4,1.3521946997920615,0.551605314514756,4,1.3521946997920615,0,0.0
4056,BRD-K82225283; Isosorbide Mononitrate,1,1.3522134751927528,0.5516015285223492,1,1.3522134751927528,0,0.0
323,Indinavir; indinavir,2,1.3522775665296811,0.5515886047334547,2,1.3522775665296811,0,0.0
3317,(+-)-Norketamine; norketamine,1,1.3527160069050863,0.5515001947996611,1,1.3527160069050863,0,0.0
6221,BRD-A95820578; Massarilactone H,3,1.3530913603888672,0.5514245061119583,3,1.353091360388867,0,2.220446049250313e-16
24031,"4-[4-(1,3-benzodioxole-5-carbonyl)piperazin-1-yl]-N,N-dimethylbenzenesulfonamide; BRD-K01409032",4,1.3531381057280374,0.5514150800814807,4,1.3531381057280374,0,0.0
6608,"2-Amino-1-cyclohexyl-3-pyrrolo[3,2-b]quinoxalinecarboxylic acid ethyl ester; BRD-K58900438",6,1.3535603977135473,0.551329926412761,6,1.3535603977135473,0,0.0
3794,Biotin; biotin,4,1.4782147504362009,0.5261938219626929,4,1.4782147504362007,0,2.220446049250313e-16
6392,1-[4-(4-Propan-2-yloxyphenyl)-2-thiazolyl]-4-piperidinecarboxamide; BRD-K63239300,1,1.356013059984526,0.5508353558367842,1,1.356013059984526,0,0.0
5807,1-(4-methoxyphenyl)-N-[(4-propan-2-ylphenyl)methyl]benzimidazol-5-amine,3,0.5288745357878231,0.7176248813108121,3,0.5288745357878231,0,0.0
5389,2'-Deoxy-2'-fluoro-2'-c-methylcytidine; PSI-6130,1,1.3567149354572865,0.5506938251576791,1,1.3567149354572865,0,0.0
458,(2S)-2-[[(2S)-4-methyl-2-[[(2S)-3-methyl-2-sulfanylbutanoyl]amino]pentanoyl]amino]-3-phenylpropanoic acid,3,0.5290543090347003,0.7175886306784665,3,0.5290543090347003,0,0.0
277,Apigenin triacetate; apigenin,29,0.5680900991007284,0.7097172032075484,29,0.5680900991007283,0,1.1102230246251565e-16
470,4-[di(propan-2-yl)amino]-2-phenyl-2-pyridin-2-ylbutanamide; Disopyramide; disopyramide,6,1.456342719615069,0.5306042387612004,6,1.456342719615069,0,0.0
8137,"4-[5-[3-(Trifluoromethyl)phenyl]-1,2,4-oxadiazol-3-yl]benzoic acid; BRD-K72883421",3,1.3578107852844723,0.5504728509588959,3,1.3578107852844725,0,-2.220446049250313e-16
7657,"BRD-K61237522; N-(2,4-dimethylphenyl)-N'-(2-furanylmethylideneamino)butanediamide",1,1.3582450147161012,0.5503852901468558,1,1.3582450147161012,0,0.0
2003,Xanthohumol; xanthohumol,9,1.3586910141862976,0.5502953559486294,9,1.3586910141862976,0,0.0
1677,"1-[6-amino-9-[(2R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-2-yl]-N-methylpyrazole-4-carboxamide; regadenoson",1,1.358775593631936,0.550278300805881,1,1.358775593631936,0,0.0
2192,"5-Chloro-2-(3,5-dimethylphenyl)-4-(4-methoxyphenoxy)-3-pyridazinone; BRD-K36038115",3,1.358899913054621,0.5502532322388753,3,1.3588999130546213,0,-2.220446049250313e-16
23956,"2-[(2R,5R,6R)-6-(hydroxymethyl)-5-[[oxo-(propan-2-ylamino)methyl]amino]-2-oxanyl]-N-[(4-phenoxyphenyl)methyl]acetamide; BRD-K72934042",1,1.3591422934330943,0.5502043571023327,1,1.3591422934330943,0,0.0
5429,(E)-2-(4-fluorophenyl)sulfonyl-3-[1-(3-nitrophenyl)sulfonylpyrrol-2-yl]prop-2-enenitrile; AMZ-30,1,1.360075963976119,0.5500160857762312,1,1.360075963976119,0,0.0
2982,Clomethiazole; clomethiazole,6,1.3604310740237642,0.5499444791050327,6,1.3604310740237642,0,0.0
7791,CID 6610281; lithium-chloride,9,1.3614526206534268,0.5497384878803143,9,1.3614526206534268,0,0.0
24210,Bpde,3,-0.018609504836105,0.8280230802448432,3,-0.018609504836105066,0,6.591949208711867e-17
54,Ng-monomethyl-l-arginine; targinine,3,1.3621274276129818,0.5496024154700974,3,1.3621274276129818,0,0.0
6564,5-(Diethylsulfamoyl)-3-hydroxynaphthalene-2-carboxylic acid; BRD-K57019930,2,1.3629693459406935,0.5494326456500986,2,1.3629693459406935,0,0.0
5364,Cinepazide; cinepazide,1,1.3630380731790268,0.5494187870482641,1,1.3630380731790268,0,0.0
409,Farnesol; farnesol,1,1.3632147010225684,0.5493831706752528,1,1.3632147010225684,0,0.0
7706,BRD-K45443730; [1-(3-Methylphenyl)-5-benzimidazolyl]-(1-piperidinyl)methanone,3,1.364040710481958,0.5492166088216595,3,1.3640407104819579,0,2.220446049250313e-16
1231,N-(4-ethoxyphenyl)-4-[hydroxy(diphenyl)methyl]piperidine-1-carbothioamide; SF-11,1,1.364140954123345,0.5491963950498551,1,1.364140954123345,0,0.0
3648,2-[(4-chlorophenyl)formamido]-3-(1H-indol-3-yl)propanoic acid; benzotript,4,1.3642185475231157,0.5491807486182732,4,1.3642185475231154,0,2.220446049250313e-16
2490,Ripasudil; ripasudil,11,1.3516832088857669,0.5517084548268676,11,1.3516832088857667,0,2.220446049250313e-16
259,BAPTA-AM; Bapta-AM,10,1.364696196034656,0.54908443250404,10,1.364696196034656,0,0.0
3194,"4-[[(1R,2R)-2-[(3R)-3-aminopiperidin-1-yl]-2,3-dihydro-1H-inden-1-yl]oxy]-3-chlorobenzonitrile; Sar7334",5,0.6311686076314066,0.6969976475374038,5,0.6311686076314066,0,0.0
7404,"1-[(2S,3S)-2-[[cyclopropylmethyl(methyl)amino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]-3-(1-naphthalenyl)urea; BRD-K77987635",3,1.3656011085359632,0.5489019601342091,3,1.365601108535963,0,2.220446049250313e-16
8097,"2,6-difluoro-N-[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]benzamide; BRD-K67619794",2,1.3659918377594054,0.5488231709835889,2,1.3659918377594054,0,0.0
5858,"(2S,4R)-N-[(2S)-6-amino-1-(1,3-benzoxazol-2-yl)-1-oxohexan-2-yl]-4-[(4-chlorophenyl)methoxy]-1-[(2R)-2-(methanesulfonamido)propanoyl]pyrrolidine-2-carboxamide; Mes-D-Ala-Hyp(Bn(4-Cl))-Lys-benzoxazol-2-yl",4,0.5346162170741627,0.7164670918122493,4,0.5346162170741627,0,0.0
373,CGP-13501; Cgp13501,6,1.3665051479425057,0.5487196638208154,6,1.3665051479425057,0,0.0
4519,bacitracin,3,1.5607788875662745,0.5095450589680404,3,1.5607788875662745,0,0.0
6860,"(1R,14R,15S,19S,20R)-14,20-dimethoxy-12,15,17-trimethyl-11,16-dioxo-4,23-dioxa-12,17-diazatricyclo[17.3.1.05,10]tricosa-5,7,9-triene-6-carbonitrile; BRD-K25098415",1,1.3695573095302114,0.54810420635149,1,1.3695573095302114,0,0.0
3647,2-Chloro-N-[(9H-fluoren-9-ylamino)carbonyl]-6-fluorobenzamide; 2-chloro-N-(9H-fluoren-9-ylcarbamoyl)-6-fluorobenzamide,4,0.5369171945390091,0.7160031079349891,4,0.5369171945390091,0,0.0
5402,Closantel; closantel,4,1.370215491632227,0.5479714862843439,4,1.370215491632227,0,0.0
8166,"4-Fluorobenzoic acid 4-[[5-(2-fluorophenyl)-1,3,4-oxadiazol-2-yl]thio]but-2-ynyl ester; BRD-K78206606",2,1.3710472882418705,0.5478037574725971,2,1.3710472882418703,0,2.220446049250313e-16
7275,"BRD-K95805172; N-[[(8R,9R)-6-[(2S)-1-hydroxypropan-2-yl]-8-methyl-5-oxo-10-oxa-1,6,13,14-tetrazabicyclo[10.2.1]pentadeca-12(15),13-dien-9-yl]methyl]-N-methylcarbamic acid (phenylmethyl) ester",1,1.3713813049381212,0.5477364042002755,1,1.3713813049381212,0,0.0
7118,6-(3-methoxyphenyl)-N-(thiophen-2-ylmethyl)-4-quinazolinamine; BRD-K74292317,4,1.3715547455994466,0.5477014305111603,4,1.3715547455994466,0,0.0
4113,2-(Morpholinomethyl)-5-((5-((7-(trifluoromethyl)quinolin-4-yl)thio)pentyl)oxy)-4H-pyran-4-one; 2-(morpholin-4-ylmethyl)-5-[5-[7-(trifluoromethyl)quinolin-4-yl]sulfanylpentoxy]pyran-4-one,2,0.5379017440655214,0.7158045770438156,2,0.5379017440655214,0,0.0
5358,Novobiocin; novobiocin,11,1.5249342458095905,0.5167730027942454,11,1.5249342458095905,0,0.0
2967,Risperidone; risperidone,10,1.4165715182364262,0.5386239592934028,10,1.4165715182364262,0,0.0
5500,Oxiperomide; oxiperomide,6,1.373405416756693,0.5473282492904872,6,1.373405416756693,0,0.0
2958,"2-(2-methyl-8-phenylmethoxyimidazo[1,2-a]pyridin-3-yl)acetonitrile; SCH-28080; Sch 28080",5,0.6980624935575437,0.6835087346596367,5,0.6980624935575437,0,0.0
6808,Gangleoidin acetate; ganglioside,3,1.3743560083398467,0.547136565897155,3,1.3743560083398467,0,0.0
4147,Glemanserin; MDL-11939,1,1.3746048789802876,0.5470863820224963,1,1.3746048789802876,0,0.0
5909,2-[4-[4-[[5-chloro-4-[(5-methyl-1H-pyrazol-3-yl)amino]pyrimidin-2-yl]amino]-5-fluoro-2-(trifluoromethyl)phenyl]piperidin-1-yl]acetamide,3,0.5398581176484749,0.715410081307001,3,0.5398581176484749,0,0.0
6991,"6-amino-1-(3,4-dimethoxyphenethyl)-2-thioxo-2,3-dihydropyrimidin-4(1H)-one; BRD-K70917163",2,1.375477819214903,0.5469103567459079,2,1.375477819214903,0,0.0
3505,TG-100115,3,1.3773552047539972,0.5465317886656683,3,1.3773552047539972,0,0.0
3240,Aminoguanidine; aminoguanidine,5,1.3778925211798745,0.5464234407298876,5,1.3778925211798743,0,2.220446049250313e-16
2580,Alosetron; alosetron,2,1.2432305717845076,0.5735775412608399,2,1.2432305717845076,0,0.0
3383,Benzthiazide; benzthiazide,10,1.4271521187467793,0.5364904190377776,10,1.4271521187467793,0,0.0
