compound_1,compound_2,pubchem_cid_1,pubchem_cid_2,morgan_tanimoto,maccs_tanimoto,cactvs_pubchem_tanimoto
radafaxine,cgp-12177,9795056.0,76962943.0,0.11428571428571428,0.44285714285714284,0.5053763440860215
radafaxine,balaglitazone,9795056.0,76968728.0,0.1282051282051282,0.3333333333333333,0.47804878048780486
radafaxine,pf-06463922,9795056.0,78162481.0,0.11363636363636363,0.40789473684210525,0.40408163265306124
radafaxine,lorlatinib,9795056.0,78162481.0,0.11363636363636363,0.40789473684210525,0.40408163265306124
radafaxine,cpi-1205,9795056.0,78320408.0,0.14130434782608695,0.37037037037037035,0.4258373205741627
radafaxine,aclarubicin,9795056.0,86289437.0,0.14018691588785046,0.45714285714285713,0.5170731707317073
radafaxine,bina,9795056.0,86311024.0,0.13580246913580246,0.31666666666666665,0.45652173913043476
radafaxine,amg-perk-44,9795056.0,86583045.0,0.09302325581395349,0.323943661971831,0.3561643835616438
radafaxine,wwl-123,9795056.0,90209976.0,0.12857142857142856,0.296875,0.5084745762711864
radafaxine,ab-423,9795056.0,90259477.0,0.0958904109589041,0.2692307692307692,0.4406779661016949
radafaxine,raf709,9795056.0,90408826.0,0.12903225806451613,0.3918918918918919,0.4469026548672566
radafaxine,cu-t12-9,9795056.0,91826088.0,0.09210526315789473,0.2602739726027397,0.3486238532110092
radafaxine,fisogatinib,9795056.0,91885617.0,0.12359550561797752,0.4675324675324675,0.44047619047619047
radafaxine,bleomycetin,9795056.0,92135919.0,0.05357142857142857,0.4117647058823529,0.29432624113475175
radafaxine,ku14r,9795056.0,92179136.0,0.140625,0.31666666666666665,0.4626865671641791
radafaxine,dr-4485,9795056.0,92211523.0,0.12345679012345678,0.38028169014084506,0.47282608695652173
radafaxine,gsk429286a,9795056.0,92472001.0,0.14814814814814814,0.3835616438356164,0.34841628959276016
radafaxine,sb-268262,9795056.0,93475590.0,0.1111111111111111,0.1839080459770115,0.3157894736842105
radafaxine,sr-3677,9795056.0,93600633.0,0.1566265060240964,0.3902439024390244,0.4469026548672566
radafaxine,ajmaline,9795056.0,98054312.0,0.12162162162162163,0.42424242424242425,0.47593582887700536
radafaxine,ly3200882,9795056.0,121249291.0,0.11627906976744186,0.4383561643835616,0.4410480349344978
radafaxine,lazertinib,9795056.0,121269225.0,0.11650485436893204,0.37209302325581395,0.3968253968253968
radafaxine,bms-986195,9795056.0,121293929.0,0.10588235294117647,0.36363636363636365,0.37037037037037035
radafaxine,atuveciclib,9795056.0,121488167.0,0.08536585365853659,0.4,0.4449760765550239
radafaxine,sennoside-a,9795056.0,132466065.0,0.1282051282051282,0.4,0.42574257425742573
radafaxine,gsk656,9795056.0,133080621.0,0.11940298507462686,0.37142857142857144,0.6305732484076433
radafaxine,clozapine,9795056.0,135398737.0,0.203125,0.29577464788732394,0.49122807017543857
radafaxine,valaciclovir,9795056.0,135398742.0,0.0759493670886076,0.3058823529411765,0.22660098522167488
radafaxine,zometapine,9795056.0,135410917.0,0.25806451612903225,0.2916666666666667,0.44385026737967914
radafaxine,tc-ot-39,9795056.0,135413563.0,0.11538461538461539,0.27586206896551724,0.3292181069958848
radafaxine,ramosetron,9795056.0,135418340.0,0.136986301369863,0.27692307692307694,0.3333333333333333
radafaxine,madrasin,9795056.0,135444382.0,0.1111111111111111,0.35384615384615387,0.4147465437788018
radafaxine,scs,9795056.0,135445765.0,0.08196721311475409,0.2903225806451613,0.4853801169590643
radafaxine,valganciclovir,9795056.0,135483663.0,0.07228915662650602,0.3333333333333333,0.24154589371980675
radafaxine,dynasore,9795056.0,135533054.0,0.08955223880597014,0.2878787878787879,0.4221105527638191
gsk189254,nnc-63-0532,9798547.0,9803475.0,0.12903225806451613,0.6567164179104478,0.4690265486725664
gsk189254,r-121919,9798547.0,9821250.0,0.08888888888888889,0.5,0.4829059829059829
gsk189254,gemcitabine-elaidate,9798547.0,9828310.0,0.11,0.4819277108433735,0.3288888888888889
gsk189254,omega-3-acid-esters,9798547.0,9831415.0,0.0821917808219178,0.1864406779661017,0.2
gsk189254,doconexent-ethyl-ester,9798547.0,9831416.0,0.08450704225352113,0.1864406779661017,0.18461538461538463
gsk189254,doramectin,9798547.0,9832750.0,0.08208955223880597,0.3116883116883117,0.2692307692307692
gsk189254,brl-37344,9798547.0,9841972.0,0.1511627906976744,0.34285714285714286,0.5135135135135135
gsk189254,upamostat,9798547.0,9852201.0,0.15,0.37755102040816324,0.44396551724137934
gsk189254,80841-78-7,9798547.0,9855518.0,0.04411764705882353,0.2153846153846154,0.1044776119402985
gsk189254,sobetirome,9798547.0,9862248.0,0.16455696202531644,0.25757575757575757,0.4788732394366197
gsk189254,afobazole,9798547.0,9862937.0,0.15294117647058825,0.5797101449275363,0.5357142857142857
gsk189254,fimasartan,9798547.0,9870652.0,0.08490566037735849,0.5466666666666666,0.47533632286995514
gsk189254,l-368899,9798547.0,9872389.0,0.13725490196078433,0.41304347826086957,0.45689655172413796
gsk189254,ranitidine,9798547.0,9883333.0,0.07865168539325842,0.3132530120481928,0.5178571428571429
gsk189254,dmp-543,9798547.0,9887884.0,0.11842105263157894,0.3620689655172414,0.6056338028169014
gsk189254,zibotentan,9798547.0,9910224.0,0.1276595744680851,0.38823529411764707,0.596078431372549
gsk189254,trodusquemine,9798547.0,9917968.0,0.08256880733944955,0.33707865168539325,0.2610619469026549
gsk189254,avn-944,9798547.0,9918559.0,0.11214953271028037,0.42105263157894735,0.6370967741935484
gsk189254,u-75799e,9798547.0,9919153.0,0.08928571428571429,0.4411764705882353,0.5217391304347826
gsk189254,mavoglurant,9798547.0,9926832.0,0.20238095238095238,0.5223880597014925,0.40825688073394495
gsk189254,tak-715,9798547.0,9952773.0,0.15555555555555556,0.40625,0.5564853556485355
gsk189254,chf5074,9798547.0,9996409.0,0.11392405063291139,0.1875,0.3274336283185841
gsk189254,azd2858,9798547.0,10138980.0,0.18681318681318682,0.4939759036144578,0.5611814345991561
gsk189254,ica-069673,9798547.0,10149311.0,0.2,0.3770491803278688,0.5656108597285068
gsk189254,entasobulin,9798547.0,10203597.0,0.11578947368421053,0.5161290322580645,0.5809128630705395
gsk189254,cr8-(r),9798547.0,10224714.0,0.0891089108910891,0.4189189189189189,0.5060728744939271
gsk189254,cp-316819,9798547.0,10273347.0,0.11702127659574468,0.4025974025974026,0.5483870967741935
gsk189254,ko143,9798547.0,10322450.0,0.13592233009708737,0.547945205479452,0.6666666666666666
gsk189254,jnj-10191584,9798547.0,10446295.0,0.16883116883116883,0.578125,0.43548387096774194
gsk189254,perfluorohexyloctane,9798547.0,10477896.0,0.013888888888888888,0.08196721311475409,0.08247422680412371
gsk189254,ac-7954-(+/-),9798547.0,10937426.0,0.08235294117647059,0.5076923076923077,0.5023474178403756
gsk189254,cs-917,9798547.0,11289630.0,0.09523809523809523,0.24390243902439024,0.5506072874493927
gsk189254,a-381393,9798547.0,11301655.0,0.10714285714285714,0.5483870967741935,0.47478991596638653
gsk189254,tideglusib,9798547.0,11313622.0,0.06097560975609756,0.4583333333333333,0.43317972350230416
gsk189254,bms-626529,9798547.0,11317439.0,0.15625,0.7272727272727273,0.6156716417910447
gsk189254,at-7519,9798547.0,11338033.0,0.17073170731707318,0.4657534246575342,0.5378151260504201
gsk189254,amenamevir,9798547.0,11397521.0,0.14736842105263157,0.4819277108433735,0.4817813765182186
gsk189254,adl5859,9798547.0,11417954.0,0.10869565217391304,0.6231884057971014,0.5990783410138248
gsk189254,tavaborole,9798547.0,11499245.0,0.1,0.22058823529411764,0.3217821782178218
gsk189254,ro-4987655,9798547.0,11548630.0,0.13861386138613863,0.4875,0.5133928571428571
gsk189254,mabuterol,9798547.0,11551355.0,0.07317073170731707,0.21621621621621623,0.42105263157894735
gsk189254,ly2365109,9798547.0,11552757.0,0.14942528735632185,0.47297297297297297,0.48660714285714285
gsk189254,mk-0893,9798547.0,11570626.0,0.17525773195876287,0.5675675675675675,0.6451612903225806
gsk189254,pf-431396,9798547.0,11598628.0,0.12380952380952381,0.3888888888888889,0.5349794238683128
gsk189254,idelalisib,9798547.0,11625818.0,0.09900990099009901,0.5373134328358209,0.5384615384615384
gsk189254,amitifadine,9798547.0,11658655.0,0.08,0.296875,0.34101382488479265
gsk189254,bvd-523,9798547.0,11719003.0,0.14893617021276595,0.3888888888888889,0.5942622950819673
gsk189254,revefenacin,9798547.0,11753673.0,0.16,0.6470588235294118,0.515695067264574
gsk189254,mrs-3777,9798547.0,11771279.0,0.16049382716049382,0.53125,0.540084388185654
gsk189254,"4-phenyl-1,2,3,4-tetrahydroisoquinoline",9798547.0,11820407.0,0.08450704225352113,0.38461538461538464,0.41116751269035534
gsk189254,gemigliptin,9798547.0,11953153.0,0.10101010101010101,0.5970149253731343,0.4279475982532751
gsk189254,ly2603618,9798547.0,11955855.0,0.15053763440860216,0.5263157894736842,0.6097560975609756
gsk189254,nvp-bez235,9798547.0,11977753.0,0.125,0.5076923076923077,0.5041322314049587
gsk189254,psi-697,9798547.0,12004316.0,0.17073170731707318,0.4153846153846154,0.5421686746987951
gsk189254,pinacidil,9798547.0,12428581.0,0.0875,0.23076923076923078,0.5169082125603864
gsk189254,tribenoside,9798547.0,12874922.0,0.07865168539325842,0.2727272727272727,0.3577981651376147
gsk189254,cephradine,9798547.0,12876371.0,0.11956521739130435,0.43243243243243246,0.3165137614678899
gsk189254,zaltoprofen,9798547.0,13306545.0,0.1375,0.3,0.3853211009174312
gsk189254,org-26576,9798547.0,13584912.0,0.1891891891891892,0.6842105263157895,0.775609756097561
gsk189254,iododexetimide,9798547.0,14479849.0,0.12790697674418605,0.5538461538461539,0.45893719806763283
gsk189254,radotinib,9798547.0,16063245.0,0.15384615384615385,0.4461538461538462,0.5447154471544715
gsk189254,caspofungin,9798547.0,16119814.0,0.10294117647058823,0.4567901234567901,0.461864406779661
gsk189254,cobimetinib,9798547.0,16222096.0,0.1368421052631579,0.6142857142857143,0.5627906976744186
gsk189254,tilmicosin,9798547.0,16225190.0,0.0859375,0.4675324675324675,0.329004329004329
gsk189254,azd8330,9798547.0,16666708.0,0.14444444444444443,0.5,0.44651162790697674
gsk189254,lxr-623,9798547.0,16734800.0,0.07777777777777778,0.36923076923076925,0.40585774058577406
gsk189254,compound-w,9798547.0,16760376.0,0.17391304347826086,0.30434782608695654,0.5330396475770925
gsk189254,tg-100713,9798547.0,17751063.0,0.10126582278481013,0.4262295081967213,0.5889830508474576
gsk189254,stf-118804,9798547.0,20916937.0,0.15053763440860216,0.4050632911392405,0.6848739495798319
gsk189254,org-9768,9798547.0,22152353.0,0.09090909090909091,0.22033898305084745,0.3434343434343434
gsk189254,y-320,9798547.0,22227931.0,0.22340425531914893,0.6119402985074627,0.5537190082644629
gsk189254,sun-11602,9798547.0,22245705.0,0.18604651162790697,0.5692307692307692,0.539906103286385
gsk189254,crolibulin,9798547.0,23649181.0,0.1,0.4444444444444444,0.47560975609756095
gsk189254,aai101,9798547.0,23653541.0,0.12790697674418605,0.38202247191011235,0.29411764705882354
gsk189254,almorexant,9798547.0,23727689.0,0.20212765957446807,0.6307692307692307,0.6090909090909091
gsk189254,pci-34051,9798547.0,24753719.0,0.2077922077922078,0.5384615384615384,0.7285067873303167
gsk189254,a-922500,9798547.0,24768261.0,0.1891891891891892,0.3333333333333333,0.484304932735426
gsk189254,daprodustat,9798547.0,24831508.0,0.17105263157894737,0.5714285714285714,0.2727272727272727
gsk189254,gadodiamide,9798547.0,24847884.0,0.14864864864864866,0.4794520547945205,0.15625
gsk189254,pp-121,9798547.0,24905142.0,0.17647058823529413,0.43548387096774194,0.47580645161290325
gsk189254,at13148,9798547.0,24905401.0,0.08860759493670886,0.2777777777777778,0.47161572052401746
gsk189254,amg-487-(+/-),9798547.0,24957182.0,0.1523809523809524,0.6056338028169014,0.7347826086956522
gsk189254,amg-487,9798547.0,24957182.0,0.1523809523809524,0.6056338028169014,0.7347826086956522
gsk189254,tak-733,9798547.0,24963252.0,0.11458333333333333,0.5540540540540541,0.45535714285714285
gsk189254,mk-4074,9798547.0,24964679.0,0.16822429906542055,0.7230769230769231,0.6889763779527559
gsk189254,cyc065,9798547.0,24983461.0,0.10416666666666667,0.4189189189189189,0.5
gsk189254,telotristat,9798547.0,25025298.0,0.11214953271028037,0.4805194805194805,0.5909090909090909
gsk189254,vs-4718,9798547.0,25073775.0,0.22340425531914893,0.6911764705882353,0.7046413502109705
gsk189254,tc-g-1004,9798547.0,25074316.0,0.17391304347826086,0.6764705882352942,0.4811715481171548
gsk189254,act-132577,9798547.0,25099191.0,0.11627906976744186,0.4117647058823529,0.5738396624472574
gsk189254,gepotidacin,9798547.0,25101874.0,0.18556701030927836,0.6818181818181818,0.7098214285714286
gsk189254,vu0155069,9798547.0,25105713.0,0.21978021978021978,0.6376811594202898,0.4895397489539749
gsk189254,mk-6096,9798547.0,25128145.0,0.26436781609195403,0.6666666666666666,0.7167381974248928
gsk189254,emd-1214063,9798547.0,25171648.0,0.1875,0.6984126984126984,0.5583333333333333
gsk189254,sitravatinib,9798547.0,25212148.0,0.14678899082568808,0.5432098765432098,0.626984126984127
gsk189254,sulfinpyrazone,9798547.0,25273605.0,0.07894736842105263,0.4,0.40271493212669685
gsk189254,diclazuril,9798547.0,25273624.0,0.09302325581395349,0.47058823529411764,0.4177215189873418
gsk189254,febuprol,9798547.0,36688222.0,0.1388888888888889,0.30158730158730157,0.4020100502512563
gsk189254,tetroquinone,9798547.0,36689751.0,0.07017543859649122,0.15254237288135594,0.12380952380952381
gsk189254,amineptine,9798547.0,38988248.0,0.16216216216216217,0.4166666666666667,0.4898989898989899
gsk189254,valethamate,9798547.0,38989053.0,0.1,0.35384615384615387,0.4207920792079208
gsk189254,octocrylene,9798547.0,40424580.0,0.10714285714285714,0.2857142857142857,0.39800995024875624
gsk189254,revaprazan,9798547.0,40462255.0,0.16470588235294117,0.47692307692307695,0.5066666666666667
gsk189254,fleroxacin,9798547.0,40466912.0,0.14285714285714285,0.6666666666666666,0.5412844036697247
gsk189254,apy-29,9798547.0,42627755.0,0.10989010989010989,0.3088235294117647,0.4346153846153846
gsk189254,vu0238429,9798547.0,42633508.0,0.15,0.5151515151515151,0.6467889908256881
gsk189254,a66,9798547.0,42636535.0,0.16853932584269662,0.4594594594594595,0.42386831275720166
gsk189254,osilodrostat,9798547.0,44139752.0,0.1375,0.36065573770491804,0.4525862068965517
gsk189254,mut056399,9798547.0,44208849.0,0.17105263157894737,0.359375,0.5761904761904761
gsk189254,filanesib,9798547.0,44224257.0,0.1368421052631579,0.4,0.410958904109589
gsk189254,as-1949490,9798547.0,44473434.0,0.12790697674418605,0.40625,0.5478260869565217
gsk189254,ml347,9798547.0,44577753.0,0.12790697674418605,0.4745762711864407,0.5936254980079682
gsk189254,cym-50260,9798547.0,44620894.0,0.10526315789473684,0.4032258064516129,0.5535714285714286
gsk189254,edasalonexent,9798547.0,44626120.0,0.10975609756097561,0.4411764705882353,0.5458937198067633
gsk189254,mln0128,9798547.0,45375953.0,0.09090909090909091,0.4117647058823529,0.6007604562737643
gsk189254,ly2784544,9798547.0,46213929.0,0.10576923076923077,0.46153846153846156,0.4349442379182156
gsk189254,gsk2256098,9798547.0,46214930.0,0.16304347826086957,0.42105263157894735,0.5614754098360656
gsk189254,jzl-195,9798547.0,46232606.0,0.17647058823529413,0.5352112676056338,0.5794392523364486
gsk189254,derazantinib,9798547.0,46834118.0,0.1414141414141414,0.5,0.5188284518828452
gsk189254,gynostemma-extract,9798547.0,46887681.0,0.05737704918032787,0.2716049382716049,0.22268907563025211
gsk189254,gsk923295,9798547.0,46898058.0,0.13392857142857142,0.5584415584415584,0.6404494382022472
gsk189254,ha-130,9798547.0,46911532.0,0.11458333333333333,0.375,0.5467289719626168
gsk189254,gdc-0575,9798547.0,46917793.0,0.1724137931034483,0.5571428571428572,0.4878048780487805
gsk189254,dinaciclib,9798547.0,46926350.0,0.15841584158415842,0.5263157894736842,0.5101214574898786
gsk189254,p22077,9798547.0,46931953.0,0.09523809523809523,0.22077922077922077,0.35398230088495575
gsk189254,i-bet-762,9798547.0,46943432.0,0.1702127659574468,0.5675675675675675,0.6122448979591837
gsk189254,bms-986020,9798547.0,49792850.0,0.13043478260869565,0.3815789473684211,0.5601659751037344
gsk189254,cym-50769,9798547.0,50904505.0,0.17721518987341772,0.5873015873015873,0.5630630630630631
gsk189254,aqw-051,9798547.0,50914822.0,0.19736842105263158,0.6792452830188679,0.6883720930232559
gsk189254,taselisib,9798547.0,51001932.0,0.14,0.5633802816901409,0.624031007751938
gsk189254,spautin-1,9798547.0,51037431.0,0.09090909090909091,0.35,0.4889867841409692
gsk189254,balapiravir,9798547.0,53297462.0,0.1111111111111111,0.4457831325301205,0.27927927927927926
gsk189254,kg-5,9798547.0,53328059.0,0.16129032258064516,0.4189189189189189,0.5685483870967742
gsk189254,pf-04995274,9798547.0,53354764.0,0.12121212121212122,0.5694444444444444,0.5743801652892562
gsk189254,gsk2656157,9798547.0,53469059.0,0.1414141414141414,0.6060606060606061,0.5365853658536586
gsk189254,tenoxicam,9798547.0,54677971.0,0.1411764705882353,0.3977272727272727,0.5122950819672131
gsk189254,olmutinib,9798547.0,54758501.0,0.2,0.7272727272727273,0.5603112840466926
gsk189254,azd5069,9798547.0,56645576.0,0.17346938775510204,0.4421052631578947,0.5081967213114754
gsk189254,lx7101,9798547.0,56962369.0,0.16,0.6575342465753424,0.6419753086419753
gsk189254,bms-833923,9798547.0,57662985.0,0.16304347826086957,0.5,0.5378151260504201
gsk189254,presatovir,9798547.0,58029842.0,0.17142857142857143,0.48314606741573035,0.5280898876404494
gsk189254,carmustine,9798547.0,59087767.0,0.06944444444444445,0.2597402597402597,0.12380952380952381
gsk189254,molidustat,9798547.0,59603622.0,0.11494252873563218,0.6323529411764706,0.3651452282157676
gsk189254,ml323,9798547.0,60167849.0,0.10638297872340426,0.36231884057971014,0.5236051502145923
gsk189254,ibiglustat,9798547.0,60199242.0,0.1797752808988764,0.5555555555555556,0.4708333333333333
gsk189254,tc-lpa5-4,9798547.0,66552906.0,0.18181818181818182,0.5454545454545454,0.5870445344129555
gsk189254,bi-224436,9798547.0,66561902.0,0.1414141414141414,0.4461538461538462,0.654320987654321
gsk189254,pf-06273340,9798547.0,66571548.0,0.15841584158415842,0.4430379746835443,0.5381679389312977
gsk189254,butofilolol,9798547.0,66593644.0,0.12941176470588237,0.3116883116883117,0.5373831775700935
gsk189254,ly404187,9798547.0,66857735.0,0.08860759493670886,0.23076923076923078,0.35071090047393366
gsk189254,brigatinib,9798547.0,68165256.0,0.23157894736842105,0.5733333333333334,0.5725806451612904
gsk189254,t-807,9798547.0,71059746.0,0.08974358974358974,0.3157894736842105,0.52
gsk189254,azithromycin,9798547.0,71206984.0,0.07377049180327869,0.40789473684210525,0.2576419213973799
gsk189254,az7550,9798547.0,71496459.0,0.1388888888888889,0.6527777777777778,0.6220472440944882
gsk189254,lmk-235,9798547.0,71520717.0,0.14473684210526316,0.3194444444444444,0.42574257425742573
gsk189254,firsocostat,9798547.0,71528744.0,0.12389380530973451,0.5974025974025974,0.6588235294117647
gsk189254,xmd17-109,9798547.0,71604307.0,0.26732673267326734,0.7142857142857143,0.7044534412955465
gsk189254,siremadlin,9798547.0,71678098.0,0.11538461538461539,0.5277777777777778,0.5833333333333334
gsk189254,pfk-158,9798547.0,71730058.0,0.10975609756097561,0.3157894736842105,0.5779816513761468
gsk189254,sgc-cbp30,9798547.0,72201027.0,0.10476190476190476,0.5526315789473685,0.5802919708029197
gsk189254,tgr-1202,9798547.0,72950888.0,0.09009009009009009,0.4794520547945205,0.6115384615384616
gsk189254,desidustat,9798547.0,75593290.0,0.16666666666666666,0.5333333333333333,0.5253456221198156
gsk189254,mifobate,9798547.0,76958126.0,0.0958904109589041,0.14705882352941177,0.32547169811320753
gsk189254,floctafenine,9798547.0,76958517.0,0.11827956989247312,0.3888888888888889,0.648068669527897
gsk189254,edaglitazone,9798547.0,76961439.0,0.10891089108910891,0.5,0.5752895752895753
gsk189254,cgp-12177,9798547.0,76962943.0,0.10714285714285714,0.4025974025974026,0.508695652173913
gsk189254,balaglitazone,9798547.0,76968728.0,0.14444444444444443,0.5633802816901409,0.6371681415929203
gsk189254,pf-06463922,9798547.0,78162481.0,0.1188118811881188,0.5616438356164384,0.691358024691358
gsk189254,lorlatinib,9798547.0,78162481.0,0.1188118811881188,0.5616438356164384,0.691358024691358
gsk189254,cpi-1205,9798547.0,78320408.0,0.15384615384615385,0.6619718309859155,0.6515837104072398
gsk189254,aclarubicin,9798547.0,86289437.0,0.1322314049586777,0.47297297297297297,0.4765625
gsk189254,bina,9798547.0,86311024.0,0.18888888888888888,0.3870967741935484,0.5022421524663677
gsk189254,amg-perk-44,9798547.0,86583045.0,0.10101010101010101,0.578125,0.5757575757575758
gsk189254,wwl-123,9798547.0,90209976.0,0.16049382716049382,0.5254237288135594,0.6135265700483091
gsk189254,ab-423,9798547.0,90259477.0,0.13095238095238096,0.24705882352941178,0.49767441860465117
gsk189254,raf709,9798547.0,90408826.0,0.2,0.6666666666666666,0.7280701754385965
gsk189254,cu-t12-9,9798547.0,91826088.0,0.12643678160919541,0.3561643835616438,0.49173553719008267
gsk189254,fisogatinib,9798547.0,91885617.0,0.16161616161616163,0.5789473684210527,0.5985130111524164
gsk189254,bleomycetin,9798547.0,92135919.0,0.06666666666666667,0.47674418604651164,0.4304635761589404
gsk189254,ku14r,9798547.0,92179136.0,0.1,0.3230769230769231,0.5695652173913044
gsk189254,dr-4485,9798547.0,92211523.0,0.09278350515463918,0.5671641791044776,0.4444444444444444
gsk189254,gsk429286a,9798547.0,92472001.0,0.14893617021276595,0.42105263157894735,0.5020576131687243
gsk189254,sb-268262,9798547.0,93475590.0,0.14130434782608695,0.3253012048192771,0.5040983606557377
gsk189254,sr-3677,9798547.0,93600633.0,0.16842105263157894,0.6133333333333333,0.628099173553719
gsk189254,ajmaline,9798547.0,98054312.0,0.10112359550561797,0.5303030303030303,0.4472573839662447
gsk189254,ly3200882,9798547.0,121249291.0,0.1935483870967742,0.5555555555555556,0.5816733067729084
gsk189254,lazertinib,9798547.0,121269225.0,0.14035087719298245,0.6025641025641025,0.5992366412213741
gsk189254,bms-986195,9798547.0,121293929.0,0.14736842105263157,0.6,0.5782608695652174
gsk189254,atuveciclib,9798547.0,121488167.0,0.14285714285714285,0.4166666666666667,0.5836909871244635
gsk189254,sennoside-a,9798547.0,132466065.0,0.10752688172043011,0.3188405797101449,0.45491803278688525
gsk189254,gsk656,9798547.0,133080621.0,0.0975609756097561,0.32051282051282054,0.45495495495495497
gsk189254,clozapine,9798547.0,135398737.0,0.15,0.5714285714285714,0.45701357466063347
gsk189254,valaciclovir,9798547.0,135398742.0,0.1111111111111111,0.5526315789473685,0.3446808510638298
gsk189254,zometapine,9798547.0,135410917.0,0.10714285714285714,0.42857142857142855,0.4279661016949153
gsk189254,tc-ot-39,9798547.0,135413563.0,0.19090909090909092,0.5128205128205128,0.541501976284585
gsk189254,ramosetron,9798547.0,135418340.0,0.16666666666666666,0.5517241379310345,0.556910569105691
gsk189254,madrasin,9798547.0,135444382.0,0.15853658536585366,0.5833333333333334,0.6475770925110133
gsk189254,scs,9798547.0,135445765.0,0.1095890410958904,0.359375,0.5285714285714286
gsk189254,valganciclovir,9798547.0,135483663.0,0.10638297872340426,0.5063291139240507,0.33884297520661155
gsk189254,dynasore,9798547.0,135533054.0,0.1282051282051282,0.373134328358209,0.5283842794759825
nnc-63-0532,r-121919,9803475.0,9821250.0,0.06315789473684211,0.5416666666666666,0.4900990099009901
nnc-63-0532,gemcitabine-elaidate,9803475.0,9828310.0,0.14,0.5529411764705883,0.35294117647058826
nnc-63-0532,omega-3-acid-esters,9803475.0,9831415.0,0.10810810810810811,0.2153846153846154,0.26174496644295303
nnc-63-0532,doconexent-ethyl-ester,9803475.0,9831416.0,0.1111111111111111,0.2153846153846154,0.2585034013605442
nnc-63-0532,doramectin,9803475.0,9832750.0,0.08823529411764706,0.41025641025641024,0.3072916666666667
nnc-63-0532,brl-37344,9803475.0,9841972.0,0.14606741573033707,0.35526315789473684,0.4215686274509804
nnc-63-0532,upamostat,9803475.0,9852201.0,0.1568627450980392,0.44,0.5706521739130435
nnc-63-0532,80841-78-7,9803475.0,9855518.0,0.08823529411764706,0.2753623188405797,0.13548387096774195
nnc-63-0532,sobetirome,9803475.0,9862248.0,0.11764705882352941,0.2777777777777778,0.4010416666666667
nnc-63-0532,afobazole,9803475.0,9862937.0,0.1348314606741573,0.5733333333333334,0.4327731092436975
nnc-63-0532,fimasartan,9803475.0,9870652.0,0.1346153846153846,0.5432098765432098,0.5722222222222222
nnc-63-0532,l-368899,9803475.0,9872389.0,0.1553398058252427,0.5274725274725275,0.6132596685082873
nnc-63-0532,ranitidine,9803475.0,9883333.0,0.08791208791208792,0.38823529411764707,0.3867924528301887
nnc-63-0532,dmp-543,9803475.0,9887884.0,0.1282051282051282,0.31343283582089554,0.5661375661375662
nnc-63-0532,zibotentan,9803475.0,9910224.0,0.11224489795918367,0.4431818181818182,0.48559670781893005
nnc-63-0532,trodusquemine,9803475.0,9917968.0,0.09009009009009009,0.4065934065934066,0.2849462365591398
nnc-63-0532,avn-944,9803475.0,9918559.0,0.12962962962962962,0.5,0.48760330578512395
nnc-63-0532,u-75799e,9803475.0,9919153.0,0.13636363636363635,0.5070422535211268,0.5694444444444444
nnc-63-0532,mavoglurant,9803475.0,9926832.0,0.19540229885057472,0.5857142857142857,0.5443786982248521
nnc-63-0532,tak-715,9803475.0,9952773.0,0.18888888888888888,0.4142857142857143,0.5523809523809524
nnc-63-0532,chf5074,9803475.0,9996409.0,0.1375,0.21428571428571427,0.3879781420765027
nnc-63-0532,azd2858,9803475.0,10138980.0,0.1326530612244898,0.5465116279069767,0.5428571428571428
nnc-63-0532,ica-069673,9803475.0,10149311.0,0.0875,0.34782608695652173,0.5151515151515151
nnc-63-0532,entasobulin,9803475.0,10203597.0,0.18478260869565216,0.5147058823529411,0.543778801843318
nnc-63-0532,cr8-(r),9803475.0,10224714.0,0.13,0.4805194805194805,0.5305164319248826
nnc-63-0532,cp-316819,9803475.0,10273347.0,0.16129032258064516,0.4268292682926829,0.5225225225225225
nnc-63-0532,ko143,9803475.0,10322450.0,0.1650485436893204,0.6266666666666667,0.5324675324675324
nnc-63-0532,jnj-10191584,9803475.0,10446295.0,0.13414634146341464,0.5942028985507246,0.5048543689320388
nnc-63-0532,perfluorohexyloctane,9803475.0,10477896.0,0.0410958904109589,0.11940298507462686,0.10810810810810811
nnc-63-0532,ac-7954-(+/-),9803475.0,10937426.0,0.13095238095238096,0.5285714285714286,0.4891304347826087
nnc-63-0532,cs-917,9803475.0,11289630.0,0.09195402298850575,0.29069767441860467,0.3868312757201646
nnc-63-0532,a-381393,9803475.0,11301655.0,0.18518518518518517,0.5671641791044776,0.5561224489795918
nnc-63-0532,tideglusib,9803475.0,11313622.0,0.2328767123287671,0.52,0.7549668874172185
nnc-63-0532,bms-626529,9803475.0,11317439.0,0.16326530612244897,0.7323943661971831,0.4714828897338403
nnc-63-0532,at-7519,9803475.0,11338033.0,0.11235955056179775,0.48717948717948717,0.5165876777251185
nnc-63-0532,amenamevir,9803475.0,11397521.0,0.12,0.5903614457831325,0.5920398009950248
nnc-63-0532,adl5859,9803475.0,11417954.0,0.14130434782608695,0.5921052631578947,0.47549019607843135
nnc-63-0532,tavaborole,9803475.0,11499245.0,0.06666666666666667,0.21052631578947367,0.3558282208588957
nnc-63-0532,ro-4987655,9803475.0,11548630.0,0.1346153846153846,0.5058823529411764,0.5837837837837838
nnc-63-0532,mabuterol,9803475.0,11551355.0,0.08333333333333333,0.2692307692307692,0.4708994708994709
