name,pubchem_cid,PC1,PC2
vlx600,6806409.0,0.716279035282652,-3.040738466544294
lamivudine,60825.0,1.8555289414057627,0.36798637497993125
hemomex-s,11468733.0,-3.110180350604297,1.7554711010063135
baloxavir-marboxil,124081896.0,2.9329496936743356,1.3916393292370075
allylestrenol,235905.0,-3.0381273983035073,1.1054843742268852
fulvestrant,57300161.0,-1.54338412722402,1.0504071657294647
rwj-21757,135410906.0,2.079092370721173,0.8341910568299213
ttp-22,1536915.0,-0.37316741240275597,-0.9434273681383982
jnj-26990990,11687376.0,0.04683485495895434,-2.5855177553726802
taurocholate,6675.0,-0.511522989192954,1.6731714600810852
acy-1215,53340666.0,1.5478049754947012,-0.15165222458285266
aniracetam,2196.0,-0.20185170103454286,0.8526584814658706
nocodazole,4122.0,0.3211281199656688,-1.7732149380771731
tenofovir,464205.0,1.342992095393436,0.12393891017900627
opicapone,135565903.0,1.7170500896054888,-1.165218775376409
trans-2-undecenoic-acid,5282728.0,-3.383417216960936,-0.00884564326576065
brefeldin-a,5287620.0,-3.043884329854537,1.267559786111188
xibenolol,12179892.0,-2.1412233769222864,1.0722080894735981
plx647,11545419.0,0.4593914870403828,-2.1082584787150798
ak-7,1328033.0,1.5376384197889141,-1.6566175931686078
bi-2536,11364421.0,2.4720302473808813,1.8870329623711806
d-delta-tocopherol,92094.0,-2.5209270469167233,1.1208680332982417
yk-4-279,93948843.0,-0.5360268899027463,0.4546651791055294
ha-130,46911532.0,0.5238458519059388,-0.20116335669271157
pd-407824,4369491.0,-0.3960624036078677,-1.0722706181658392
bx-912,11754511.0,2.4874452064272754,-0.5782331211167331
itopride,3792.0,-0.24513734366203588,1.8533643771383828
azm-475271,5330175.0,1.7439370697590366,1.2803738096820196
cilazapril,56330.0,1.1257533613290898,1.5663854810086706
methylprednisolone-sodium-succinate,16923.0,-3.118300669034396,2.640352087564394
benfluralin,2319.0,0.4714389503594121,-0.04438106138922393
"cp-105,696",9867257.0,-2.049317296612383,0.9763574608241545
nedocromil,50294.0,-0.11708146254496166,1.614787197529429
l-ergothioneine,3037043.0,0.1891381789554929,-0.7144860247382361
ikk-2-inhibitor,2807869.0,-0.04227103909922647,-2.6501237771280803
modaline,17860.0,1.1915315661041603,-0.594736638696479
ite,4668801.0,-0.8367529522290398,-1.4572205342010744
istaroxime,9841834.0,-0.7567846002652527,1.4808323343467618
antimonyl,,-2.1930064970629557,-0.8449909733237835
ro-90-7501,824226.0,0.2129426725525172,-2.856876141552341
