pubchem_cid_clean,name,pubchem_cid,UMAP1,UMAP2,representation,name_clean,ring_category,ring_count
24808572,as-2034178,24808572.0,9.00038,7.173287,Morgan + MACCS + CACTVS + descriptors,as-2034178,4+ rings,4.0
2481,butalbital,2481.0,1.4223406,9.079215,Morgan + MACCS + CACTVS + descriptors,butalbital,1 ring,1.0
24812758,canagliflozin,24812758.0,8.861385,5.01574,Morgan + MACCS + CACTVS + descriptors,canagliflozin,4+ rings,4.0
24812808,imeglimin,24812808.0,0.9245173,9.303524,Morgan + MACCS + CACTVS + descriptors,imeglimin,1 ring,1.0
2482,butamben,2482.0,8.075314,7.325635,Morgan + MACCS + CACTVS + descriptors,butamben,1 ring,1.0
24821094,ibrutinib,24821094.0,10.213979,9.643585,Morgan + MACCS + CACTVS + descriptors,ibrutinib,4+ rings,5.0
24822698,imexon,24822698.0,1.411889,9.163583,Morgan + MACCS + CACTVS + descriptors,imexon,2 rings,2.0
24825675,madecassoside,24825675.0,0.8391038,7.2186766,Morgan + MACCS + CACTVS + descriptors,madecassoside,4+ rings,8.0
24825677,ns-11021,24825677.0,7.1578913,10.015168,Morgan + MACCS + CACTVS + descriptors,ns-11021,3 rings,3.0
24826799,ponatinib,24826799.0,7.497908,11.011036,Morgan + MACCS + CACTVS + descriptors,ponatinib,4+ rings,5.0
24831508,daprodustat,24831508.0,1.4964784,8.882718,Morgan + MACCS + CACTVS + descriptors,daprodustat,3 rings,3.0
24831714,sotagliflozin,24831714.0,8.703928,5.28748,Morgan + MACCS + CACTVS + descriptors,sotagliflozin,3 rings,3.0
24839733,pk-11195,24839733.0,8.152472,10.566252,Morgan + MACCS + CACTVS + descriptors,pk-11195,3 rings,3.0
2484,butenafine,2484.0,6.4282594,7.552769,Morgan + MACCS + CACTVS + descriptors,butenafine,3 rings,3.0
24847884,gadodiamide,24847884.0,1.4284736,8.872426,Morgan + MACCS + CACTVS + descriptors,gadodiamide,2 rings,2.0
24848783,desisobutyryl-ciclesonide,24848783.0,0.33516553,6.148714,Morgan + MACCS + CACTVS + descriptors,desisobutyryl-ciclesonide,4+ rings,6.0
24853505,jph203,24853505.0,9.211312,10.136916,Morgan + MACCS + CACTVS + descriptors,jph203,4+ rings,4.0
24856041,amg900,24856041.0,10.010767,9.738016,Morgan + MACCS + CACTVS + descriptors,amg900,4+ rings,6.0
24856436,mk-1775,24856436.0,7.444195,11.105731,Morgan + MACCS + CACTVS + descriptors,mk-1775,4+ rings,5.0
24857242,oxa-06,24857242.0,6.950938,10.489786,Morgan + MACCS + CACTVS + descriptors,oxa-06,4+ rings,4.0
24857286,tak-875,24857286.0,8.46834,5.2879305,Morgan + MACCS + CACTVS + descriptors,tak-875,4+ rings,4.0
24857397,tulrampator,24857397.0,9.190763,7.4993606,Morgan + MACCS + CACTVS + descriptors,tulrampator,4+ rings,5.0
24858111,sgi-1027,24858111.0,7.6975555,11.061439,Morgan + MACCS + CACTVS + descriptors,sgi-1027,4+ rings,5.0
24864132,oxymatrine,24864132.0,1.3203006,9.120774,Morgan + MACCS + CACTVS + descriptors,oxymatrine,4+ rings,4.0
24864553,lotamilast,24864553.0,10.237494,10.417508,Morgan + MACCS + CACTVS + descriptors,lotamilast,4+ rings,4.0
24864821,amg-208,24864821.0,10.115207,9.804045,Morgan + MACCS + CACTVS + descriptors,amg-208,4+ rings,5.0
24868317,ucl-2077,24868317.0,7.1648407,10.215079,Morgan + MACCS + CACTVS + descriptors,ucl-2077,4+ rings,4.0
24872560,apalutamide,24872560.0,7.9150686,10.901737,Morgan + MACCS + CACTVS + descriptors,apalutamide,4+ rings,4.0
24873435,simeprevir,24873435.0,9.147679,9.820413,Morgan + MACCS + CACTVS + descriptors,simeprevir,4+ rings,7.0
24875489,remetinostat,24875489.0,8.550857,6.0835333,Morgan + MACCS + CACTVS + descriptors,remetinostat,1 ring,1.0
24882589,bag-956,24882589.0,6.8327675,10.649035,Morgan + MACCS + CACTVS + descriptors,bag-956,4+ rings,5.0
24882669,gsk9027,24882669.0,8.158588,9.64647,Morgan + MACCS + CACTVS + descriptors,gsk9027,4+ rings,5.0
24882686,lpa2-antagonist-1,24882686.0,7.9432716,9.782389,Morgan + MACCS + CACTVS + descriptors,lpa2-antagonist-1,4+ rings,4.0
24885053,gw-542573x,24885053.0,8.982208,7.1873827,Morgan + MACCS + CACTVS + descriptors,gw-542573x,2 rings,2.0
24889392,quizartinib,24889392.0,9.7267,9.763955,Morgan + MACCS + CACTVS + descriptors,quizartinib,4+ rings,6.0
24901657,gpi-688,24901657.0,8.160421,10.334213,Morgan + MACCS + CACTVS + descriptors,gpi-688,4+ rings,4.0
24901704,mgcd-265,24901704.0,9.775626,9.690611,Morgan + MACCS + CACTVS + descriptors,mgcd-265,4+ rings,5.0
24905142,pp-121,24905142.0,6.757064,10.668411,Morgan + MACCS + CACTVS + descriptors,pp-121,4+ rings,5.0
24905149,pik-294,24905149.0,8.953521,10.421386,Morgan + MACCS + CACTVS + descriptors,pik-294,4+ rings,6.0
24905400,a-939572,24905400.0,9.026358,7.4563293,Morgan + MACCS + CACTVS + descriptors,a-939572,3 rings,3.0
24905401,at13148,24905401.0,7.235642,10.02459,Morgan + MACCS + CACTVS + descriptors,at13148,3 rings,3.0
24944925,tc-ask-10,24944925.0,7.6091375,11.018483,Morgan + MACCS + CACTVS + descriptors,tc-ask-10,4+ rings,4.0
24946690,bitopertin,24946690.0,9.327148,9.675151,Morgan + MACCS + CACTVS + descriptors,bitopertin,3 rings,3.0
24952929,mk-2894,24952929.0,7.6757245,7.641871,Morgan + MACCS + CACTVS + descriptors,mk-2894,4+ rings,4.0
24957182,amg-487,24957182.0,9.930036,10.104929,Morgan + MACCS + CACTVS + descriptors,amg-487,4+ rings,5.0
24958200,niraparib,24958200.0,8.025807,10.567837,Morgan + MACCS + CACTVS + descriptors,niraparib,4+ rings,4.0
24961094,az505,24961094.0,9.085075,7.3930483,Morgan + MACCS + CACTVS + descriptors,az505,4+ rings,4.0
24963252,tak-733,24963252.0,7.3588157,8.278457,Morgan + MACCS + CACTVS + descriptors,tak-733,3 rings,3.0
24963293,pf-03049423,24963293.0,9.939246,10.071606,Morgan + MACCS + CACTVS + descriptors,pf-03049423,4+ rings,4.0
24963749,ly2452473,24963749.0,8.326311,10.591407,Morgan + MACCS + CACTVS + descriptors,ly2452473,4+ rings,4.0
24964624,mk-2206,24964624.0,7.3890224,10.41839,Morgan + MACCS + CACTVS + descriptors,mk-2206,4+ rings,6.0
24964679,mk-4074,24964679.0,9.393443,10.259714,Morgan + MACCS + CACTVS + descriptors,mk-4074,4+ rings,7.0
24967954,avadomide,24967954.0,7.3504305,8.500397,Morgan + MACCS + CACTVS + descriptors,avadomide,3 rings,3.0
24971422,tc-s-7005,24971422.0,9.929128,10.048312,Morgan + MACCS + CACTVS + descriptors,tc-s-7005,4+ rings,5.0
24978538,navitoclax,24978538.0,8.193502,8.7119665,Morgan + MACCS + CACTVS + descriptors,navitoclax,4+ rings,7.0
24983461,cyc065,24983461.0,6.8318596,11.0813055,Morgan + MACCS + CACTVS + descriptors,cyc065,3 rings,3.0
24986635,pf-4191834,24986635.0,7.9524965,10.466812,Morgan + MACCS + CACTVS + descriptors,pf-4191834,4+ rings,4.0
24988881,mk-8245,24988881.0,9.943142,9.433969,Morgan + MACCS + CACTVS + descriptors,mk-8245,4+ rings,4.0
24993924,hexoprenaline,24993924.0,8.158842,6.443303,Morgan + MACCS + CACTVS + descriptors,hexoprenaline,2 rings,2.0
24994634,jnj-39758979,24994634.0,6.539353,10.7770195,Morgan + MACCS + CACTVS + descriptors,jnj-39758979,2 rings,2.0
24995524,sns-314,24995524.0,7.588589,10.504924,Morgan + MACCS + CACTVS + descriptors,sns-314,4+ rings,4.0
24996872,gsk1292263,24996872.0,9.3966875,9.571589,Morgan + MACCS + CACTVS + descriptors,gsk1292263,4+ rings,4.0
25009726,kr-33494,25009726.0,8.006211,10.389059,Morgan + MACCS + CACTVS + descriptors,kr-33494,3 rings,3.0
25015515,upf-1069,25015515.0,8.818971,6.805366,Morgan + MACCS + CACTVS + descriptors,upf-1069,3 rings,3.0
25017320,gpr120-modulator-1,25017320.0,9.3077965,9.674214,Morgan + MACCS + CACTVS + descriptors,gpr120-modulator-1,3 rings,3.0
25017411,anlotinib,25017411.0,9.955802,10.511614,Morgan + MACCS + CACTVS + descriptors,anlotinib,4+ rings,5.0
25019940,mk-3207,25019940.0,7.596175,11.055959,Morgan + MACCS + CACTVS + descriptors,mk-3207,4+ rings,7.0
25021165,jzl-184,25021165.0,9.251196,6.8668194,Morgan + MACCS + CACTVS + descriptors,jzl-184,4+ rings,6.0
25021707,lisadimate,25021707.0,7.839036,7.4153433,Morgan + MACCS + CACTVS + descriptors,lisadimate,1 ring,1.0
25022340,at-406,25022340.0,7.3335657,7.5706215,Morgan + MACCS + CACTVS + descriptors,at-406,4+ rings,4.0
25022668,gsk650394,25022668.0,8.3259735,10.891306,Morgan + MACCS + CACTVS + descriptors,gsk650394,4+ rings,5.0
25025298,telotristat,25025298.0,10.095304,9.914696,Morgan + MACCS + CACTVS + descriptors,telotristat,4+ rings,4.0
25025505,mbx-2982,25025505.0,9.711443,9.643973,Morgan + MACCS + CACTVS + descriptors,mbx-2982,4+ rings,5.0
25031915,lucitanib,25031915.0,9.96766,10.377268,Morgan + MACCS + CACTVS + descriptors,lucitanib,4+ rings,5.0
25033736,cor-170,25033736.0,7.258435,8.33762,Morgan + MACCS + CACTVS + descriptors,cor-170,4+ rings,7.0
25051,cyclocytidine,25051.0,2.389908,9.6474905,Morgan + MACCS + CACTVS + descriptors,cyclocytidine,3 rings,3.0
25052023,esaxerenone,25052023.0,8.2287855,9.623302,Morgan + MACCS + CACTVS + descriptors,esaxerenone,3 rings,3.0
25060093,al-8697,25060093.0,7.399351,10.890328,Morgan + MACCS + CACTVS + descriptors,al-8697,4+ rings,4.0
25062766,cyt387,25062766.0,7.4400616,11.253853,Morgan + MACCS + CACTVS + descriptors,cyt387,4+ rings,4.0
25066467,rebastinib,25066467.0,10.060673,10.032665,Morgan + MACCS + CACTVS + descriptors,rebastinib,4+ rings,5.0
25067547,oprozomib,25067547.0,8.163893,10.31648,Morgan + MACCS + CACTVS + descriptors,oprozomib,3 rings,3.0
25068278,17-pa,25068278.0,-0.06450547,7.048243,Morgan + MACCS + CACTVS + descriptors,17-pa,4+ rings,5.0
25071151,dsr-6434,25071151.0,10.185353,9.990196,Morgan + MACCS + CACTVS + descriptors,dsr-6434,3 rings,3.0
25073775,vs-4718,25073775.0,10.086767,10.0522,Morgan + MACCS + CACTVS + descriptors,vs-4718,4+ rings,4.0
25074316,tc-g-1004,25074316.0,7.2366924,11.018875,Morgan + MACCS + CACTVS + descriptors,tc-g-1004,4+ rings,4.0
25074470,triptorelin,25074470.0,5.8041015,5.5065722,Morgan + MACCS + CACTVS + descriptors,triptorelin,4+ rings,8.0
25074887,cetrorelix,25074887.0,5.80441,5.4945936,Morgan + MACCS + CACTVS + descriptors,cetrorelix,4+ rings,6.0
25077385,alx-40-4c,25077385.0,5.819577,5.504259,Morgan + MACCS + CACTVS + descriptors,alx-40-4c,0 rings,0.0
25077495,deslorelin,25077495.0,5.7845306,5.5150514,Morgan + MACCS + CACTVS + descriptors,deslorelin,4+ rings,8.0
25099184,az960,25099184.0,6.939003,10.421159,Morgan + MACCS + CACTVS + descriptors,az960,3 rings,3.0
25099191,act-132577,25099191.0,9.228065,9.5868635,Morgan + MACCS + CACTVS + descriptors,act-132577,3 rings,3.0
25101874,gepotidacin,25101874.0,9.765104,10.125647,Morgan + MACCS + CACTVS + descriptors,gepotidacin,4+ rings,6.0
25102847,cabozantinib,25102847.0,10.193367,10.392165,Morgan + MACCS + CACTVS + descriptors,cabozantinib,4+ rings,5.0
25105689,evenamide,25105689.0,8.831436,6.5684133,Morgan + MACCS + CACTVS + descriptors,evenamide,1 ring,1.0
25105713,vu0155069,25105713.0,7.240098,8.47783,Morgan + MACCS + CACTVS + descriptors,vu0155069,4+ rings,5.0
25108278,ac-264613,25108278.0,7.081534,8.105196,Morgan + MACCS + CACTVS + descriptors,ac-264613,3 rings,3.0
25108829,srt2104,25108829.0,7.627714,10.627081,Morgan + MACCS + CACTVS + descriptors,srt2104,4+ rings,6.0
25109291,a-987306,25109291.0,6.725466,10.946738,Morgan + MACCS + CACTVS + descriptors,a-987306,4+ rings,5.0
25110470,cym-5520,25110470.0,8.23394,10.729549,Morgan + MACCS + CACTVS + descriptors,cym-5520,3 rings,3.0
25110841,arq-621,25110841.0,7.1994653,8.471055,Morgan + MACCS + CACTVS + descriptors,arq-621,4+ rings,4.0
25113764,byk-204165,25113764.0,8.193847,10.816348,Morgan + MACCS + CACTVS + descriptors,byk-204165,3 rings,3.0
25114442,pf-04418948,25114442.0,8.877457,6.8607244,Morgan + MACCS + CACTVS + descriptors,pf-04418948,4+ rings,4.0
25117126,defactinib,25117126.0,7.9669323,9.902148,Morgan + MACCS + CACTVS + descriptors,defactinib,3 rings,3.0
25118925,ly2584702,25118925.0,6.882834,10.749409,Morgan + MACCS + CACTVS + descriptors,ly2584702,4+ rings,5.0
25124816,gsk1904529a,25124816.0,9.810436,9.823484,Morgan + MACCS + CACTVS + descriptors,gsk1904529a,4+ rings,8.0
25124826,psb-06126,25124826.0,8.449679,8.474323,Morgan + MACCS + CACTVS + descriptors,psb-06126,4+ rings,5.0
25126798,ruxolitinib,25126798.0,6.7700996,10.7053995,Morgan + MACCS + CACTVS + descriptors,ruxolitinib,4+ rings,4.0
25127713,poziotinib,25127713.0,10.492932,10.375001,Morgan + MACCS + CACTVS + descriptors,poziotinib,4+ rings,4.0
25128145,mk-6096,25128145.0,9.892267,10.146975,Morgan + MACCS + CACTVS + descriptors,mk-6096,4+ rings,4.0
25129523,vuf10460,25129523.0,6.906075,10.562238,Morgan + MACCS + CACTVS + descriptors,vuf10460,3 rings,3.0
25134326,asp3026,25134326.0,9.499295,9.534323,Morgan + MACCS + CACTVS + descriptors,asp3026,4+ rings,5.0
25136943,nebracetam,25136943.0,6.9948597,7.8110933,Morgan + MACCS + CACTVS + descriptors,nebracetam,2 rings,2.0
25138295,a-1120,25138295.0,7.695333,7.814743,Morgan + MACCS + CACTVS + descriptors,a-1120,3 rings,3.0
25141092,entrectinib,25141092.0,7.466877,10.953344,Morgan + MACCS + CACTVS + descriptors,entrectinib,4+ rings,6.0
25141190,c-021,25141190.0,10.668504,10.404713,Morgan + MACCS + CACTVS + descriptors,c-021,4+ rings,5.0
25142799,pfk-015,25142799.0,8.374558,10.932751,Morgan + MACCS + CACTVS + descriptors,pfk-015,3 rings,3.0
25145656,inc-280,25145656.0,7.460754,10.972444,Morgan + MACCS + CACTVS + descriptors,inc-280,4+ rings,5.0
25147683,tarafenacin,25147683.0,7.066641,8.156798,Morgan + MACCS + CACTVS + descriptors,tarafenacin,4+ rings,5.0
25147749,it1t,25147749.0,0.9967802,9.31087,Morgan + MACCS + CACTVS + descriptors,it1t,4+ rings,4.0
25150857,bix-01294,25150857.0,10.640891,10.390287,Morgan + MACCS + CACTVS + descriptors,bix-01294,4+ rings,5.0
25151352,pexidartinib,25151352.0,6.993212,10.474057,Morgan + MACCS + CACTVS + descriptors,pexidartinib,4+ rings,4.0
25151504,cobicistat,25151504.0,8.183832,10.503831,Morgan + MACCS + CACTVS + descriptors,cobicistat,4+ rings,5.0
25154041,cct137690,25154041.0,7.2892275,11.059654,Morgan + MACCS + CACTVS + descriptors,cct137690,4+ rings,6.0
25154714,daclatasvir,25154714.0,7.718243,10.976092,Morgan + MACCS + CACTVS + descriptors,daclatasvir,4+ rings,6.0
25154867,pf-3845,25154867.0,9.947111,10.195332,Morgan + MACCS + CACTVS + descriptors,pf-3845,4+ rings,4.0
25154868,pf-750,25154868.0,7.763697,10.696861,Morgan + MACCS + CACTVS + descriptors,pf-750,4+ rings,4.0
25161177,mln2480,25161177.0,7.697635,10.583108,Morgan + MACCS + CACTVS + descriptors,mln2480,3 rings,3.0
25166913,glasdegib,25166913.0,7.3393164,10.894296,Morgan + MACCS + CACTVS + descriptors,glasdegib,4+ rings,4.0
25167017,litronesib,25167017.0,8.233663,8.484717,Morgan + MACCS + CACTVS + descriptors,litronesib,2 rings,2.0
25167777,gsk2126458,25167777.0,9.118297,9.600461,Morgan + MACCS + CACTVS + descriptors,gsk2126458,4+ rings,5.0
25168304,drf053-(r),25168304.0,6.86017,11.013508,Morgan + MACCS + CACTVS + descriptors,drf053-(r),4+ rings,4.0
25169033,retaspimycin,25169033.0,8.633475,6.8202972,Morgan + MACCS + CACTVS + descriptors,retaspimycin,2 rings,2.0
25171648,emd-1214063,25171648.0,7.3521476,11.136623,Morgan + MACCS + CACTVS + descriptors,emd-1214063,4+ rings,5.0
25175634,epptb,25175634.0,9.042648,7.340825,Morgan + MACCS + CACTVS + descriptors,epptb,3 rings,3.0
25181195,pi-828,25181195.0,9.032397,7.2307816,Morgan + MACCS + CACTVS + descriptors,pi-828,4+ rings,4.0
25181472,glesatinib,25181472.0,9.716405,9.723906,Morgan + MACCS + CACTVS + descriptors,glesatinib,4+ rings,5.0
25181577,telotristat-ethyl,25181577.0,10.126264,9.894713,Morgan + MACCS + CACTVS + descriptors,telotristat-ethyl,4+ rings,4.0
25182616,gsk1838705a,25182616.0,10.151037,10.039178,Morgan + MACCS + CACTVS + descriptors,gsk1838705a,4+ rings,5.0
25183872,ixazomib,25183872.0,7.0939016,7.5152717,Morgan + MACCS + CACTVS + descriptors,ixazomib,1 ring,1.0
25187973,farnesyl-thiosalicylic-acid-amide,25187973.0,7.0547934,7.690204,Morgan + MACCS + CACTVS + descriptors,farnesyl-thiosalicylic-acid-amide,1 ring,1.0
2519,caffeine,2519.0,5.7008815,11.398585,Morgan + MACCS + CACTVS + descriptors,caffeine,2 rings,2.0
25191609,dextrorotation-nimorazole-phosphate-ester,25191609.0,5.2458863,11.058862,Morgan + MACCS + CACTVS + descriptors,dextrorotation-nimorazole-phosphate-ester,2 rings,2.0
25195294,ldn193189,25195294.0,6.7988715,10.772481,Morgan + MACCS + CACTVS + descriptors,ldn193189,4+ rings,6.0
25195348,ver-155008,25195348.0,6.515289,11.509953,Morgan + MACCS + CACTVS + descriptors,ver-155008,4+ rings,5.0
25195352,mps1-in-1,25195352.0,9.51272,9.573255,Morgan + MACCS + CACTVS + descriptors,mps1-in-1,4+ rings,5.0
25195461,jnj-40411813,25195461.0,7.025329,8.012499,Morgan + MACCS + CACTVS + descriptors,jnj-40411813,3 rings,3.0
25195495,sb-649868,25195495.0,9.325458,9.727624,Morgan + MACCS + CACTVS + descriptors,sb-649868,4+ rings,5.0
25195624,bexagliflozin,25195624.0,8.8211,5.1116714,Morgan + MACCS + CACTVS + descriptors,bexagliflozin,4+ rings,4.0
25198728,tc-f-2,25198728.0,9.943933,9.916886,Morgan + MACCS + CACTVS + descriptors,tc-f-2,4+ rings,6.0
2520,verapamil,2520.0,9.166495,6.6043444,Morgan + MACCS + CACTVS + descriptors,verapamil,2 rings,2.0
25210792,asp-9521,25210792.0,9.333004,10.2718115,Morgan + MACCS + CACTVS + descriptors,asp-9521,3 rings,3.0
25212148,sitravatinib,25212148.0,9.756603,9.8568125,Morgan + MACCS + CACTVS + descriptors,sitravatinib,4+ rings,6.0
25218684,zilpaterol,25218684.0,7.2572083,8.305108,Morgan + MACCS + CACTVS + descriptors,zilpaterol,3 rings,3.0
25221720,emixustat,25221720.0,8.761018,6.2443867,Morgan + MACCS + CACTVS + descriptors,emixustat,2 rings,2.0
25227436,azd5363,25227436.0,7.3113475,10.972443,Morgan + MACCS + CACTVS + descriptors,azd5363,4+ rings,4.0
25227462,pf-03758309,25227462.0,7.4035287,10.620363,Morgan + MACCS + CACTVS + descriptors,pf-03758309,4+ rings,5.0
25227469,wye-125132,25227469.0,7.001788,11.039203,Morgan + MACCS + CACTVS + descriptors,wye-125132,4+ rings,7.0
25229450,wye-687,25229450.0,7.0169554,10.991065,Morgan + MACCS + CACTVS + descriptors,wye-687,4+ rings,6.0
25229526,way-600,25229526.0,6.9088187,10.957725,Morgan + MACCS + CACTVS + descriptors,way-600,4+ rings,7.0
25229608,etp-45658,25229608.0,10.046151,9.786476,Morgan + MACCS + CACTVS + descriptors,etp-45658,4+ rings,4.0
25229652,j147,25229652.0,8.750917,7.3597465,Morgan + MACCS + CACTVS + descriptors,j147,2 rings,2.0
25234917,gdc-0834,25234917.0,7.517674,8.818043,Morgan + MACCS + CACTVS + descriptors,gdc-0834,4+ rings,6.0
25246407,glutathione,25246407.0,1.3497038,8.360957,Morgan + MACCS + CACTVS + descriptors,glutathione,0 rings,0.0
25253556,az-12080282,25253556.0,9.928988,10.023856,Morgan + MACCS + CACTVS + descriptors,az-12080282,4+ rings,4.0
25254071,gdc-0980,25254071.0,7.4590096,10.744338,Morgan + MACCS + CACTVS + descriptors,gdc-0980,4+ rings,5.0
25257557,cx-5461,25257557.0,7.6464415,10.692671,Morgan + MACCS + CACTVS + descriptors,cx-5461,4+ rings,6.0
2526,beta-glycerophosphoric-acid,2526.0,0.28605658,8.921146,Morgan + MACCS + CACTVS + descriptors,beta-glycerophosphoric-acid,0 rings,0.0
25262792,azd2014,25262792.0,7.4747996,11.254514,Morgan + MACCS + CACTVS + descriptors,azd2014,4+ rings,5.0
25262965,azd8055,25262965.0,10.475207,10.246582,Morgan + MACCS + CACTVS + descriptors,azd8055,4+ rings,5.0
25265312,pf-8380,25265312.0,9.141958,7.436961,Morgan + MACCS + CACTVS + descriptors,pf-8380,4+ rings,4.0
252682,stat3-inhibitor-vi,252682.0,8.86225,8.136469,Morgan + MACCS + CACTVS + descriptors,stat3-inhibitor-vi,2 rings,2.0
25271624,adrafinil,25271624.0,7.9050283,8.150295,Morgan + MACCS + CACTVS + descriptors,adrafinil,2 rings,2.0
25271661,ethylnorepinephrine,25271661.0,8.016017,6.37671,Morgan + MACCS + CACTVS + descriptors,ethylnorepinephrine,1 ring,1.0
25271693,metaproterenol,25271693.0,8.07574,6.4550605,Morgan + MACCS + CACTVS + descriptors,metaproterenol,1 ring,1.0
25271694,metaxalone,25271694.0,8.885601,6.3520575,Morgan + MACCS + CACTVS + descriptors,metaxalone,2 rings,2.0
25271722,pronethalol,25271722.0,8.046545,6.4680176,Morgan + MACCS + CACTVS + descriptors,pronethalol,2 rings,2.0
25271730,stiripentol,25271730.0,8.493591,5.579625,Morgan + MACCS + CACTVS + descriptors,stiripentol,2 rings,2.0
25271747,vedaprofen,25271747.0,7.0961943,6.148407,Morgan + MACCS + CACTVS + descriptors,vedaprofen,3 rings,3.0
25271754,meptazinol,25271754.0,8.19369,6.7468743,Morgan + MACCS + CACTVS + descriptors,meptazinol,2 rings,2.0
25271863,azasetron,25271863.0,9.150315,7.440513,Morgan + MACCS + CACTVS + descriptors,azasetron,4+ rings,5.0
25271872,telmesteine,25271872.0,1.592124,8.576585,Morgan + MACCS + CACTVS + descriptors,telmesteine,1 ring,1.0
25271978,methsuximide,25271978.0,6.9879436,7.7822356,Morgan + MACCS + CACTVS + descriptors,methsuximide,2 rings,2.0
25273583,ampiroxicam,25273583.0,8.7159815,9.58559,Morgan + MACCS + CACTVS + descriptors,ampiroxicam,3 rings,3.0
25273599,talniflumate,25273599.0,8.689791,10.884005,Morgan + MACCS + CACTVS + descriptors,talniflumate,4+ rings,4.0
25273605,sulfinpyrazone,25273605.0,7.176106,8.672926,Morgan + MACCS + CACTVS + descriptors,sulfinpyrazone,4+ rings,4.0
25273609,bepotastine,25273609.0,8.77866,10.75871,Morgan + MACCS + CACTVS + descriptors,bepotastine,3 rings,3.0
25273617,sertaconazole,25273617.0,7.3894134,9.80291,Morgan + MACCS + CACTVS + descriptors,sertaconazole,4+ rings,4.0
25273624,diclazuril,25273624.0,7.0946255,8.606527,Morgan + MACCS + CACTVS + descriptors,diclazuril,3 rings,3.0
25273632,isoconazole,25273632.0,7.4387093,9.783636,Morgan + MACCS + CACTVS + descriptors,isoconazole,3 rings,3.0
25273635,pagoclone,25273635.0,7.5343394,10.915413,Morgan + MACCS + CACTVS + descriptors,pagoclone,4+ rings,4.0
2528,metrizoic-acid,2528.0,7.7700315,7.688567,Morgan + MACCS + CACTVS + descriptors,metrizoic-acid,1 ring,1.0
25295,chloropyramine,25295.0,7.1624637,10.307731,Morgan + MACCS + CACTVS + descriptors,chloropyramine,2 rings,2.0
