compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,std_total_error,median_total_error,mean_signature_error,variance_signature_error,std_signature_error,mean_compound_error,variance_compound_error,mean_numeric_error,mean_categorical_error,mean_signature_reconstruction_loss,mean_compound_reconstruction_bce,mean_signature_sign_accuracy,mean_compound_bitwise_accuracy,error_percentile,predictability_score
6699,"BRD-K71970656; N2,N2,N9,N9-tetramethyl-11-oxo-5,6-dihydrodibenzo[3,1-b:3',1'-f][7]annulene-2,9-disulfonamide",1,0.2413681,0.0,0.0,0.2413681,0.11590178,0.0,0.0,0.11568153,0.0,5.3610558e-05,0.01954812,0.18860121,0.015539043,0.98163265,0.99457717,0.9521574564723694,0.04784254352763062
6603,4-[2-[[(3-Fluorophenyl)-oxomethyl]amino]ethylamino]-1-piperidinecarboxylic acid ethyl ester; BRD-K27520107,1,0.24157727,0.0,0.0,0.24157727,0.09360646,0.0,0.0,0.14375517,0.0,0.0007119481,0.008146498,0.21372913,0.005754469,0.98568505,0.99780154,0.9523088569265707,0.047691143073429254
24008,"BRD-K23047495; N-cyclobutyl-2-[(2R,5R,6R)-6-(hydroxymethyl)-5-[[oxo(propylamino)methyl]amino]-2-oxanyl]acetamide",2,0.24169496,8.9146397e-07,0.0009441737,0.24169496,0.08059466,3.0509048e-06,0.0017466865,0.15174794,6.466922e-06,0.0010670031,0.018277904,0.15927996500000002,0.0064213513,0.991836725,0.99780154,0.9524602573807721,0.04753974261922789
6623,"BRD-K56489029; N-[2-(3,4-diethoxyphenyl)ethyl]-4-(phenylmethyl)-5-thieno[3,2-b]pyrrolecarboxamide",3,0.24185638,0.0009634581,0.031039622,0.25710943,0.096937336,0.0015767991,0.039708927,0.13645868,6.6383196e-05,0.00024147611,0.016824069,0.21377302,0.014902661,0.9750842,0.9944305999999999,0.9526116578349735,0.04738834216502652
3299,Rufinamide; rufinamide,2,0.24190134,6.1834194e-06,0.0024866536,0.24190134,0.10054119,0.0002612277,0.016162543,0.13384081,0.00018508628,0.000688034,0.014763444,0.17591229,0.009925163,0.9818771500000001,0.9969222,0.9527630582891748,0.04723694171082515
726,1-(4-fluorophenyl)-4-(4-methylpiperidin-1-yl)butan-1-one; Melperone; melperone,1,0.24198493,0.0,0.0,0.24198493,0.10884332,0.0,0.0,0.1309304,0.0,0.00037457273,0.0042726174,0.13235164,0.0019590927,0.9959596,0.99926716,0.9529144587433762,0.047085541256623786
956,8-OH-Dpat; BRD-A48015106,1,0.2420785,0.0,0.0,0.2420785,0.07472657,0.0,0.0,0.14238124,0.0,0.00066801376,0.049674187,0.23700607,0.0050303466,0.97363085,0.9988275,0.9530658591975776,0.04693414080242242
314,"Adefovir Dipivoxil; [2-(6-aminopurin-9-yl)ethoxymethyl-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate",3,0.24212812,0.078206226,0.27965376,0.08304413,0.18637787,0.07488938,0.27365923,0.052282024,7.73639e-05,0.00063560606,0.006682232,0.16026084466666665,0.017218279,0.98518332,0.99369776,0.953217259651779,0.04678274034822105
1084,E-7438; Tazemetostat,32,0.2422008,0.028264951,0.16812184,0.1871867,0.20155038,0.025094464,0.15841234,0.034657072,0.0002264337,0.001468734,0.011399225,0.3505387328125,0.006168901,0.9136045434375,0.9988275,0.9533686601059803,0.046631339894019685
1398,Cathepsin G Inhibitor I; [2-[3-[(1-benzoylpiperidin-4-yl)-methylcarbamoyl]naphthalen-2-yl]-1-naphthalen-1-yl-2-oxoethyl]phosphonic acid,3,0.24234883,0.006292614,0.079326,0.2854143,0.118772484,0.00569081,0.07543746,0.12023109,1.4018267e-05,0.0009216545,0.0063218717,0.04115986833333333,0.04569208,0.999187,0.9853437,0.9535200605601817,0.04647993943981832
2365,"GS-39783; N,N'-dicyclopentyl-2-methylsulfanyl-5-nitro-pyrimidine-4,6-diamine",1,0.24253447,0.0,0.0,0.24253447,0.09109145,0.0,0.0,0.14495142,0.0,0.00067620934,0.012712753,0.18070856,0.013542123,0.98582995,0.9954565,0.953671461014383,0.04632853898561695
6781,BRD-A96272097; Tert-butyl 2-(2-methoxy-2-oxoethyl)-3-oxopiperazine-1-carboxylate,3,0.2426809,0.00075613795,0.027497968,0.24327487,0.116686106,0.00089697505,0.029949538,0.12101915,2.5327889e-05,0.001129301,0.009499602,0.23100533666666667,0.009088488,0.9661916899999999,0.9979481,0.9538228614685844,0.046177138531415585
6306,BRD-K17693482; SG 209,1,0.24271998,0.0,0.0,0.24271998,0.116083086,0.0,0.0,0.120346285,0.0,0.00052937184,0.012369494,0.33753818,0.002533842,0.9185336,0.9995603,0.9539742619227858,0.04602573807721422
7202,"2-(Dichloromethyl)-4-(4-methylphenyl)-6-(methylthio)-1,3,5-triazine; BRD-K95606637",2,0.24280468,0.0020586227,0.045372043,0.24280468,0.08008686,0.0008519948,0.029188953,0.15243128,0.00028668714,0.00028190739,0.020460308,0.18866514499999998,0.024481118,0.9888211499999999,0.99267185,0.9541256623769871,0.04587433762301285
4036,Risedronate; risedronate,1,0.24296777,0.0,0.0,0.24296777,0.09796062,0.0,0.0,0.08920154,0.0,0.058303725,0.08828974,0.3354065,0.015336254,0.9310345,0.9958962,0.9542770628311885,0.045722937168811484
3124,"6-(4-Fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole; SKF-86002",3,0.24301839,0.00012692729,0.011266207,0.23674221,0.09796947,7.8014746e-05,0.008832595,0.14026952,0.00026256937,0.0005729488,0.009329617,0.15622469,0.015832996,0.9925844133333334,0.99457717,0.9544284632853899,0.04557153671461012
6782,"BRD-K25731886; methyl 8-oxo-8-[(2E)-2-[(2R,3S,4R)-2,3,4,5-tetrahydroxypentylidene]hydrazinyl]octanoate",2,0.24304035,0.0024838222,0.04983796,0.24304035,0.09506832,0.0013388447,0.036590222,0.13098414,8.97467e-05,0.000992628,0.03357876,0.373876085,0.022237126,0.91778189,0.9920856,0.9545798637395913,0.04542013626040875
7720,"BRD-K28892486; N-(3-methylphenyl)-2-oxo-3,4-dihydro-1H-quinoline-6-sulfonamide",1,0.24320184,0.0,0.0,0.24320184,0.06544821,0.0,0.0,0.16526915,0.0,0.00047175802,0.024780253,0.3427038,0.0043437304,0.91549295,0.9989741,0.9547312641937926,0.04526873580620738
4020,Skepinone-L; skepinone-l,1,0.2434628,0.0,0.0,0.2434628,0.11085431,0.0,0.0,0.12781815,0.0,0.001164251,0.009114966,0.17478937,0.014495068,0.99796337,0.99472374,0.954882664647994,0.045117335352006016
776,Itraconazole; itraconazole,22,0.24348474,0.146066,0.38218582,0.117171995,0.19066115,0.11666753,0.3415663,0.047202285,0.0018206531,0.0012981319,0.010723357,0.22422117272727274,0.017608149,0.9711621168181818,0.9944306,0.9550340651021954,0.04496593489780465
5441,Danegaptide; danegaptide,2,0.24351561,0.0004210027,0.02051835,0.24351561,0.08646165,0.00018609439,0.013641644,0.13962573,0.00051111245,0.0005826082,0.03462345,0.14007038,0.010647258,0.9908741249999999,0.99662906,0.9551854655563967,0.04481453444360328
17285,meropenem,4,0.24357504,0.00016461476,0.012830229,0.24430925,0.05508223,4.077209e-05,0.0063853026,0.18617395,4.3420416e-05,0.00016666803,0.0045710434,0.14908486,0.01506178,0.97784879,0.9956031,0.9553368660105981,0.044663133989401915
3906,altanserin,3,0.24362002,0.0048163845,0.069400184,0.21962155,0.095876254,0.00187487,0.043299768,0.14246501,0.0006279432,0.00081386743,0.010231928,0.21343463333333335,0.013848932,0.97630485,0.99531,0.9554882664647993,0.04451173353520066
5717,"2-[2-(dimethylamino)ethyl]-5-nitrobenzo[de]isoquinoline-1,3-dione; Mitonafide",2,0.24380311,0.054729305,0.23394296,0.24380311,0.14325802,0.022849036,0.15115897,0.097668365,0.007025352,0.0005396585,0.005537612,0.111284475,0.003592589,0.99351985,0.9991206,0.9556396669190007,0.04436033308099929
8000,1-(1-Pyrrolidinyl)-2-(8-quinolinylthio)ethanone; BRD-K36772364,8,0.2439648,0.0007761931,0.027860241,0.2456806,0.080909766,0.0005940338,0.024372809,0.15766324,6.239692e-05,0.00038670516,0.010628932,0.17936609625,0.0082943225,0.98101273875,0.99706876,0.9557910673732021,0.044208932626797925
2809,4-[4-(4-Methylphenyl)sulfonyl-1-piperazinyl]-2-thiophen-2-ylquinazoline; BRD-K73709114,1,0.24412492,0.0,0.0,0.24412492,0.07128307,0.0,0.0,0.1650523,0.0,0.00029201256,0.015462312,0.14907265,0.008959225,0.98991936,0.99706876,0.9559424678274034,0.04405753217259656
24196,"BRD-K40389799; N-[(2R,3S,6R)-2-(hydroxymethyl)-6-[2-(4-pyridin-2-yltriazol-1-yl)ethyl]oxan-3-yl]pyridine-3-carboxamide",1,0.24415632,0.0,0.0,0.24415632,0.098701775,0.0,0.0,0.13565949,0.0,0.0005118801,0.019385373,0.14248194,0.0066871815,0.98790324,0.99824125,0.9560938682816048,0.04390613171839519
867,Otilonium; otilonium,1,0.24465057,0.0,0.0,0.24465057,0.1495837,0.0,0.0,0.08808328,0.0,3.8955666e-05,0.013951587,0.31020957,0.007874713,0.94949496,0.99706876,0.9562452687358062,0.043754731264193825
6597,"BRD-K71746704; ethyl 3-[4-(5-methoxy-6-oxocyclohexa-2,4-dien-1-ylidene)-1H-pyridin-3-yl]propanoate",1,0.24474059,0.0,0.0,0.24474059,0.09449138,0.0,0.0,0.14450555,0.0,0.00044624327,0.011308856,0.11953825,0.013283359,1.0,0.9960428,0.9563966691900075,0.04360333080999246
1995,N-[4-[[(2-chlorophenyl)-oxomethyl]amino]-3-methoxyphenyl]-2-pyridinecarboxamide; VU-0415374-1,1,0.24484852,0.0,0.0,0.24484852,0.11468332,0.0,0.0,0.12320838,0.0,0.0009920367,0.013516815,0.16322933,0.003033868,0.9878296,0.9995603,0.9565480696442089,0.04345193035579109
24150,"BRD-K20667558; N-[(3R,9S,10S)-9-[(dimethylamino)methyl]-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-4-methylbenzenesulfonamide",1,0.24485596,0.0,0.0,0.24485596,0.15110248,0.0,0.0,0.085254684,0.0,0.00019315774,0.016920306,0.21328568,0.004048514,0.965587,0.9991206,0.9566994700984103,0.043300529901589724
7122,"4-[5-(3-Methoxyphenyl)-1,2,4-oxadiazol-3-yl]benzoic acid; BRD-K53142391",1,0.2450466,0.0,0.0,0.2450466,0.09712341,0.0,0.0,0.14285424,0.0,0.00067936344,0.009866158,0.18548545,0.0031546317,0.9837067,0.99926716,0.9568508705526116,0.04314912944738836
8328,"2,4-Dibromo-6-[[[4-(phenylmethyl)-1-piperazinyl]amino]methylidene]-1-cyclohexa-2,4-dienone; EMF-sumo1-4",2,0.24514233,0.0011002246,0.033169635,0.24514233,0.15498272,0.0011744617,0.034270413,0.082188934,1.03048365e-07,0.00052307424,0.015732089,0.23457596,0.0073935376,0.96257995,0.99736184,0.957002271006813,0.04299772899318699
7695,"4-[2-(9-Methyl-6-indolo[3,2-b]quinoxalinyl)ethyl]morpholine; BRD-K63220166",2,0.24518782,0.002728714,0.05223709,0.24518782,0.0909252,0.0027004222,0.051965583,0.14103124,7.913204e-09,0.00087900995,0.02611114,0.19976508499999998,0.014674219,0.9737250500000001,0.9948703,0.9571536714610144,0.04284632853898562
5414,Raltegravir; raltegravir,3,0.24521862,0.0014143891,0.03760837,0.25205797,0.10415885,0.0012052372,0.034716524,0.13185441,0.00035005072,0.00025051818,0.018310508,0.21887325333333332,0.033472024,0.9697560066666666,0.9866627500000001,0.9573050719152157,0.042694928084784256
2106,"4-[4-(4-methoxyphenyl)-5-({[3-(4-methylphenyl)-1,2,4-oxadiazol-5-yl]methyl}sulfanyl)-4H-1,2,4-triazol-3-yl]pyridine; JW-74",2,0.24542634,0.0011035684,0.033219997,0.24542634,0.07823627,0.0007496856,0.027380386,0.15764348,4.7833717e-05,0.00018677855,0.019018454,0.188347185,0.011859619,0.97877312,0.99618936,0.9574564723694171,0.04254352763058289
24001,Lysophosphatidic acid,3,0.2456956,7.523447e-05,0.008673779,0.24156308,0.06514341,8.069787e-05,0.0089831995,0.15598582,1.9392903e-05,0.006182971,0.04665954,0.23443469333333333,0.0048619867,0.95526249,0.9980946999999999,0.9576078728236185,0.04239212717638152
7437,"3-(4-fluorophenyl)-1-[[(10R,11S)-13-[(2R)-1-hydroxypropan-2-yl]-11-methyl-14-oxo-9-oxa-13-azatricyclo[13.4.0.02,7]nonadeca-1(19),2,4,6,15,17-hexaen-10-yl]methyl]-1-methylurea; BRD-K85536714",1,0.24586143,0.0,0.0,0.24586143,0.15878226,0.0,0.0,0.080518596,0.0,0.002393324,0.012163805,0.1825211,0.0038513942,0.98987854,0.9991206,0.9577592732778198,0.042240726722180155
3055,"6-(2,6-dichlorophenyl)-2-[3-(hydroxymethyl)anilino]-8-methylpyrido[2,3-d]pyrimidin-7-one; PD-166326",3,0.24636441,0.009153152,0.09567211,0.19696103,0.112557866,0.008713392,0.09334555,0.13163638,3.8884726e-05,0.00022564265,0.004250061,0.13002505333333333,0.01127178,0.9835317666666666,0.9967756,0.9579106737320212,0.04208932626797879
1091,"Methyllycaconitine Perchlorate, Delphinium sp.; methyllycaconitine",1,0.2464253,0.0,0.0,0.2464253,0.12827182,0.0,0.0,0.11321386,0.0,0.000119072276,0.009831594,0.20132443,0.03795392,0.9797571,0.98461086,0.9580620741862226,0.04193792581377742
6968,"6-[[[1-(2-methoxy-5-methylphenyl)-5-tetrazolyl]thio]methyl]-N2,N2-dimethyl-1,3,5-triazine-2,4-diamine; BRD-K25774147",1,0.24643044,0.0,0.0,0.24643044,0.12174353,0.0,0.0,0.11663862,0.0,0.0027204717,0.015008367,0.17516798,0.026798202,0.9878788,0.9904734,0.958213474640424,0.041786525359576054
3887,Aclidinium; aclidinium,2,0.24685967,0.00038214689,0.019548584,0.24685967,0.14090854,0.00085679896,0.029271124,0.09704406,8.674393e-05,0.00013862447,0.017758742,0.206356705,0.030447446,0.97068457,0.98915434,0.9583648750946253,0.04163512490537469
6332,"(2S,4S)-4-tert-butyl-2-[[4-(hydroxymethyl)phenyl]methoxy]-3,4-dihydro-2H-pyran-6-carboxylic acid; BRD-K36031023",2,0.2471922,0.0035434652,0.059527017,0.2471922,0.07261769,0.0008170898,0.028584782,0.16117877,0.0010393296,0.0009473816,0.026412588,0.271152355,0.018632429,0.9494847399999999,0.99384433,0.9585162755488267,0.04148372445117332
3823,MK-8245; Mk-8245,11,0.24729414,0.0013229328,0.03637214,0.23053433,0.08267273,0.0009495833,0.030815309,0.15405445,8.5194115e-05,0.0006600916,0.020869892,0.21838359363636364,0.036867425,0.9717860090909091,0.9873956,0.958667676003028,0.041332323996971954
24207,"3-fluoro-N-[(2R,3R,6S)-2-(hydroxymethyl)-6-[2-(4-pyridin-2-yltriazol-1-yl)ethyl]oxan-3-yl]benzenesulfonamide; BRD-K34513690",1,0.24775615,0.0,0.0,0.24775615,0.065594465,0.0,0.0,0.17168257,0.0,0.0003787877,0.020806737,0.24649474,0.008922143,0.9698189,0.9969222,0.9588190764572294,0.04118092354277059
5905,N-[(6-amino-4-methyl-3-pyridinyl)methyl]-1-benzylpyrazole-4-carboxamide; N-[(6-amino-4-methylpyridin-3-yl)methyl]-1-benzylpyrazole-4-carboxamide,2,0.24784507,7.927383e-05,0.008903585,0.24784507,0.03950911,2.2867547e-05,0.0047820024,0.20455492,2.1465985e-05,0.004108649,0.0059186025,0.03557867,0.011159255,1.0,0.99618936,0.9589704769114308,0.04102952308856922
1791,"Episilvestrol; methyl (1R,2R,3S,3aR,8bS)-6-[[(2S,3R,6R)-6-[(1S)-1,2-dihydroxyethyl]-3-methoxy-1,4-dioxan-2-yl]oxy]-1,8b-dihydroxy-8-methoxy-3a-(4-methoxyphenyl)-3-phenyl-2,3-dihydro-1H-cyclopenta[b][1]benzofuran-2-carboxylate",4,0.24799642,0.00336539,0.058011983,0.23681243,0.14976753,0.004042109,0.06357758,0.094856165,0.00011460826,0.00047934786,0.0065537244,0.15354379,0.04942523,0.9895425325,0.98255897,0.9591218773656321,0.04087812263436785
2173,2-(N-[2-(benzotriazol-1-yl)acetyl]-4-methoxyanilino)-2-(4-fluorophenyl)-N-(oxolan-2-ylmethyl)acetamide; Asn04885796,4,0.2481499,0.0027908366,0.05282837,0.23584446,0.08637943,0.0024016378,0.04900651,0.15909825,1.1052201e-05,0.00081865035,0.0050170086,0.023742141,0.009715353,0.99778761,0.99662906,0.9592732778198335,0.040726722180166486
3738,3-(azepan-1-ylsulfonyl)-N-(3-bromophenyl)benzamide,2,0.24834582,7.663179e-05,0.0087539535,0.24834582,0.038616188,2.893559e-05,0.0053791814,0.20759487,1.8381652e-05,0.00020047896,0.0041893423,0.066765135,0.0032005482,1.0,0.9991206,0.9594246782740348,0.04057532172596523
7829,"5-[[4-(2,6-Difluorophenyl)sulfonyl-1-piperazinyl]sulfonyl]-1-methylindole; BRD-K30779094",1,0.24877885,0.0,0.0,0.24877885,0.09091118,0.0,0.0,0.14673884,0.0,0.00010134447,0.022217115,0.19767457,0.015648203,0.97979796,0.9948703,0.9595760787282361,0.04042392127176386
1046,"4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine; Chloroquine; chloroquine",29,0.24878982,0.03170707,0.1780648,0.18931857,0.18770103,0.028353365,0.16838458,0.057254966,0.00025246988,0.0014507596,0.007087344,0.22991202103448277,0.0025299594,0.9570833386206897,0.9995603,0.9597274791824375,0.040272520817562496
7490,"BRD-K87004592; N-[[(8S,9R)-6-[(2S)-1-hydroxypropan-2-yl]-8-methyl-5-oxo-10-oxa-1,6,14,15-tetrazabicyclo[10.3.0]pentadeca-12,14-dien-9-yl]methyl]-N-methylbenzenesulfonamide",1,0.24912742,0.0,0.0,0.24912742,0.08632409,0.0,0.0,0.15401076,0.0,0.00072020805,0.01729709,0.2383213,0.003933625,0.9697581,0.9991206,0.9598788796366389,0.04012112036336113
6751,Carbofuran; carbofuran,1,0.24938715,0.0,0.0,0.24938715,0.096111506,0.0,0.0,0.14504527,0.0,0.001499665,0.015860891,0.16715772,0.013269791,0.9839034,0.99428403,0.9600302800908402,0.03996971990915976
6318,1-(3-Acetylphenyl)-3-[4-bromo-1-[(2-chloro-6-fluorophenyl)methyl]-3-pyrazolyl]urea; BRD-K14395638,2,0.24945137,0.0005315719,0.023055844,0.24945137,0.10490419,5.23621e-07,0.00072361395,0.13850737,0.00063020503,0.00065753167,0.011816673,0.19264961,0.034748424,0.9767974150000001,0.9894475,0.9601816805450416,0.039818319454958395
6483,2-bromo-N-[3-(pentanoylamino)phenyl]benzamide; BRD-K75903201,4,0.24964203,0.00025064452,0.015831761,0.24780044,0.102972895,0.0005096311,0.022575011,0.13999225,0.00015328325,0.00059268414,0.013116688,0.23070255250000002,0.0028227551,0.9671693975,0.9988275,0.960333080999243,0.03966691900075703
685,"N-[4-[(Z)-[3-[(1-methylcyclohexyl)methyl]-2,4-dioxo-1,3-thiazolidin-5-ylidene]methyl]phenyl]-4-nitro-3-(trifluoromethyl)benzenesulfonamide; Osu-53",2,0.24970527,6.9703487e-06,0.0026401419,0.24970527,0.025319083,4.9335636e-06,0.0022211627,0.22220804,3.076371e-05,0.0007679303,0.004049116,0.01625201275,0.029501544,1.0,0.98915434,0.9604844814534443,0.03951551854655566
6390,4-[3-(2-furanylmethyl)-4-oxo-2-thiazolidinyl]-N-(3-propan-2-yloxypropyl)benzamide; BRD-A87455648,1,0.2499358,0.0,0.0,0.2499358,0.0941726,0.0,0.0,0.14782938,0.0,0.00018114178,0.015795201,0.19612466,0.014022403,0.9817444,0.9950169,0.9606358819076457,0.039364118092354294
8117,"2-[5-[(3Z,6Z)-2,12-dihydroxydodeca-3,6-dienyl]oxolan-2-yl]acetic acid; BRD-A41114263",2,0.24994323,0.00070305687,0.026515225,0.24994323,0.1077753,6.174743e-05,0.007857953,0.13062653,0.00027701314,0.0003014583,0.022962216,0.23964015,0.019679101,0.96670738,0.99369776,0.9607872823618471,0.03921271763815293
8089,"BRD-K45711268; N-[(2S,3R,6S)-2-(hydroxymethyl)-6-[2-oxo-2-[4-(phenylmethyl)-1-piperidinyl]ethyl]-3,6-dihydro-2H-pyran-3-yl]-2-pyrazinecarboxamide",1,0.25011978,0.0,0.0,0.25011978,0.068244636,0.0,0.0,0.17508584,0.0,0.000436201,0.013404075,0.35884988,0.010634291,0.9168357,0.99618936,0.9609386828160484,0.03906131718395156
494,"4-[1-hydroxy-2-(propan-2-ylamino)ethyl]benzene-1,2-diol; Isoproterenol; isoprenaline",20,0.25020117,0.09717967,0.31173655,0.10536703,0.21264133,0.09565517,0.3092817,0.029855782,5.4781533e-05,0.0010643011,0.014982371,0.18251732625,0.0015499772,0.974716956,0.9997068600000001,0.9610900832702498,0.038909916729750194
2252,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one; PD-98059,28,0.25028077,0.023182027,0.15225646,0.15891118,0.17013457,0.021893598,0.14796485,0.07178409,4.4752047e-05,0.0005663012,0.016497666,0.33708474892857143,0.016323067,0.9196850167857143,0.9956031,0.9612414837244512,0.03875851627554883
5483,Roxarsone; roxarsone,5,0.25045663,0.0013089536,0.03617947,0.22976695,0.06747687,0.0009403167,0.030664586,0.17993693,1.08452505e-05,0.00036712352,0.0059388527,0.183784534,0.013906858,0.977609728,0.9960428,0.9613928841786525,0.03860711582134746
1181,Temocapril; temocapril,1,0.25100338,0.0,0.0,0.25100338,0.13307148,0.0,0.0,0.111300886,0.0,0.00067730696,0.012991127,0.17138508,0.05180924,0.98785424,0.98358494,0.9615442846328539,0.03845571536714609
8262,"5-(benzenesulfonyl)-N-[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]-2-thiophenesulfonamide; BRD-K68863575",2,0.25125843,0.0022277767,0.047199327,0.25125843,0.081652716,0.0010989755,0.0331508,0.15522996,0.00014859947,0.0009840989,0.028357849,0.1779962825,0.024088008,0.97878787,0.9913528,0.9616956850870553,0.038304314912944726
6666,"4-(benzenesulfonamido)-N-(5-ethyl-1,3,4-thiadiazol-2-yl)benzamide; BRD-K22988559",2,0.2513861,2.5327086e-05,0.005032597,0.2513861,0.06824914,0.00046566702,0.021579321,0.17713937,0.00031913866,0.00023233931,0.01190225,0.155140485,0.0067523504,0.9898409,0.9967756,0.9618470855412566,0.03815291445874336
7137,"2-[(3S,6aR,8R,10aR)-3-hydroxy-1-(3-methoxyphenyl)sulfonyl-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocin-8-yl]-N-[3-(4-morpholinyl)propyl]acetamide; BRD-K00411687",1,0.25144732,0.0,0.0,0.25144732,0.11847375,0.0,0.0,0.12316361,0.0,4.3835535e-06,0.019618183,0.17457184,0.0118586505,0.9777778,0.9964825,0.961998485995458,0.03800151400454199
3084,(E)-3-[4-[(E)-3-(3-fluorophenyl)-3-oxoprop-1-enyl]-1-methylpyrrol-2-yl]-N-hydroxyprop-2-enamide; MC1568,23,0.25145596,0.024360456,0.15607835,0.21012916,0.19381517,0.020681702,0.14381135,0.05196731,0.00026397125,0.0010881216,0.010911751,0.38144881869565217,0.015300507,0.9010196269565217,0.9947237399999999,0.9621498864496594,0.037850113550340625
2923,VU-0240551; VU0240551,1,0.25171557,0.0,0.0,0.25171557,0.06454097,0.0,0.0,0.1801312,0.0,0.0008750073,0.013736818,0.13948622,0.008134823,1.0,0.99706876,0.9623012869038607,0.03769871309613926
24092,"3-methoxy-N-[(5S,6R,9R)-5-methoxy-3,6,9-trimethyl-2-oxo-8-[1-oxo-2-(3-pyridinyl)ethyl]-11-oxa-3,8-diazabicyclo[10.4.0]hexadeca-1(12),13,15-trien-14-yl]benzenesulfonamide; BRD-K03090859",1,0.2520156,0.0,0.0,0.2520156,0.11248614,0.0,0.0,0.13126898,0.0,0.0019714355,0.015732357,0.2768121,0.011056722,0.9596774,0.9958962,0.9624526873580621,0.03754731264193789
8138,"4-[5-(3-Chlorophenyl)-1,2,4-oxadiazol-3-yl]benzoic acid; BRD-K35254025",2,0.25225562,0.0011009615,0.03318074,0.25225562,0.12608631,0.00028737565,0.016952157,0.11977276,0.00019618518,0.00024104663,0.012696672,0.235467925,0.0024167956,0.964358485,0.9995603,0.9626040878122635,0.037395912187736524
1991,2-[[5-chloro-2-[2-methoxy-4-(4-methylpiperazin-1-yl)anilino]pyrimidin-4-yl]amino]-N-propan-2-ylbenzenesulfonamide,3,0.25235173,0.030089403,0.17346297,0.25595024,0.179223,0.027401818,0.16553494,0.06777514,0.00022307648,0.001164868,0.010241245,0.20222950833333334,0.013034158999999998,0.9752253133333334,0.9956031,0.9627554882664648,0.03724451173353516
2221,(E)-N-hydroxy-3-[4-[[2-(5-methoxy-1H-indol-3-yl)ethylamino]methyl]phenyl]prop-2-enamide,3,0.25258982,0.025599353,0.15999797,0.31927827,0.20452929,0.021932064,0.14809477,0.04632951,0.00014766319,0.0004998572,0.0032621098,0.06766910533333333,0.003473824,0.9961383566666667,0.99926716,0.9629068887206662,0.03709311127933379
6277,"N-[[(2S,4R)-4-[(4-methyl-5-isoquinolinyl)sulfonylamino]-2-pyrrolidinyl]methyl]acetamide; TUL-XXI039",1,0.25269133,0.0,0.0,0.25269133,0.08888188,0.0,0.0,0.11020283,0.0,0.18557134,0.032984704,0.19308044,0.038630947,0.9878788,0.98812836,0.9630582891748676,0.03694171082513242
3570,(E)-N-Hydroxy-3-(4-{[2-(1H-indol-3-yl)-ethylamino]-methyl}-phenyl)-acrylamide; (E)-N-hydroxy-3-[4-[[2-(1H-indol-3-yl)ethylamino]methyl]phenyl]prop-2-enamide,4,0.25273362,0.021732993,0.14742115,0.29325268,0.21066847,0.018723784,0.13683487,0.040280942,0.00014891733,0.00019452452,0.0034906052,0.07867072775,0.0029653714,0.9918308975,0.9988275,0.9632096896290688,0.03679031037093117
7193,"(2R,3R,3aS,9bS)-7-(4-fluorophenyl)-3-(hydroxymethyl)-1-methylsulfonyl-6-oxo-3,3a,4,9b-tetrahydro-2H-pyrrolo[2,3-a]indolizine-2-carboxylic acid; BRD-K77908171",1,0.25283995,0.0,0.0,0.25283995,0.07525034,0.0,0.0,0.16491881,0.0,7.205317e-05,0.0253128,0.21282595,0.033517804,0.9739479,0.98666275,0.9633610900832702,0.0366389099167298
6288,BRD-K98991361; N-(3-acetamidophenyl)-2-chlorobenzamide,2,0.25310665,0.0029572535,0.054380625,0.25310665,0.12311326,0.0030923602,0.055608995,0.12462403,8.535738e-06,0.00032261616,0.010609645,0.20102417499999997,0.00084171747,0.9798670700000001,1.0,0.9635124905374716,0.036487509462528434
1569,3-[(2S)-1-methylpyrrolidin-2-yl]pyridine; Nicotine; nicotine,15,0.25317332,0.034395553,0.18546039,0.16432172,0.16327377,0.031738937,0.17815426,0.086340934,0.00020321415,0.0010171465,0.006710448,0.19831764666666668,0.0031580185,0.9648993973333333,0.99868095,0.9636638909916729,0.03633610900832707
3886,Solifenacin; solifenacin-succinate,1,0.25334108,0.0,0.0,0.25334108,0.09070715,0.0,0.0,0.15720037,0.0,0.0003125718,0.010742102,0.1964838,0.019217938,0.97565925,0.9932581,0.9638152914458743,0.0361847085541257
