compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,raw_error_inverted_score,mean_source_normalized_error_z,source_normalized_inverted_score,predictability_score,source_normalized_predictability_score
6213,"3-[[[(2S,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-8-[(E)-prop-1-enyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl-methylamino]methyl]benzoic acid; BRD-K29799191",1,0.1826648,0.0,0.473464175877384,1.861941033687108,0.44881678918878354,0.1936411809235427,0.1541256623769871
2123,EMD-53998; Emd 53998,3,0.18271764,2.4692616e-05,0.47326659994924913,1.8631658388383847,0.4485698116100545,0.1934897804693414,0.1539742619227857
8017,"2-[(3R,6aR,8S,10aR)-1-[(2,5-difluorophenyl)methyl]-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2H-pyrano[2,3-c][1,5]oxazocin-8-yl]-N-[(4-chlorophenyl)methyl]acetamide; BRD-K38797319",1,0.18276072,0.0,0.4731055179851301,1.8641644120010832,0.44836845290279415,0.19333838001514,0.1538228614685843
8142,"4-[(1,3-Dioxo-5-benzo[de]isoquinolinyl)sulfonylamino]benzoic acid; BRD-K42419294",3,0.1827652,6.436126e-05,0.4730887666573851,1.864268487987632,0.4483474663522927,0.1931869795609386,0.153671461014383
8004,"2-[[3-(3-chloro-4-fluorophenyl)-4-oxo-2-quinazolinyl]thio]-N-(2,3-dihydro-1H-inden-5-yl)acetamide; BRD-K73099734",2,0.18279287,0.00078565953,0.472985304773746,1.8649098649470537,0.44821813498205354,0.1930355791067373,0.1533686601059802
5263,Clofazimine; clofazimine,21,0.18286009,0.02265255,0.47273396007485813,0.5959711706606342,0.7040950848329988,0.1928841786525359,0.489780469341408
5471,Erythrosin(E); erythrosine,16,0.18288238,0.00080475543,0.47265061474105563,1.866984604672222,0.4477997711359505,0.1927327781983345,0.1532172596517789
6228,"(3S,3'S,4'R,5'S)-5'-(2-hydroxyethyl)-5-iodo-4'-[(4-methoxyphenyl)-dimethylsilyl]-3'-methyl-1-prop-2-enyl-2-spiro[indole-3,2'-oxolane]one; BRD-K07023879",6,0.18288998,0.0008376922,0.4726221973100597,1.8671605178142967,0.4477642988799342,0.1925813777441332,0.1529144587433762
7611,"6-[(2,5-Difluorophenyl)methyl]-2,4-dimethyl-5-thieno[3,4]pyrrolo[1,3-d]pyridazinone; BRD-K28472299",1,0.18296687,0.0,0.4723346951693653,1.8689428673745827,0.4474048944649631,0.1924299772899318,0.1527630582891749
973,"(2S)-1-[(2S)-3-methyl-1-oxo-2-[[oxo-[(2S,3S)-3-[oxo(propylamino)methyl]-2-oxiranyl]methyl]amino]pentyl]-2-pyrrolidinecarboxylic acid methyl ester; CA-074-Me",10,0.18303941,0.0016100853,0.4720634582687804,1.8706243551732944,0.4470658284635217,0.1922785768357304,0.1526116578349735
6456,"BRD-A13367427; [3,4-Dihydroxy-6-(hydroxymethyl)-5-[3-hydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxyoxan-2-yl] 10-[3,4-dihydroxy-6-methyl-5-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",1,0.18305355,0.0,0.4720105868905853,1.870952067043634,0.4469997465367982,0.1921271763815291,0.1524602573807721
1049,"3-(2,6-dichloro-3,5-dimethoxyphenyl)-7-[4-(diethylamino)butylamino]-1-methyl-4H-pyrimido[4,5-d]pyrimidin-2-one; WZ-7043",15,0.18306938,0.0005925191,0.47195139637312933,1.8713188750158247,0.44692578102094804,0.1919757759273277,0.1523088569265708
3504,NU-6027,2,0.18310142,6.2779384e-07,0.47183159446666745,1.8720616700449892,0.4467759990596265,0.1918243754731264,0.1521574564723694
8215,"2-(4-Oxo-6,8-dioxabicyclo[3.2.1]octan-2-yl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione; STK-674938",1,0.18310578,0.0,0.47181529183520143,1.8721627326956245,0.4467556201375361,0.1916729750189251,0.152006056018168
7772,"BRD-K52099002; N-[[(3S,9S,10S)-16-[[[(3,5-dimethyl-4-isoxazolyl)amino]-oxomethyl]amino]-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-N-methylcyclohexanecarboxamide",1,0.18314596,0.0,0.4716650533644887,1.8730940852879463,0.44656781621790453,0.1915215745647237,0.1518546555639667
7,"4-[3-(3-dioxaziridinyl)phenyl]-5-(3-hydroxy-1-oxopropyl)-2,6-dimethyl-1-prop-2-ynyl-4H-pyridine-3-carboxylic acid methyl ester; MRS-1845",1,0.18316326,0.0,0.47160036631761637,1.873495090759504,0.4464869548986007,0.1913701741105223,0.1517032551097653
7949,"4-[(5H-[1,2,4]triazino[5,6-b]indol-3-ylthio)methyl]-2-thiazolamine; BRD-K37932103",1,0.1831797,0.0,0.4715388949274093,1.8738761618550184,0.4464101132749386,0.191218773656321,0.1515518546555639
8346,4-Chloro-2-[[4-(2-oxolanylmethylamino)-2-quinazolinyl]amino]phenol; BRD-A32449311,2,0.18322767,0.0005023737,0.4713595285899257,1.8749881987046113,0.4461858750209734,0.1910673732021196,0.1514004542013626
7551,"4-[(3S,6R,7S,8aS)-7-[[(4-fluorophenyl)methylamino]-oxomethyl]-6-[3-(2-hydroxyethoxy)phenyl]-1,4-dioxo-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazin-3-yl]butyl-trimethylammonium; BRD-K00816165",1,0.18337795,0.0,0.47079761128333764,1.8784714991230091,0.4454834799482348,0.1909159727479182,0.1510976532929598
3964,Ziprasidone; ziprasidone,19,0.1833868,0.0005906328,0.47076451993277,1.8645973942665184,0.44828114357735704,0.1907645722937169,0.1535200605601816
6663,"BRD-K22322324; Methanone, (1-amino-5-ethyl-8,9-dihydro-8,8-dimethyl-6H-furo(2,3-b)pyrano(4,3-d)pyridin-2-yl)phenyl-",2,0.1833992,1.5605352e-05,0.4707181546506186,1.8789640636473204,0.44538415607336745,0.1906131718395155,0.1509462528387585
3229,dAVP; desmopressin-acetate,2,0.1834618,0.0006477076,0.47048408475846804,1.880415100787175,0.44509155962317004,0.1904617713853141,0.1506434519303557
6817,5-[[[Anilino(sulfanylidene)methyl]hydrazinylidene]methyl]-1-(4-chlorophenyl)-4-pyrazolecarboxylic acid methyl ester; BRD-K32636001,4,0.18347776,0.0004171975,0.4704244081533766,1.8807849298217816,0.44501698492088726,0.1903103709311128,0.150340651021953
7019,"1-[[(2R,3S)-9-(dimethylamino)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-2-yl]methyl]-3-(4-methoxyphenyl)-1-methylurea; BRD-K28945051",1,0.18348067,0.0,0.47041352726861363,1.8808524980847643,0.4450033600222877,0.1901589704769114,0.1501892505677516
24179,"4-chloro-N-[3-oxo-3-[[(1R)-1,2,3,4-tetrahydronaphthalen-1-yl]amino]propyl]benzamide; BRD-K46796982",2,0.18357867,0.0010821131,0.47004709197419237,1.8831242056708897,0.44454527831139945,0.19000757002271,0.1500378501135503
663,Motesanib; motesanib,13,0.18358639,0.0005383903,0.47001822584691755,1.8833031247195489,0.44450919992506976,0.1898561695685087,0.1498864496593489
8054,"1-(3,4-Dihydroxyphenyl)-2-(1-imidazolyl)ethanone; BRD-K04188046",1,0.18359275,0.0,0.46999444494413656,1.8834504572322863,0.4444794908507521,0.1897047691143073,0.1497350492051475
1196,Etomidate; etomidate,6,0.18361883,0.0014444303,0.46989692828619267,1.969995311565481,0.4270280304675338,0.1895533686601059,0.1362604087812263
1815,Methyl 3-[[1-[2-(4-fluoroanilino)pyrimidin-4-yl]pyrrolidin-3-yl]carbamoylamino]benzoate; methyl 3-[[1-[2-(4-fluoroanilino)pyrimidin-4-yl]pyrrolidin-3-yl]carbamoylamino]benzoate,2,0.18373,4.3363925e-05,0.46948124857516405,0.8457367081649154,0.6537307573818477,0.1894019682059046,0.4039364118092354
1318,BRD-K49668410; Clarithromycin,13,0.18387939,0.027409462,0.46892265909931086,-0.2622968063144539,0.877161753137746,0.1892505677517032,0.8542013626040879
5672,Ethyl 2-[2-[2-(furan-2-ylmethylamino)-2-oxoethyl]-1-oxoisoquinolin-5-yl]oxypropanoate; ethyl 2-[2-[2-(furan-2-ylmethylamino)-2-oxoethyl]-1-oxoisoquinolin-5-yl]oxypropanoate,4,0.18389772,0.010580934,0.4688541207427116,0.848060688475842,0.6532621350629357,0.1890991672975018,0.4027252081756245
3668,Halopemide; N-[2-[4-(5-chloro-2-oxo-3H-benzimidazol-1-yl)piperidin-1-yl]ethyl]-4-fluorobenzamide,3,0.18392439,0.0013523054,0.46875439799472984,0.8484304430599252,0.6531875753733349,0.1889477668433005,0.4024224072672218
6638,"(2R,3R,4S)-3-[4-(3-cyclopentylprop-1-ynyl)phenyl]-1-ethylsulfonyl-4-(hydroxymethyl)-2-azetidinecarbonitrile; BRD-K64305210",2,0.18396887,0.0061597913,0.4685880812406904,1.8921688493126032,0.44272145826559983,0.1887963663890991,0.1494322482967448
6312,"4-acetyl-3,5-dimethyl-N-(2-methylphenyl)-1H-pyrrole-2-carboxamide; BRD-K95786143",1,0.18411992,0.0,0.46802328479964617,1.8956699979514111,0.4420154641630425,0.1886449659348977,0.1492808478425434
24187,"2-[(2R,5R,6R)-5-[(4-fluorophenyl)sulfonylamino]-6-(hydroxymethyl)-2-oxanyl]-N-(2-pyridin-4-ylethyl)acetamide; BRD-K35030377",2,0.18413994,0.00015854913,0.46794842730378583,1.8961338198870104,0.4419219361284026,0.1884935654806964,0.1491294473883422
8403,"6-(1,3-benzodioxol-5-yl)-N-[2-(2-furanyl)ethyl]-4-quinazolinamine; BRD-K58999277",3,0.18414195,0.0029047953,0.4679409116411145,1.896180642491203,0.44191249451770953,0.188342165026495,0.1489780469341408
6949,RG 13022; RG-13022,3,0.18416911,0.0011795375,0.46783935671666055,1.8968101206370185,0.4417855625006828,0.1881907645722936,0.1488266464799394
911,Nafadotride; nafadotride,4,0.1841943,0.0001571413,0.46774516788945153,1.8973940317352695,0.44166781891584495,0.1880393641180923,0.1486752460257381
7897,"3,5-Bis[[2-(4-fluorophenyl)-2-oxoethyl]thio]-4-isothiazolecarbonitrile; CD-00491SC",3,0.18424596,0.0005445793,0.46755200414139253,1.8985916202820463,0.44142632946808413,0.187887963663891,0.1485238455715367
156,Acalabrutinib; acalabrutinib,1,0.18426366,0.0,0.4674858214402572,1.8990018202913908,0.44134361410311607,0.1877365632096896,0.148221044663134
5488,Fanapanel; ZK-200775,2,0.18430251,0.0035551575,0.4673405560199686,1.8999024600369028,0.4411620033192116,0.1875851627554883,0.1480696442089326
8345,5-[(3-Pyridinylamino)methyl]-8-quinolinol; BRD-K93155496,1,0.18431303,0.0,0.46730122031285337,1.9001461925532857,0.4411128555288949,0.1874337623012869,0.1479182437547312
1930,BRD-K26619122; Thiocolchicoside,11,0.18431711,0.0008159905,0.4672859646393712,1.9676474793516727,0.427501462437365,0.1872823618470855,0.1370174110522332
407,"2-methyl-3-[(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraenyl]naphthalene-1,4-dione; Menatetrenone",1,0.18443242,0.0,0.46685480490672093,0.8554700991982356,0.6517680538875603,0.1871309613928842,0.4010598031794096
6799,"(3S)-3-cyclopentyl-4-oxo-3-phenyldiazetidine-1,2-dicarboxylic acid dimethyl ester; FU-JMBII127B",4,0.1844556,0.0009778056,0.46676813174218346,1.9034507789725092,0.44044649749499054,0.1869795609386828,0.1477668433005299
7134,"2-[[4-(3-Methoxyanilino)-6-(1-pyrrolidinyl)-1,3,5-triazin-2-yl]amino]ethanol; BRD-K13604076",1,0.18447645,0.0,0.46669017076372743,1.9039341875915452,0.44034901987567965,0.1868281604844814,0.1476154428463285
24124,"BRD-K80954687; N-[[(4R,5R)-8-[2-(2-fluorophenyl)ethynyl]-2-[(2R)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3H-6,1$l^{6},2-benzoxathiazocin-5-yl]methyl]-N-methyl-1,3-benzodioxole-5-carboxamide",2,0.18448722,0.00177987,0.4666499002726977,1.904183714984685,0.440298703569188,0.1866767600302801,0.1474640423921271
8177,BRD-K81397638; N-[[4-[oxo-[4-(phenylmethyl)-1-piperazinyl]methyl]phenyl]methyl]benzenesulfonamide,2,0.18451257,0.009592091,0.46655511318378373,1.9047715472828757,0.4401801692884051,0.1865253595760787,0.1473126419379258
468,Reparixin; reparixin,3,0.18454091,0.0017417758,0.46644914607925403,1.9054284158794923,0.44004771408492527,0.1863739591218773,0.1471612414837244
4425,GW-311616,1,0.18456744,0.0,0.4663499468102642,1.5152066965298563,0.5187345283198128,0.186222558667676,0.2237698713096139
7103,"BRD-K57309821; N-[6-methoxy-1-(2-methylpropyl)-3-pyrazolo[3,4-b]quinolinyl]-3-methylbutanamide",5,0.18461569,0.00037520664,0.46616953351479673,1.907161702149906,0.43969820310690166,0.1860711582134746,0.147009841029523
6794,"BRD-K78921480; N-[[(8S,9R)-6-[(2R)-1-hydroxypropan-2-yl]-8-methyl-5-oxo-10-oxa-1,6,13,14-tetrazabicyclo[10.2.1]pentadeca-12(15),13-dien-9-yl]methyl]-N-methylcarbamic acid methyl ester",1,0.18467398,0.0,0.4659515792973291,1.9085128356144765,0.43942575187555966,0.1859197577592732,0.1467070401211203
6732,"BRD-K56553629; N-[(2R,4aR,12aR)-5-methyl-2-[2-(4-methyl-1-piperazinyl)-2-oxoethyl]-6-oxo-2,3,4,4a,12,12a-hexahydropyrano[2,3-c][1,5]benzoxazocin-8-yl]-4-thiazolecarboxamide",1,0.1848453,0.0,0.46531099057651026,1.912483948758245,0.4386249911112172,0.1857683573050719,0.1464042392127176
5298,Quinisocaine; quinisocaine,6,0.18486671,0.00023811749,0.4652309356820862,2.084273708285212,0.40398420043999683,0.1856169568508705,0.120666161998486
1399,"Benzamide, 3,4-dichloro-N-methyl-N-(2-(1-pyrrolidinyl)cyclohexyl)-, cis-; U-54494A",2,0.18490171,1.564797e-06,0.4651000659340785,1.9137916206471417,0.43836130375118687,0.1854655563966691,0.1462528387585162
5864,"(4S)-4-methyl-N-[3-[(4-methyl-1,4-diazepan-1-yl)methyl]-5-(trifluoromethyl)phenyl]-2-pyrimidin-5-yl-3,4-dihydro-1H-isoquinoline-7-carboxamide; CID 137636547",1,0.18490978,0.0,0.4650698911093235,0.8620849417313223,0.650434194546103,0.1853141559424678,0.3990915972747918
5254,Disufenton; NXY-059,3,0.18491,0.002194836,0.46506906849947893,1.913983585597832,0.43832259470536616,0.1851627554882664,0.1461014383043148
7683,"BRD-K85208848; N-[3-(dimethylamino)propyl]-2-[(2R,5R,6S)-6-(hydroxymethyl)-5-[(4-methylphenyl)sulfonylamino]-2-oxanyl]acetamide",1,0.18497787,0.0,0.464815293362414,1.9155568560047391,0.4380053503539859,0.185011355034065,0.1459500378501135
2290,"(2S,3S)-2-benzhydryl-N-[(2-methoxyphenyl)methyl]-1-azabicyclo[2.2.2]octan-3-amine; CP 96345",2,0.18500464,3.5332534e-05,0.4647151967008665,0.8633993603849087,0.6501691467251001,0.1848599545798637,0.3986373959121877
5426,Tedizolid; tedizolid,4,0.18502682,0.00041000277,0.4646322626719861,1.9166917246687536,0.43777650814629143,0.1847085541256623,0.1456472369417107
7123,"2-(2-methoxyphenyl)-N-[4-[5-(3-methoxyphenyl)-1,2,4-oxadiazol-3-yl]phenyl]acetamide; BRD-K93229693",6,0.18503956,0.00028684738,0.4645846260837114,1.91698656799813,0.43771705404331196,0.1845571536714609,0.1454958364875094
8156,"3,4-Difluorobenzoic acid 4-[[5-(1-naphthalenyl)-1,3,4-oxadiazol-2-yl]thio]but-2-ynyl ester; BRD-K07872006",1,0.18509482,0.0,0.4643780014472857,1.918267699351481,0.43745871848736284,0.1844057532172596,0.1453444360333081
1883,"2,2',3,3',4,4'-Hexahydroxy-1,1'-biphenyl-6,6'-dimethanol dimethyl ether; EI-273",6,0.18511038,0.0013617071,0.46431982049645715,1.918628295215789,0.43738600562085206,0.1842543527630582,0.1451930355791068
2705,AZ-960,15,0.18512395,0.005102922,0.4642690804255867,-0.5629672316607006,0.9377908691812502,0.1841029523088569,0.9454958364875096
4019,"4-(pyrimidin-2-ylmethyl)-7-[4-(trifluoromethoxy)phenyl]-2,3-dihydro-1,4-benzoxazepin-5-one; Eleclazine",1,0.18513249,0.0,0.46423714820707274,0.865171064532864,0.6498118889194564,0.1839515518546556,0.3977289931869795
3712,SRPIN-340; Srpin340,2,0.18513747,0.00042155373,0.46421852731149915,1.9192561894286233,0.4372593929982467,0.1838001514004542,0.1450416351249054
3202,"4-amino-7-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrrolo[2,3-d]pyrimidine-5-carbonitrile; Toyocamycin",6,0.18517064,0.008680314,0.4640945001817447,0.2716539031842844,0.7694925020285616,0.1836487509462528,0.614988644965935
6267,BRD-K89843224,1,0.18518633,0.0,0.4640358331432807,1.92038885603947,0.4370309948266987,0.1834973504920515,0.144890234670704
3839,MK-5108,23,0.18529204,0.009209624,0.46364056911294116,0.1163342290153179,0.8008121588860166,0.1833459500378501,0.6837244511733536
6678,2-ethyl-N-[1-[2-(1-piperidinyl)ethyl]-2-benzimidazolyl]-3-pyrazolecarboxamide; BRD-K13794505,1,0.18530811,0.0,0.4635804812029273,1.923211656405149,0.43646178722757645,0.1831945495836487,0.1445874337623013
7591,"4-[3-chloro-5-(trifluoromethyl)-2-pyridinyl]-N-(4,6-dimethyl-2-pyridinyl)-1-piperazinecarbothioamide; BRD-K63308290",4,0.18533851,0.0008963928,0.46346681147894353,1.9239164872650552,0.4363196606052221,0.1830431491294474,0.1442846328538986
1405,"N,N-Dimethylarginine; asymmetrical-dimethylarginine",1,0.18535477,0.0,0.4634060131331549,1.9242932122030023,0.43624369536869123,0.182891748675246,0.1441332323996972
7645,"2-[(4-Methylphenyl)methylthio]-5-(1-naphthalenyl)-1,3,4-oxadiazole; BRD-K00541156",1,0.18536176,0.0,0.46337987657491,1.9244552369571168,0.4362110236564407,0.1827403482210446,0.1439818319454958
1408,Camostat; camostat-mesilate,1,0.18536443,0.0,0.4633698930827047,1.9245171262408776,0.4361985439036927,0.1825889477668433,0.1438304314912944
7957,"4-Amino-1-phenylpyrazolo(3,4-d)pyrimidine; PP-3",1,0.18537396,0.0,0.4633342591198901,1.9247380269428396,0.43615400006710514,0.1824375473126419,0.1436790310370931
24186,"BRD-K47454014; N-[(2R,3R,6R)-6-[2-(cyclopropylmethylamino)-2-oxoethyl]-2-(hydroxymethyl)oxan-3-yl]pyridine-4-carboxamide",1,0.1853771,0.0,0.463322518233926,1.9248108105949024,0.43613932350394824,0.1822861468584405,0.1435276305828917
8045,"BRD-K69806016; N-[(1S,3R,4aS,9aR)-3-[2-(cyclohexylamino)-2-oxoethyl]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-6-yl]-1,3-benzodioxole-5-carboxamide",3,0.18544723,0.0009082773,0.46306029265027526,1.9264366212177368,0.43581148460591534,0.1821347464042392,0.1433762301286903
7603,2-[[1-[(3-chlorophenyl)methyl]-3-indolyl]sulfinyl]-N-(5-methyl-3-isoxazolyl)acetamide; VU-0402605,1,0.18546917,0.0,0.4629782560139528,1.926944947806826,0.43570898236705236,0.1819833459500378,0.143224829674489
2979,2-methyl-3-[[(2S)-pyrrolidin-2-yl]methoxy]pyridine; Pozanicline,2,0.18549514,0.0030025356,0.4628811506609313,0.8701964935446145,0.6487985291306746,0.1818319454958364,0.3959121877365632
1681,2-(methylamino)-N-[3-methyl-1-oxo-1-[2-[oxo-(phenylhydrazo)methyl]-1-pyrrolidinyl]butan-2-yl]propanamide; BRD-A97035593,2,0.18549956,0.0011359719,0.46286462368132575,1.9276494889228948,0.43556691417050675,0.1816805450416351,0.1430734292202876
224,Tenovin-1; tenovins,13,0.18552941,0.0011338547,0.4627530104819535,1.9283415665963388,0.4354273591825959,0.1815291445874337,0.1429220287660862
2066,"6,7-Dimethoxy-3-phenylquinoxaline; BRD-K76064317",3,0.18553019,0.00096974516,0.46275009395614064,1.9283590522654857,0.43542383325994294,0.1813777441332323,0.1427706283118849
3831,CT-7758; Zaurategrast,3,0.18553255,0.004108125,0.4627412695959894,1.928413755902068,0.4354128024672518,0.181226343679031,0.1426192278576835
6522,"BRD-K95286134; N-(6-butyl-1,3-benzothiazol-2-yl)-2-furancarboxamide",1,0.18558997,0.0,0.4625265684265438,1.929745032255619,0.4351443553513358,0.1810749432248296,0.1423164269492808
6661,"5-(2,5-dichlorophenyl)-N-(2,6-diethylphenyl)-2-furancarboxamide; BRD-K09922072",1,0.18560633,0.0,0.4624653961671892,1.930124248990572,0.43506788765284965,0.1809235427706282,0.1421650264950794
645,"3,3-dimethyl-3aH-benzo[g]indole-2,4,5-trione; BVT-948",7,0.18564348,0.0006854523,0.46232648727751835,1.9309854007901852,0.43489423947202266,0.1807721423164269,0.142013626040878
7001,"BRD-K83790954; N-[(2S,3S)-5-[(2S)-1-hydroxypropan-2-yl]-2-[[(4-methoxyphenyl)methyl-methylamino]methyl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-2-(1-tetrazolyl)acetamide",1,0.18565433,0.0,0.462285917655636,1.931236865327841,0.4348435325472668,0.1806207418622255,0.1417108251324753
6625,"BRD-K82185908; N-[2-(3,4-diethoxyphenyl)ethyl]-1H-indole-5-carboxamide",1,0.18569653,0.0,0.4621281261308954,1.932215040524356,0.4346462870169421,0.1804693414080241,0.1415594246782739
6278,"BRD-K91338578; N-((3R,11R,E)-3-(4-fluorophenyl)-5,12-dioxo-1-oxa-4-azacyclododec-8-en-11-yl)acetamide",1,0.18574089,0.0,0.46196225807313507,1.9332432834560485,0.434438945506866,0.1803179409538228,0.1412566237698713
3611,N-[6-(hydroxyamino)-6-oxohexyl]-4-phenylmethoxybenzamide,4,0.18576472,0.011194602,0.4618731544704201,0.8739319756052957,0.6480452825315963,0.1801665404996215,0.3947009841029523
7589,"2-(4,6-Dimethyl-2-pyrimidinyl)-4-[(4-fluorophenyl)thio]-5-methyl-3-pyrazolamine; BRD-K12707296",1,0.18577126,0.0,0.461848700523221,1.9339472450844413,0.4342969941619379,0.1800151400454201,0.14110522331567
7961,"3-(3,4-dichlorophenyl)-N-(4,5-dihydro-1,3-thiazol-2-yl)acrylamide; ARG-CSC-22",2,0.18588576,0.0005567599,0.4614205694904532,1.9366010668438975,0.43376186049447607,0.1798637395912188,0.1408024224072672
579,BS-181,10,0.18597946,0.0005448174,0.4610702124793584,1.9073841189265297,0.43965335355928015,0.1797123391370174,0.1468584405753217
23890,carboplatin,12,0.18598473,0.011305599,0.4610505072344443,-0.1127704502751456,0.8470102981636505,0.179560938682816,0.789553368660106
6454,"2-[[3-(2,6-dimethyl-4-morpholinyl)-2-quinoxalinyl]thio]-N-phenylacetamide; BRD-A70879086",3,0.18604968,0.00070272165,0.4608076503734988,1.940400960695764,0.43299562548804826,0.1794095382286147,0.1406510219530659
177,4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one; Warfarin; warfarin,8,0.1860911,0.0048275427,0.46065277537457083,1.5749948186360707,0.5066784673054099,0.1792581377744133,0.2083270249810749
3662,4-(4-(3-(pyridin-2-yl)-1H-pyrazol-4-yl)pyridin-2-yl)-N-(tetrahydro-2H-pyran-4-yl)benzamide; GW-788388,1,0.18615654,0.0,0.46040808633715313,1.9428778455515856,0.4324961705144603,0.1791067373202119,0.1404996214988645
1805,"Sdz 216-525; methyl 4-[4-[4-(1,1,3-trioxo-1,2-benzothiazol-2-yl)butyl]piperazin-1-yl]-1H-indole-2-carboxylate",4,0.1862083,0.001239143,0.46021454867552825,0.8800786755778068,0.6468058224633545,0.1789553368660106,0.3936411809235427
1266,"(3S,4R)-3-ethyl-4-[(E,2S,6R,8S,9R,10R)-9-hydroxy-4,6,8,10-tetramethyl-7-oxododec-4-en-2-yl]oxetan-2-one; ebelactone-b",4,0.1862838,0.0007679555,0.4599322439333976,1.945827553718234,0.4319013724111076,0.1788039364118092,0.1401968205904618
7960,(NE)-N-[1-(4-chlorophenyl)-2-(5-pyrrolidin-1-yltetrazol-2-yl)ethylidene]hydroxylamine; BRD-K91987625,1,0.18629193,0.0,0.4599018447605032,1.9460161190078944,0.43186334889477596,0.1786525359576078,0.1400454201362604
8287,"2-Phenyl-5-(trifluoromethyl)-1,2-benzothiazol-3-one; KU-C103885",3,0.1863092,0.0011442659,0.4598372698877006,1.9464163518292177,0.4317826433776287,0.1785011355034065,0.139894019682059
5338,Rufloxacin; rufloxacin,2,0.18638533,9.80704e-05,0.4595526094901057,1.9481813167592337,0.43142674451118246,0.1783497350492051,0.1397426192278577
