name,pubchem_cid,smiles,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
liraglutide,16153050,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,True,6.0,6.0,0.0,True,4+ rings
inarigivir,,"CO[C@@H]1[C@H](O[P@](S)(=O)OC[C@H]2O[C@H](C[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O |a:2,3,10,12,14,26,30,&1:5|",True,5.0,3.0,2.0,True,4+ rings
bexagliflozin,25195624,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(Cl)c(Cc2ccc(OCCOC3CC3)cc2)c1,True,4.0,2.0,2.0,True,4+ rings
cinobufotalin,259776,[H][C@@]12CC[C@]3(O)C[C@@H](O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@H]([C@@H](OC(C)=O)[C@H]3O[C@@]213)c1ccc(=O)oc1,True,6.0,1.0,5.0,True,4+ rings
alisertib,24771867,COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O |c:11|,True,5.0,4.0,1.0,True,4+ rings
butibufen,71314316,"CC[C@@H](C(O)=O)c1ccc(CC(C)C)cc1 |&1:2,r|",True,1.0,1.0,0.0,True,1 ring
miridesap,125516,OC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(O)=O,True,2.0,0.0,2.0,True,2 rings
efaroxan,11957548,CCC1(Cc2ccccc2O1)C1=NCCN1,True,3.0,1.0,2.0,True,3 rings
am-580,2126,CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O,True,3.0,2.0,1.0,True,3 rings
l-152804,969478,"CC1(C)CC(=O)C([C@@H]2C3=C(CC(C)(C)CC3=O)Oc3ccccc23)C(=O)C1 |&1:7,r,t:8|",True,4.0,1.0,3.0,True,4+ rings
a61603,6604803,"CS(=O)(=O)Nc1c(O)ccc2[C@@H](CCCc12)C1=NCCN1 |r,t:18|",True,3.0,1.0,2.0,True,3 rings
tangeritin,68077,COc1ccc(cc1)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1,True,3.0,3.0,0.0,True,3 rings
kaempferol,5280863,Oc1ccc(cc1)-c1oc2cc(O)cc(O)c2c(=O)c1O,True,3.0,3.0,0.0,True,3 rings
nialamide,4472,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,True,2.0,2.0,0.0,True,2 rings
efatutazone,76962475,Cc1cc(Oc2ccc3nc(COc4ccc(C[C@H]5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N |r|,True,5.0,4.0,1.0,True,4+ rings
doxercalciferol,46931009,CC(C)[C@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)C[C@H](O)C1=C,True,3.0,0.0,3.0,True,3 rings
pf-06273340,66571548,CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc12,True,4.0,4.0,0.0,True,4+ rings
cintirorgon,124126348,CC(C)(C[C@H]1CN(c2cc(ccc2O1)-c1cc(F)cc(OC(F)F)c1)S(=O)(=O)c1cccc(c1)C(F)(F)F)C(O)=O,True,4.0,3.0,1.0,True,4+ rings
neridronic-acid,71237,NCCCCCC(O)(P(O)(O)=O)P(O)(O)=O,True,0.0,0.0,0.0,False,0 rings
tyrphostin-ag-99,5328768,NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,True,1.0,1.0,0.0,True,1 ring
nampt-in-1,92044379,CC(C)(O)CS(=O)(=O)Nc1ccc2CN(CCc2c1)C(=O)COc1cccnc1,True,3.0,2.0,1.0,True,3 rings
vanillylacetone,31211,COc1cc(CCC(C)=O)ccc1O,True,1.0,1.0,0.0,True,1 ring
nsc-663284,379077,ClC1=C(NCCN2CCOCC2)C(=O)c2ncccc2C1=O |c:1|,True,3.0,1.0,2.0,True,3 rings
sitaxentan,216235,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2cc3OCOc3cc2C)c1Cl,True,4.0,3.0,1.0,True,4+ rings
osemozotan,198747,C(CNC[C@H]1COc2ccccc2O1)COc1ccc2OCOc2c1,True,4.0,2.0,2.0,True,4+ rings
drofenine,38988270,CCN(CC)CCOC(=O)[C@@H](C1CCCCC1)c1ccccc1 |&1:10|,True,2.0,1.0,1.0,True,2 rings
semapimod,492132,CC(=NNC(N)=N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(cc(c2)C(C)=NNC(N)=N)C(C)=NNC(N)=N)cc(c1)C(C)=NNC(N)=N,True,2.0,2.0,0.0,True,2 rings
erteberel,10286159,Oc1ccc(cc1)[C@@H]1Oc2ccc(O)cc2[C@@H]2CCC[C@H]12,True,4.0,2.0,2.0,True,4+ rings
inc-280,25145656,CNC(=O)c1ccc(cc1F)-c1cnc2ncc(Cc3ccc4ncccc4c3)n2n1,True,5.0,5.0,0.0,True,4+ rings
acoziborole,44178354,CC1(C)OB(O)c2cc(NC(=O)c3ccc(F)cc3C(F)(F)F)ccc12,True,3.0,2.0,1.0,True,3 rings
merimepodib,153241,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,True,4.0,3.0,1.0,True,4+ rings
bqu57,,"Cc1nn(C)c2OC(=N)C(C#N)[C@@H](c12)c1ccc(cc1)C(F)(F)F |&1:12,r|",True,3.0,2.0,1.0,True,3 rings
cnx-2006,56968072,COc1cc(NC2CN(CCF)C2)ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,True,4.0,3.0,1.0,True,4+ rings
s63845,122197581,CN1CCN(CCOc2ccc(-c3c(sc4ncnc(O[C@H](Cc5ccccc5OCc5ccnn5CC(F)(F)F)C(O)=O)c34)-c3ccc(F)o3)c(C)c2Cl)CC1,True,7.0,6.0,1.0,True,4+ rings
estrone,5870,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,True,4.0,1.0,3.0,True,4+ rings
fk-3311,164009,CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,True,2.0,2.0,0.0,True,2 rings
tubocurarine,6000,COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4,True,8.0,4.0,4.0,True,4+ rings
clinofibrate,,"CCC(C)(Oc1ccc(cc1)C1(CCCCC1)c1ccc(O[C@](C)(CC)C(O)=O)cc1)C(O)=O |&1:22,&2:2,r|",True,3.0,2.0,1.0,True,3 rings
indirubin,,O=C1Nc2ccccc2\C1=C1\Nc2ccccc2C1=O,True,4.0,2.0,2.0,True,4+ rings
droxidopa,92974,N[C@@H]([C@H](O)c1ccc(O)c(O)c1)C(O)=O,True,1.0,1.0,0.0,True,1 ring
amphotericin-b,91827561,"C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O |t:46,48,50,52,54,56,58|",True,3.0,0.0,3.0,True,3 rings
s18986,637863,O=S1(=O)N[C@H]2CCCN2c2ccccc12,True,3.0,1.0,2.0,True,3 rings
luzindole,122162,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,True,3.0,3.0,0.0,True,3 rings
posaconazole,468595,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O,True,7.0,5.0,2.0,True,4+ rings
diphemanil,6127,C[N+]1(C)CCC(CC1)=C(c1ccccc1)c1ccccc1,True,3.0,2.0,1.0,True,3 rings
methoxyamine,4113,CON,True,0.0,0.0,0.0,False,0 rings
perphenazine,4748,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,True,4.0,2.0,2.0,True,4+ rings
ap-18,9584673,C\C(=C/c1ccc(Cl)cc1)\C(\C)=N\O,True,1.0,1.0,0.0,True,1 ring
isoleucine,76551,"CC[C@@H](C)[C@@H](N)C(O)=O |&1:2,&2:4,r|",True,0.0,0.0,0.0,False,0 rings
vlx600,6806409,CC(=NNc1nnc2c(n1)[nH]c1c(C)cccc21)c1ccccn1,True,4.0,4.0,0.0,True,4+ rings
lamivudine,60825,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,True,2.0,1.0,1.0,True,2 rings
hemomex-s,11468733,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@@]21C,True,4.0,0.0,4.0,True,4+ rings
baloxavir-marboxil,124081896,[H][C@@]12COCCN1C(=O)c1c(OCOC(=O)OC)c(=O)ccn1N2[C@H]1c2ccc(F)c(F)c2CSc2ccccc12,True,6.0,3.0,3.0,True,4+ rings
allylestrenol,235905,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)CC=C |t:8|,True,4.0,0.0,4.0,True,4+ rings
fulvestrant,57300161,"C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCC[S@@](=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31 |a:1,4,5,6,9,11,&1:21|",True,4.0,1.0,3.0,True,4+ rings
rwj-21757,135410906,Nc1nc(=O)c2n(CC=C)c(=O)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,True,3.0,2.0,1.0,True,3 rings
ttp-22,1536915,Cc1ccc(cc1)-c1csc2ncnc(SCCC(O)=O)c12,True,3.0,3.0,0.0,True,3 rings
jnj-26990990,11687376,NS(=O)(=O)NCc1csc2ccccc12,True,2.0,2.0,0.0,True,2 rings
taurocholate,6675,C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,True,4.0,0.0,4.0,True,4+ rings
acy-1215,53340666,ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c1ccccc1)c1ccccc1,True,3.0,3.0,0.0,True,3 rings
aniracetam,2196,COc1ccc(cc1)C(=O)N1CCCC1=O,True,2.0,1.0,1.0,True,2 rings
nocodazole,4122,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1cccs1,True,3.0,3.0,0.0,True,3 rings
tenofovir,464205,C[C@H](Cn1cnc2c(N)ncnc12)OCP(O)(O)=O,True,2.0,2.0,0.0,True,2 rings
opicapone,135565903,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(n1)-c1cc(O)c(O)c(c1)[N+]([O-])=O,True,3.0,3.0,0.0,True,3 rings
trans-2-undecenoic-acid,5282728,CCCCCCCC\C=C\C(O)=O,True,0.0,0.0,0.0,False,0 rings
brefeldin-a,5287620,"C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1 |t:5,16|",True,2.0,0.0,2.0,True,2 rings
xibenolol,12179892,"Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C |&1:8,r|",True,1.0,1.0,0.0,True,1 ring
plx647,11545419,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1,True,4.0,4.0,0.0,True,4+ rings
ak-7,1328033,Brc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N2CCCCCC2)c1,True,3.0,2.0,1.0,True,3 rings
bi-2536,11364421,CC[C@H]1N(C2CCCC2)c2nc(Nc3ccc(cc3OC)C(=O)NC3CCN(C)CC3)ncc2N(C)C1=O,True,5.0,2.0,3.0,True,4+ rings
d-delta-tocopherol,92094,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(O)cc(C)c2O1,True,2.0,1.0,1.0,True,2 rings
yk-4-279,93948843,"COc1ccc(cc1)C(=O)C[C@@]1(O)C(=O)Nc2c1c(Cl)ccc2Cl |&1:11,r|",True,3.0,2.0,1.0,True,3 rings
ha-130,46911532,OB(O)c1cccc(COc2ccc(\C=C3/SC(=O)N(Cc4ccc(F)cc4)C3=O)cc2)c1,True,4.0,3.0,1.0,True,4+ rings
pd-407824,4369491,Oc1ccc2[nH]c3cc(c4C(=O)NC(=O)c4c3c2c1)-c1ccccc1,True,5.0,4.0,1.0,True,4+ rings
bx-912,11754511,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1cnc[nH]1,True,4.0,3.0,1.0,True,4+ rings
itopride,3792,COc1ccc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,True,2.0,2.0,0.0,True,2 rings
azm-475271,5330175,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,True,4.0,3.0,1.0,True,4+ rings
cilazapril,56330,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,True,3.0,1.0,2.0,True,3 rings
methylprednisolone-sodium-succinate,16923,"[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C |c:35,t:31|",True,4.0,0.0,4.0,True,4+ rings
benfluralin,2319,CCCCN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,True,1.0,1.0,0.0,True,1 ring
"cp-105,696",9867257,O[C@@H]1[C@@H](Cc2ccc(cc2)-c2ccccc2)COc2cc(ccc12)C1(CCCC1)C(O)=O,True,5.0,3.0,2.0,True,4+ rings
nedocromil,50294,CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O,True,3.0,3.0,0.0,True,3 rings
l-ergothioneine,3037043,C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(O)=O,True,1.0,1.0,0.0,True,1 ring
ikk-2-inhibitor,2807869,NC(=O)c1sc(cc1N)-c1ccsc1,True,2.0,2.0,0.0,True,2 rings
modaline,17860,Cc1nccnc1N1CCCCC1,True,2.0,1.0,1.0,True,2 rings
ite,4668801,COC(=O)c1csc(n1)C(=O)c1c[nH]c2ccccc12,True,3.0,3.0,0.0,True,3 rings
istaroxime,9841834,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C\C(CC[C@]34C)=N\OCCN)[C@@H]1CCC2=O,True,4.0,0.0,4.0,True,4+ rings
antimonyl,,O=C1O[SbH]23OC1C1O[SbH]4(OC(C(O2)C(=O)O3)C(=O)O4)OC1=O,True,5.0,0.0,5.0,True,4+ rings
ro-90-7501,824226,Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1,True,5.0,5.0,0.0,True,4+ rings
edelfosine,6610230,"CCCCCCCCCCCCCCCCCCOC[C@H](COP(O)(=O)OCC[N+](C)(C)C)OC |a:20,&1:23|",True,0.0,0.0,0.0,False,0 rings
t-5601640,9438169,Cc1cc(on1)C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)C(F)(F)F,True,3.0,3.0,0.0,True,3 rings
3-mppi,4013695,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1,True,5.0,4.0,1.0,True,4+ rings
asunaprevir,16076883,COc1cnc(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)c2cc(Cl)ccc12,True,5.0,2.0,3.0,True,4+ rings
geniposide,107848,"COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC=C2CO |c:25,t:4|",True,3.0,0.0,3.0,True,3 rings
jnj-38877605,46911863,Cn1cc(cn1)-c1ccc2nnc(n2n1)C(F)(F)c1ccc2ncccc2c1,True,5.0,5.0,0.0,True,4+ rings
treprostinil,6918140,CCCCC[C@H](O)CC[C@H]1[C@H](O)C[C@@H]2Cc3c(C[C@H]12)cccc3OCC(O)=O,True,3.0,1.0,2.0,True,3 rings
morphothiadin,129387808,"CCOC(=O)C1=C(CN2CCOCC2)NC(=N[C@@H]1c1ccc(F)cc1Br)c1nccs1 |&1:17,r,c:5,16|",True,4.0,2.0,2.0,True,4+ rings
shp099,118238298,CC1(N)CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl,True,3.0,2.0,1.0,True,3 rings
fimasartan,9870652,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,True,4.0,4.0,0.0,True,4+ rings
amfenac,2136,Nc1c(CC(O)=O)cccc1C(=O)c1ccccc1,True,2.0,2.0,0.0,True,2 rings
bismuth(iii)-trifluoromethanesulfonate,,[Bi].OS(=O)(=O)C(F)(F)F.OS(=O)(=O)C(F)(F)F.OS(=O)(=O)C(F)(F)F,True,0.0,0.0,0.0,False,0 rings
mirin,137319711,NC1=NC(=O)\C(S1)=C\c1ccc(O)cc1 |t:1|,True,2.0,1.0,1.0,True,2 rings
urb597,1383884,NC(=O)c1cccc(c1)-c1cccc(OC(=O)NC2CCCCC2)c1,True,3.0,2.0,1.0,True,3 rings
atiprimod,129869,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1,True,2.0,0.0,2.0,True,2 rings
cyacetacide,8820,NNC(=O)CC#N,True,0.0,0.0,0.0,False,0 rings
(r)-(-)-apomorphine,6005,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,True,4.0,2.0,2.0,True,4+ rings
a12b4c3,,"CCCCCCCCCC[C@@H](O)[C@H]1C=C[C@H]2[C@@H](N1Nc1ccc(cc1)[N+]([O-])=O)C(=O)N(C2=O)c1ccccc1 |&1:10,&2:12,r,c:13|",True,4.0,2.0,2.0,True,4+ rings
sodium-nitrite,129009887,[O-][NH2+][O-],True,0.0,0.0,0.0,False,0 rings
iododexetimide,14479849,"Ic1ccc(CN2CCC(CC2)[C@]2(CCC(=O)NC2=O)c2ccccc2)cc1 |&1:12,r|",True,4.0,2.0,2.0,True,4+ rings
ly404187,66857735,"CC(C)S(=O)(=O)NC[C@H](C)c1ccc(cc1)-c1ccc(cc1)C#N |&1:8,r|",True,2.0,2.0,0.0,True,2 rings
fgin-1-27,132496,CCCCCCN(CCCCCC)C(=O)Cc1c([nH]c2ccccc12)-c1ccc(F)cc1,True,3.0,3.0,0.0,True,3 rings
apy0201,56927660,Cc1cccc(\C=N\Nc2cc(N3CCOCC3)n3nc(cc3n2)-c2ccncc2)c1,True,5.0,4.0,1.0,True,4+ rings
ethoxzolamide,3295,CCOc1ccc2nc(sc2c1)S(N)(=O)=O,True,2.0,2.0,0.0,True,2 rings
methyl-aminolevulinate,157922,COC(=O)CCC(=O)CN,True,0.0,0.0,0.0,False,0 rings
inx-08189,49862762,[H][C@@](C)(N[P@](=O)(OC[C@@]1([H])O[C@@]([H])(n2cnc3c(OC)nc(N)nc23)[C@](C)(O)[C@]1([H])O)Oc1cccc2ccccc12)C(=O)OCC(C)(C)C |r|,True,5.0,4.0,1.0,True,4+ rings
nhi-2,51355147,COC(=O)c1cc2c(cc(cc2n1O)-c1ccccc1)C(F)(F)F,True,3.0,3.0,0.0,True,3 rings
letrozole,3902,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1,True,3.0,3.0,0.0,True,3 rings
dorsomorphin,11524144,C(CN1CCCCC1)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccncc1,True,5.0,4.0,1.0,True,4+ rings
nadifloxacin,9850038,"C[C@H]1CCc2c(N3CCC(O)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O |&1:1,r|",True,4.0,2.0,2.0,True,4+ rings
skf-81297,11957706,Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,True,3.0,2.0,1.0,True,3 rings
tolonium,91311512,Cc1cc2nc3ccc(cc3sc2cc1N)=[N+](C)C,True,3.0,1.0,2.0,True,3 rings
corticosterone,5753,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO |t:9|,True,4.0,0.0,4.0,True,4+ rings
kpt-276,71496742,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)N2CC(F)(F)C2)n1,True,3.0,2.0,1.0,True,3 rings
mozavaptan,11441742,"CN(C)[C@H]1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3C)cc2)c2ccccc12 |&1:3,r|",True,4.0,3.0,1.0,True,4+ rings
ac-186,71245042,Oc1ccc(cc1)C1(CCC(F)(F)CC1)c1ccccc1F,True,3.0,2.0,1.0,True,3 rings
dspc,5313335,"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC |&1:21,r|",True,0.0,0.0,0.0,False,0 rings
kifunensine,130611,OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H]2NC(=O)C(=O)N12,True,2.0,0.0,2.0,True,2 rings
gdc-0941,17755052,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3n[nH]cc23)CC1,True,6.0,4.0,2.0,True,4+ rings
oxyphenbutazone,448033,CCCC[C@H]1C(=O)N(N(C1=O)c1ccc(O)cc1)c1ccccc1 |r|,True,3.0,2.0,1.0,True,3 rings
ec-144,11517212,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc23)c1C,True,3.0,3.0,0.0,True,3 rings
phenacaine,7588,CCOc1ccc(NC(C)=Nc2ccc(OCC)cc2)cc1,True,2.0,2.0,0.0,True,2 rings
ravuconazole,467825,C[C@@H](c1nc(cs1)-c1ccc(cc1)C#N)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,True,4.0,4.0,0.0,True,4+ rings
bms-ccr2-22,24801690,CSc1ccc(cc1)C(=O)N[C@@H]1CCCC[C@@H]1NC(=O)CNC(=O)c1cc(ccc1NC(=O)NC(C)C)C(F)(F)F,True,3.0,2.0,1.0,True,3 rings
act-132577,25099191,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,True,3.0,3.0,0.0,True,3 rings
kme-4,6438990,CC(C)(C)c1cc(\C=C2/CCOC2=O)cc(c1O)C(C)(C)C,True,2.0,1.0,1.0,True,2 rings
ostarine,11326715,C[C@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,True,2.0,2.0,0.0,True,2 rings
incb-3284,,COc1ccc(cn1)[C@]1(O)CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,True,4.0,2.0,2.0,True,4+ rings
cu-t12-9,91826088,CNc1ccc(cc1-n1cnc(c1)-c1ccc(cc1)C(F)(F)F)[N+]([O-])=O,True,3.0,3.0,0.0,True,3 rings
sulbutiamine,3002120,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(Cc1cnc(C)nc1N)C=O)=C(\C)N(Cc1cnc(C)nc1N)C=O,True,2.0,2.0,0.0,True,2 rings
ilaprazole,76968095,"COc1ccnc(C[S@@](=O)c2nc3ccc(cc3[nH]2)-n2cccc2)c1C |&1:8,r|",True,4.0,4.0,0.0,True,4+ rings
tacedinaline,2746,CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N,True,2.0,2.0,0.0,True,2 rings
nbi-98782,14580381,COc1cc2CCN3C[C@@H](CC(C)C)[C@H](O)C[C@@H]3c2cc1OC,True,3.0,1.0,2.0,True,3 rings
clenbuterol,688428,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(Cl)c1 |r|,True,1.0,1.0,0.0,True,1 ring
galidesivir,10445549,Nc1ncnc2c(c[nH]c12)[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O,True,3.0,2.0,1.0,True,3 rings
tg-003,1893668,CCN1\C(Sc2ccc(OC)cc12)=C\C(C)=O,True,2.0,1.0,1.0,True,2 rings
valrocemide,6918293,CCCC(CCC)C(=O)NCC(N)=O,True,0.0,0.0,0.0,False,0 rings
bosutinib,5328940,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,True,4.0,3.0,1.0,True,4+ rings
parachlorophenol,4684,Oc1ccc(Cl)cc1,True,1.0,1.0,0.0,True,1 ring
pyridoxamine,11205997,Cc1ncc(CO)c(CN)c1O,True,1.0,1.0,0.0,True,1 ring
plurisin-1,225362,O=C(NNc1ccccc1)c1ccncc1,True,2.0,2.0,0.0,True,2 rings
fenbufen,3335,OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1,True,2.0,2.0,0.0,True,2 rings
propranolol-(s),91536,CC(C)NC[C@H](O)COc1cccc2ccccc12,True,2.0,2.0,0.0,True,2 rings
itx3,1362865,Cc1cc(\C=c2\sc3nc4ccccc4n3c2=O)c(C)n1-c1ccccc1,True,5.0,5.0,0.0,True,4+ rings
sodium-danshensu,179536,O[C@@H](Cc1ccc(O)c(O)c1)C(O)=O |&1:1|,True,1.0,1.0,0.0,True,1 ring
lupanine,91471,[H][C@@]12CCCCN1C[C@@H]1C[C@H]2CN2C(=O)CCC[C@]12[H],True,4.0,0.0,4.0,True,4+ rings
isodibut,145949,OC(=O)CCCN1C(=O)c2cccc3cccc(C1=O)c23,True,3.0,2.0,1.0,True,3 rings
eliprodil,9798372,"O[C@@H](CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1 |&1:1,r|",True,3.0,2.0,1.0,True,3 rings
gw-542573x,24885053,COc1ccccc1NC(=O)OCC1CCN(CC1)C(=O)OC(C)(C)C,True,2.0,1.0,1.0,True,2 rings
