gene,gene_col
HNRNPH1,1710
GRK5,1711
RAB32,1712
CAPRIN1,1713
NPTX1,1714
ADA,1715
NDFIP1,1716
ESD,1717
GSDME,1718
PKN1,1719
CENPT,1720
ETFA,1721
NR1H2,1722
IL4R,1723
YES1,1724
TMEM259,1725
CALR,1726
G6PD,1727
NT5E,1728
TMED9,1729
PRKCI,1730
YWHAE,1731
IGFBP2,1732
IGFBP1,1733
TMX4,1734
TMBIM1,1735
PRNP,1736
IGF2BP3,1737
EML3,1738
NUP93,1739
RAD23B,1740
ANO1,1741
IDO1,1742
ODC1,1743
PRKACB,1744
TGFB1,1745
FTH1,1746
C9,1747
HSPA4L,1748
ANXA1,1749
PRR7,1750
MFGE8,1751
MFAP3L,1752
ALDH1A2,1753
TFAP2C,1754
TEX2,1755
CCT2,1756
GALNT3,1757
TESC,1758
EMP3,1759
CD163,1760
RAB20,1761
ISL1,1762
LPIN2,1763
SEPT6,1764
NLRP2,1765
OXTR,1766
TBL1XR1,1767
TPM4,1768
AP1S2,1769
RAB15,1770
FRY,1771
ENAH,1772
TAGLN2,1773
APMAP,1774
HNRNPAB,1775
ENGASE,1776
PSAP,1777
HMGB1,1778
ITM2C,1779
F12,1780
DDX3X,1781
CFH,1782
PPP1CB,1783
ADGRG6,1784
MBP,1785
STRAP,1786
CHIC2,1787
BZW2,1788
BTG1,1789
STEAP3,1790
MOCOS,1791
HEBP2,1792
FMO3,1793
MORC4,1794
SRSF6,1795
TSPAN5,1796
MARS,1797
SPRY1,1798
SPRED2,1799
SPON2,1800
FKBP1A,1801
NBEA,1802
CLK4,1803
SPCS3,1804
GNA15,1805
ACSM3,1806
TWF2,1807
HABP2,1808
RNF44,1809
POLG2,1810
SLC1A4,1811
KDM7A,1812
EPS8,1813
KIAA0355,1814
GTPBP8,1815
ATP2B2,1816
CXCL9,1817
UBE2M,1818
SMOX,1819
UBE2S,1820
MUC4,1821
ABCC4,1822
FGB,1823
ABCB1,1824
PLAT,1825
PLK2,1826
CSPG5,1827
KRT18,1828
SLC38A2,1829
SLC38A1,1830
MAOA,1831
EGLN3,1832
SEMA5A,1833
INSIG2,1834
TSPYL2,1835
TMEM45A,1836
SQOR,1837
PSCA,1838
NAGPA,1839
ATP6V0C,1840
MSRB1,1841
GPX2,1842
RETREG2,1843
AAMDC,1844
DYNLRB1,1845
SMPDL3A,1846
VPS35,1847
SLCO3A1,1848
MX2,1849
AP1G2,1850
CAND2,1851
BRD2,1852
RYR1,1853
MICA,1854
VASP,1855
PHC1,1856
RAP2C,1857
CETN2,1858
ARF3,1859
SERPINB6,1860
APOL1,1861
ITGAV,1862
ITPR1,1863
BCAS2,1864
TLE5,1865
ELOVL6,1866
WDTC1,1867
VWF,1868
VEGFA,1869
CLCN7,1870
ATF7IP,1871
DYSF,1872
PRKCB,1873
ELOVL4,1874
CACNA1A,1875
ATG4A,1876
SH3BGRL,1877
DUSP2,1878
MSMO1,1879
C2,1880
SEPHS2,1881
HEY1,1882
SELENOW,1883
SCO2,1884
PLD3,1885
SCN3A,1886
SLC44A4,1887
PTMS,1888
ARMCX3,1889
GOT1,1890
DIRAS2,1891
TFF2,1892
RAB5IF,1893
SLCO2A1,1894
ARL6IP5,1895
BACE2,1896
HACD3,1897
RAP1GAP,1898
TMEM59,1899
TMEM50A,1900
FAM57A,1901
G3BP2,1902
PAK6,1903
APPBP2,1904
WDR45,1905
P4HTM,1906
APOL2,1907
UQCC1,1908
BHLHB9,1909
RFNG,1910
UROD,1911
TKTL1,1912
YPEL5,1913
CCL20,1914
PLAC8,1915
GBP2,1916
ICAM2,1917
VAT1,1918
RFX5,1919
IDI1,1920
DAD1,1921
LRP10,1922
REG1A,1923
TIMM22,1924
REC8,1925
RDH11,1926
RBKS,1927
CTSA,1928
RTN2,1929
TMPRSS3,1930
DHCR24,1931
RABAC1,1932
GNPDA1,1933
R3HDM4,1934
S100A13,1935
ANXA10,1936
SCAND1,1937
ACADVL,1938
TPP1,1939
TPST2,1940
GLRX,1941
TCEAL4,1942
L1CAM,1943
PSME2,1944
NRIP3,1945
DUSP3,1946
HIST2H2BE,1947
CLGN,1948
ZMYND8,1949
ABHD4,1950
SKIV2L,1951
HIST1H2BD,1952
PNMA1,1953
HIST1H2AC,1954
TSPYL1,1955
SLC27A3,1956
INSIG1,1957
PLPP2,1958
CFB,1959
ENO2,1960
ARMCX6,1961
CEACAM1,1962
METTL7A,1963
PLA2G4C,1964
SLC6A8,1965
HCFC1R1,1966
ISCA1,1967
PINK1,1968
ISCU,1969
STOM,1970
FADS1,1971
FBXO28,1972
CCNH,1973
CBX6,1974
PAEP,1975
ORMDL2,1976
APOBEC3G,1977
FOXO4,1978
NAPA,1979
ZSWIM8,1980
OPTN,1981
MRPS2,1982
APOC3,1983
PDSS1,1984
ACP6,1985
ATP2A1,1986
PLPBP,1987
NGLY1,1988
COASY,1989
MYLPF,1990
AHCY,1991
CDS1,1992
FOSL1,1993
QTRT1,1994
CYP2E1,1995
WASF3,1996
EHBP1,1997
CLDN10,1998
PNO1,1999
APOA2,2000
KLF4,2001
SEPT9,2002
STAG3,2003
CKM,2004
CPNE1,2005
IPO13,2006
CTH,2007
BAG6,2008
OXSM,2009
ITGA7,2010
LAMP1,2011
FZD5,2012
C2ORF49,2013
SLC35E3,2014
ALG5,2015
SRRM2,2016
RPL10,2017
CDK8,2018
CXCL3,2019
INHBE,2020
MAD1L1,2021
LAMC2,2022
SLC12A2,2023
UCHL3,2024
SHISAL1,2025
RAB21,2026
ACTA1,2027
MUC5AC,2028
DUSP22,2029
NPIPB3,2030
PTP4A1,2031
CUL4A,2032
GYG1,2033
CSRP3,2034
SMPX,2035
HOMER1,2036
CAV2,2037
CCL4,2038
PRMT1,2039
RABGGTB,2040
PPP1R15A,2041
POPDC3,2042
XK,2043
PLOD2,2044
PER2,2045
CSNK2B,2046
RNASET2,2047
HOOK2,2048
DDIT3,2049
SSR3,2050
DES,2051
TF,2052
TFRC,2053
RRP12,2054
NEU1,2055
DNAJC7,2056
MYOM1,2057
MYL1,2058
MYBPC2,2059
MUC16,2060
EDEM1,2061
SAMM50,2062
TIPARP,2063
SAP18,2064
SATB2,2065
APOC2,2066
MKNK1,2067
SCRN1,2068
SELENOP,2069
UPF3A,2070
SERPINA1,2071
TMOD1,2072
UBL3,2073
LGR4,2074
LDB3,2075
ALB,2076
LAIR1,2077
AKAP1,2078
TNNC2,2079
FERMT1,2080
KYNU,2081
KRT81,2082
TNS3,2083
FOS,2084
ADAM28,2085
KARS,2086
ITIH2,2087
GMDS,2088
IPO5,2089
GSAP,2090
TSPAN7,2091
IFNG,2092
GTF3A,2093
TSPAN1,2094
HSPB7,2095
TRIP6,2096
NCALD,2097
LITAF,2098
MOAP1,2099
KIF22,2100
IFI16,2101
TBC1D5,2102
STAM,2103
RCAN1,2104
SLC47A1,2105
SERPINB7,2106
ADCY1,2107
TECR,2108
STK24,2109
UPF2,2110
CPQ,2111
PKP1,2112
HOMER3,2113
METTL9,2114
ABCA1,2115
NPL,2116
RAPGEF2,2117
NOTCH1,2118
NMRK1,2119
MAZ,2120
RAD21,2121
ARL4D,2122
LSM4,2123
CBR4,2124
GPSM2,2125
RAP2B,2126
TRH,2127
CELSR1,2128
CAMP,2129
MYL6B,2130
NINL,2131
CPE,2132
WDR6,2133
PCDH7,2134
FOXO3,2135
UBE2D3,2136
RIN2,2137
METAP1,2138
APOBEC3A,2139
CTSB,2140
PDZD8,2141
C5AR1,2142
SHQ1,2143
VNN2,2144
NELL1,2145
GDPD3,2146
HNRNPH3,2147
CYP4A11,2148
OLFML2A,2149
TENT5C,2150
SLC2A1,2151
RABGAP1,2152
TSPYL5,2153
GNL3,2154
ZNF580,2155
FCGR3B,2156
LUC7L3,2157
GPRC5C,2158
NBR1,2159
SERPINB1,2160
LXN,2161
GPX1,2162
PLPP3,2163
JARID2,2164
FAM234B,2165
LIG1,2166
CLDN1,2167
MMP9,2168
COL1A2,2169
SLC15A2,2170
CYP4F3,2171
FZD2,2172
PFN2,2173
ALDH5A1,2174
CD14,2175
ZMYM2,2176
HLTF,2177
HMGA2,2178
TATDN2,2179
DDX42,2180
GADD45A,2181
CDA,2182
ANP32E,2183
ALAD,2184
SIRT3,2185
MGAM,2186
STXBP2,2187
DNTT,2188
CDK5RAP3,2189
KLHL9,2190
HPRT1,2191
DPYD,2192
UBE2E1,2193
DYNLT3,2194
MYLIP,2195
ECM1,2196
ECT2,2197
CELSR2,2198
SGCB,2199
RCBTB2,2200
TGIF1,2201
FCN1,2202
ARGLU1,2203
H2AFV,2204
MDC1,2205
KIF15,2206
IFITM2,2207
ARL6IP1,2208
BHLHE40,2209
BDH2,2210
SPRR3,2211
PKD2,2212
PNMA2,2213
CHST15,2214
ABCC1,2215
FAIM,2216
ABAT,2217
IRS1,2218
PLAU,2219
AKR7A2,2220
PSMD12,2221
ADAM10,2222
APOH,2223
RCOR1,2224
ARFGEF1,2225
EIF4A3,2226
NFIB,2227
CDC20,2228
NARF,2229
STK3,2230
RASSF2,2231
CD1C,2232
NLK,2233
GALE,2234
PCDH17,2235
BUD23,2236
PCCB,2237
FUCA1,2238
FGD6,2239
HIST1H2AE,2240
RRAGC,2241
PIP5K1B,2242
GPM6A,2243
GPR37,2244
ATP6V1A,2245
PDCD6IP,2246
GNPTAB,2247
INTS8,2248
ANKHD1,2249
RNF11,2250
DUSP14,2251
DENND4C,2252
ABCC5,2253
MKRN1,2254
GLS,2255
KLK5,2256
HPS5,2257
NRN1,2258
THOC2,2259
PGK1,2260
DSE,2261
USP15,2262
SUN1,2263
LAPTM4B,2264
PTPN1,2265
IDE,2266
PLAGL1,2267
TAX1BP1,2268
OAT,2269
DAB2,2270
EEF1D,2271
ATP2B1,2272
LRCH4,2273
HIST1H2BH,2274
SERPINF1,2275
PRDX1,2276
FBXW7,2277
TAX1BP3,2278
CHI3L1,2279
HACD2,2280
HIST1H2AJ,2281
TSG101,2282
OGA,2283
PPP2R5A,2284
PADI2,2285
SCGB1A1,2286
GDI1,2287
CHN2,2288
CCNG2,2289
C1ORF115,2290
VPS4B,2291
FAM3C,2292
EIF3I,2293
CAP1,2294
CIRBP,2295
SLC9A3R1,2296
HECA,2297
RMDN1,2298
SLC25A5,2299
TOX3,2300
CSNK1D,2301
LTBP2,2302
TMOD3,2303
BANK1,2304
SMYD2,2305
LMCD1,2306
DCXR,2307
LRRC15,2308
MCAM,2309
NCOA3,2310
CTNNAL1,2311
MYCBP2,2312
PAWR,2313
DDX3Y,2314
ZNF217,2315
CASP7,2316
ZKSCAN1,2317
ADI1,2318
TUBB2A,2319
HTRA1,2320
EFHD1,2321
HIST1H2BG,2322
RPS6KA1,2323
PPIC,2324
COMP,2325
STK17A,2326
NAT1,2327
NEDD9,2328
KCNJ16,2329
CD46,2330
DLX2,2331
TNFRSF9,2332
GULP1,2333
NDC80,2334
COL9A1,2335
BAG1,2336
RPS26,2337
KLRD1,2338
SCLY,2339
ENTPD3,2340
SLC37A4,2341
ITGB2,2342
MICALL2,2343
POLR2J,2344
COG5,2345
VAMP3,2346
FOXN3,2347
FAM49A,2348
PPP2R1B,2349
SRPK1,2350
EEF1E1,2351
ARHGAP6,2352
APH1A,2353
DLG1,2354
PMS1,2355
TACC1,2356
NFU1,2357
VWA1,2358
CDH4,2359
ARHGEF28,2360
P4HA1,2361
ARMCX2,2362
GALNT1,2363
KLRK1,2364
MAN1A2,2365
MAGED1,2366
GUK1,2367
MMP7,2368
CD3E,2369
DAPK1,2370
PPT1,2371
METTL5,2372
SNRPG,2373
TBL1X,2374
PRDX4,2375
MCCC1,2376
CYBA,2377
AOC1,2378
ITGAE,2379
ANXA4,2380
TSPAN8,2381
FAM117A,2382
XCL1,2383
TXNIP,2384
PRKCH,2385
MAP3K5,2386
UAP1,2387
NFAT5,2388
CST7,2389
SPARC,2390
NEFH,2391
AMD1,2392
SYNJ2,2393
C12ORF29,2394
FBP1,2395
MAF,2396
BPGM,2397
HERC5,2398
HGSNAT,2399
RUFY1,2400
KLHL21,2401
DMBT1,2402
LTBP1,2403
SLC35A2,2404
KLK3,2405
MPC1,2406
ADAT1,2407
MPZL2,2408
ADAM8,2409
PLBD1,2410
HK1,2411
RABGAP1L,2412
LRBA,2413
OSBPL3,2414
MRFAP1L1,2415
STK26,2416
PTHLH,2417
FRMD4B,2418
KRCC1,2419
CHEK2,2420
PLLP,2421
TNFSF4,2422
USP24,2423
BEX4,2424
SSPN,2425
PQBP1,2426
SEMA4C,2427
TMEM14A,2428
RNMT,2429
FAM50B,2430
FAM13A,2431
IL17RB,2432
IFRD2,2433
RPS5,2434
MCL1,2435
JUND,2436
NUDT11,2437
RRAGD,2438
NDN,2439
RLF,2440
RIOK3,2441
BNC2,2442
TFF1,2443
CYB5A,2444
DDAH2,2445
BPHL,2446
ATP1B1,2447
EIF1B,2448
ETNK2,2449
TFB2M,2450
EMCN,2451
VAPA,2452
FGF13,2453
ZNF586,2454
NUDT9,2455
FHL2,2456
SELE,2457
TEK,2458
ADGRL4,2459
PPT2,2460
FMO1,2461
PPP2R2A,2462
UBE2C,2463
ZFP36,2464
GRAMD1C,2465
KRAS,2466
FOSL2,2467
DNAJB9,2468
LDB2,2469
LDLR,2470
PPBP,2471
LEPROT,2472
CDC42EP3,2473
RAP2A,2474
DPYS,2475
GLDC,2476
CDH3,2477
ENPEP,2478
LIF,2479
NR4A1,2480
CX3CL1,2481
TSPAN12,2482
GBA3,2483
DUSP8,2484
SLC35G2,2485
THY1,2486
MT1HL1,2487
GADD45B,2488
GABBR1,2489
CFDP1,2490
MIF,2491
CGA,2492
TNFAIP6,2493
DAXX,2494
MAFF,2495
LGMN,2496
THBS4,2497
KLF6,2498
KDM3A,2499
ESR1,2500
SPP1,2501
EFNB2,2502
NDRG1,2503
MME,2504
MMP1,2505
MMP3,2506
ADM,2507
HEY2,2508
SEMA6A,2509
TRIB1,2510
PPP2R3A,2511
GLYAT,2512
NFKBIA,2513
DUSP6,2514
SLC25A37,2515
SLC2A3,2516
CDK7,2517
GAREM1,2518
NFIL3,2519
E2F2,2520
MYC,2521
CDK17,2522
SRP72,2523
SF1,2524
MGST3,2525
SNX11,2526
BCR,2527
EED,2528
MAFG,2529
LRRFIP1,2530
VCL,2531
TOP1,2532
HAS2,2533
ARNTL2,2534
ARHGDIB,2535
NAMPT,2536
NARS2,2537
EIF4B,2538
NAV3,2539
MRPL17,2540
NDEL1,2541
TYRO3,2542
EIF2AK3,2543
NECAP1,2544
EGFR,2545
ARFIP2,2546
MIA,2547
AQP1,2548
APOA1,2549
OSER1,2550
OXSR1,2551
FNBP4,2552
CAV1,2553
PDK1,2554
ANKRD10,2555
DDX21,2556
PITX1,2557
UGCG,2558
PSME4,2559
WDR45B,2560
UIMC1,2561
RAB8B,2562
RCHY1,2563
WDR33,2564
TNFRSF17,2565
LAMC1,2566
CSNK1E,2567
TNFAIP3,2568
GCNT1,2569
RSRC2,2570
CREBZF,2571
COLGALT2,2572
ITCH,2573
SOD3,2574
BCL2A1,2575
IKZF5,2576
STAT6,2577
CLDND1,2578
STIMATE,2579
GSPT1,2580
CDKN1C,2581
BIRC3,2582
ACP1,2583
TEX10,2584
TFG,2585
TGFB1I1,2586
EGR1,2587
ZHX2,2588
DCLK1,2589
EAF2,2590
ELL2,2591
ERGIC2,2592
FAM162A,2593
FXYD1,2594
GATA6,2595
WAC,2596
C3ORF52,2597
GPRC5A,2598
HMBOX1,2599
BMP4,2600
HNRNPDL,2601
IPO7,2602
BBX,2603
KCNS3,2604
LCN2,2605
MT2A,2606
ARHGEF2,2607
NCK2,2608
NR2F2,2609
NUDT4,2610
NUP58,2611
PLP1,2612
TNC,2613
TMEM87A,2614
S100B,2615
SEMA3B,2616
SNAP25,2617
SQSTM1,2618
ETNK1,2619
RBPMS,2620
CDH2,2621
WIPI1,2622
CKB,2623
WSB1,2624
GSDMB,2625
ATP8B1,2626
MLLT3,2627
GSTK1,2628
ATP5MC2,2629
OGT,2630
POLD4,2631
DNM1,2632
PYGL,2633
ATP2B4,2634
GPD1L,2635
VPS35L,2636
CTSC,2637
PFKP,2638
DNALI1,2639
ORAI3,2640
BSCL2,2641
KLHL24,2642
SPATA20,2643
MXRA7,2644
ERMP1,2645
SLC27A2,2646
OSBPL9,2647
OSR2,2648
TMEM47,2649
GGPS1,2650
PLCE1,2651
SSH3,2652
SLC25A14,2653
BTN3A2,2654
BTN3A3,2655
ST6GAL1,2656
GDE1,2657
CDIPT,2658
ACSF2,2659
LY75,2660
PKIG,2661
STON1,2662
DMAC2L,2663
HMG20B,2664
HMGCR,2665
HMGN3,2666
ALDH6A1,2667
LTBP4,2668
EPB41L2,2669
PRAF2,2670
GALNT7,2671
SULT1A1,2672
APP,2673
SUPT3H,2674
JUN,2675
BAZ2B,2676
PAN2,2677
PDZRN3,2678
BBS1,2679
PSMB9,2680
PCYOX1,2681
PCP4,2682
LPP,2683
TPM2,2684
TSPYL4,2685
APPL2,2686
LMBRD1,2687
IARS2,2688
PRKX,2689
TMEM135,2690
PRSS23,2691
SFXN3,2692
PBXIP1,2693
NOTCH2NLA,2694
DHRS1,2695
FNBP1,2696
LDOC1,2697
NKG7,2698
ZNF83,2699
PROM1,2700
PRR5L,2701
NNT,2702
KANK2,2703
LAPTM4A,2704
LANCL1,2705
PHYH,2706
EFHC1,2707
SERINC1,2708
UGT2B15,2709
BICC1,2710
PDLIM3,2711
SLCO4A1,2712
HSBP1,2713
RLN1,2714
RAB31,2715
PHF10,2716
ABHD17A,2717
HSPB11,2718
MEA1,2719
CAMK2N1,2720
POLR2I,2721
CEACAM7,2722
CAPG,2723
ACYP1,2724
ITGB5,2725
BTG3,2726
PTGS1,2727
PTK7,2728
RUVBL2,2729
NR4A3,2730
ATP5MF,2731
TNFRSF21,2732
ETFB,2733
TIMP2,2734
PIMREG,2735
SLC2A10,2736
ZCCHC24,2737
PSTPIP2,2738
SLC24A3,2739
GMPR,2740
NNMT,2741
CAPZB,2742
CD320,2743
UBE3B,2744
CXCR4,2745
JADE3,2746
NID2,2747
CYBRD1,2748
RRM2,2749
PRG2,2750
F8,2751
GABRP,2752
SDF4,2753
IFI30,2754
CNPY3,2755
FRS2,2756
RAD9A,2757
PITPNC1,2758
CDH11,2759
LGALS3BP,2760
ADAMTS5,2761
TCF21,2762
POLR2L,2763
APOE,2764
APOC1,2765
TMEM158,2766
DYNLT1,2767
UBL5,2768
WT1,2769
TOP2A,2770
AKR7A3,2771
TGFBR2,2772
GNMT,2773
CALD1,2774
TPSAB1,2775
TPSB2,2776
FAP,2777
VTCN1,2778
MOSPD1,2779
PCSK1N,2780
CDH17,2781
TTC3,2782
OXR1,2783
SRPK2,2784
SIRT5,2785
HCLS1,2786
SEC31A,2787
PTPRO,2788
MINDY1,2789
DECR1,2790
GLG1,2791
TNNI2,2792
MMUT,2793
CLCA1,2794
CDC25B,2795
SLC30A9,2796
TCF25,2797
GIPC2,2798
BABAM2,2799
DENND2A,2800
TNNI1,2801
AHCYL2,2802
ENDOD1,2803
SDHC,2804
SMYD3,2805
CAPN3,2806
PFKL,2807
NDUFB5,2808
TMEM168,2809
ZBTB38,2810
PFKM,2811
SNX13,2812
ARHGAP15,2813
COA3,2814
AKAP9,2815
PLEKHB1,2816
WBP1L,2817
WASHC3,2818
FCGBP,2819
SUCLG2,2820
EPHB2,2821
MYOT,2822
FOXO1,2823
STUB1,2824
PUDP,2825
EPHX2,2826
GATD3A,2827
STK38,2828
LAMA4,2829
MB,2830
TCF12,2831
ACTR1B,2832
CIAO3,2833
STARD13,2834
INPPL1,2835
FAM114A1,2836
MBTPS1,2837
NR3C2,2838
TMBIM4,2839
PLPP1,2840
LYRM4,2841
FADS3,2842
TPPP3,2843
FOXD1,2844
SERF2,2845
APBB2,2846
RETREG1,2847
ST13,2848
CREB1,2849
MEF2C,2850
UFC1,2851
HSD11B2,2852
SPG7,2853
CDH19,2854
PIGP,2855
LOXL2,2856
C2CD5,2857
SLC26A3,2858
TNNC1,2859
CFTR,2860
SLC26A2,2861
PBLD,2862
DGLUCY,2863
FLRT2,2864
PXN,2865
NDUFA6,2866
ACOX2,2867
PAX6,2868
RGS10,2869
IKZF1,2870
PARVB,2871
CNOT3,2872
BRD7,2873
PCNT,2874
EXPH5,2875
CDC42SE1,2876
SH3GL3,2877
ITK,2878
CLEC5A,2879
SLC38A10,2880
SI,2881
EML1,2882
ATP5PD,2883
CLIP3,2884
PPL,2885
MGAT4B,2886
LRRC31,2887
AGAP1,2888
SKAP1,2889
KCTD12,2890
BST1,2891
PSIP1,2892
SMAD6,2893
PSG5,2894
RECK,2895
NFASC,2896
LSS,2897
PRRX1,2898
UXT,2899
RHOC,2900
DESI1,2901
MOK,2902
CAVIN1,2903
IER5,2904
MPDZ,2905
CYBB,2906
SNCA,2907
RPL5,2908
HMGCS2,2909
SLC16A1,2910
MAGI2,2911
PCOLCE2,2912
ANP32B,2913
PRR16,2914
LOX,2915
GNAI1,2916
MBD2,2917
PIP4K2A,2918
PPP2R2B,2919
LBH,2920
CLDN8,2921
CLDN15,2922
WNT5A,2923
TRAPPC10,2924
BMP6,2925
TRAPPC3,2926
NMT2,2927
RBM34,2928
SUPV3L1,2929
DKK3,2930
GTPBP1,2931
DUSP1,2932
ADAMDEC1,2933
USP7,2934
TMC5,2935
NFKB2,2936
PIEZO1,2937
CCNI,2938
RORA,2939
HSP90AA1,2940
NOX4,2941
FAM171A1,2942
U2AF1,2943
FASTKD1,2944
ATP5PF,2945
FAM13B,2946
TNFSF9,2947
GFAP,2948
PWP2,2949
MRTFB,2950
CD4,2951
ERVMER34-1,2952
DEFA6,2953
PTBP3,2954
ZCCHC2,2955
RETSAT,2956
NOP56,2957
LRPAP1,2958
MALT1,2959
CEMIP2,2960
CHCHD7,2961
RALGDS,2962
MICB,2963
HAMP,2964
MRM2,2965
ANGPTL2,2966
PGC,2967
RSL1D1,2968
PSMC5,2969
CCDC47,2970
ETV4,2971
EIF3J,2972
ALDOC,2973
IFI35,2974
PHLDA3,2975
ZNF14,2976
AMZ2,2977
ZNF165,2978
PGF,2979
FTSJ3,2980
ZNF185,2981
RNF43,2982
MDM2,2983
CCNE1,2984
SAMD4A,2985
TRIAP1,2986
RNF34,2987
AEN,2988
TRIM22,2989
CCDC86,2990
RIPK4,2991
FAS,2992
LAMA5,2993
ZC2HC1A,2994
SESN1,2995
DDB2,2996
THEMIS2,2997
PRPF4,2998
FAM107A,2999
TIGAR,3000
INPP1,3001
RFK,3002
CALM3,3003
PLK3,3004
TIMM8B,3005
SLC16A6,3006
TJP2,3007
MYBL2,3008
NMB,3009
TNFRSF10B,3010
EPHA2,3011
ENTPD1,3012
PLSCR1,3013
ITPKB,3014
BLCAP,3015
SLC30A1,3016
SP110,3017
BLVRB,3018
SLC39A4,3019
PPM1D,3020
JUNB,3021
PNP,3022
SLC6A2,3023
AKAP8L,3024
AURKAIP1,3025
FGR,3026
AAR2,3027
RAP1GAP2,3028
KCNJ8,3029
TNS1,3030
LYPD3,3031
NUDT1,3032
LPAR6,3033
F5,3034
CCR1,3035
NDUFB3,3036
GM2A,3037
CYP1A2,3038
ZNF330,3039
ANXA2,3040
CHRNA3,3041
SLC31A2,3042
MAGEH1,3043
GABRE,3044
NPY,3045
SHC1,3046
CAAP1,3047
DSG3,3048
LYST,3049
CRYBG1,3050
GRAMD4,3051
OSBPL11,3052
TTC39A,3053
OCA2,3054
PAGE4,3055
TYMP,3056
SUB1,3057
PBX3,3058
LZTFL1,3059
ADO,3060
NOP10,3061
NFATC3,3062
PCLAF,3063
PCNA,3064
AP3S1,3065
ATP10D,3066
CCP110,3067
RAD51C,3068
MYL2,3069
PGAM1,3070
TMEM70,3071
RASA1,3072
ACVR1B,3073
RBM8A,3074
EGR2,3075
UQCRH,3076
VPS51,3077
IL6,3078
AKIRIN1,3079
CNPPD1,3080
FCHSD2,3081
MMP13,3082
NOC3L,3083
C9ORF16,3084
MAN2A1,3085
SINHCAF,3086
CHD1,3087
NRIP1,3088
CD69,3089
ZC3H12A,3090
KCNJ15,3091
ITGA2B,3092
SMAD7,3093
TRPM4,3094
IGFBP3,3095
RHOH,3096
PDGFA,3097
TRAM1,3098
RGS16,3099
SPAG9,3100
PF4,3101
RYBP,3102
PHLDA2,3103
SPSB3,3104
HGS,3105
PICALM,3106
DDAH1,3107
GRAMD2B,3108
STAU1,3109
DLGAP4,3110
FOXJ3,3111
RAB3B,3112
ETS1,3113
EIF3M,3114
ACSS3,3115
BBS4,3116
ABCD3,3117
PEX11A,3118
GNAQ,3119
FBXL5,3120
PRR5,3121
TYROBP,3122
N4BP2L2,3123
ESPL1,3124
CCR5,3125
SUV39H1,3126
MLF1,3127
CD300A,3128
REXO5,3129
RANBP1,3130
IL11RA,3131
THAP11,3132
RUNX3,3133
IFT88,3134
APCS,3135
ADAM9,3136
MDFIC,3137
ZSCAN18,3138
NR1H3,3139
HIC2,3140
GZMK,3141
GZMH,3142
GZMB,3143
NUP153,3144
NISCH,3145
BID,3146
GSTT1,3147
SYNRG,3148
TM4SF4,3149
PIGF,3150
CALCOCO2,3151
PRPSAP1,3152
ZNF177,3153
FGFR1OP,3154
CBX1,3155
NEUROD1,3156
FCER1G,3157
CCN5,3158
PLEKHO1,3159
CCNB1,3160
FAM8A1,3161
PHTF2,3162
SSBP2,3163
DYNC2H1,3164
WDR19,3165
MARCH8,3166
DNM1L,3167
MCUB,3168
DEK,3169
SIDT2,3170
TTR,3171
UBA1,3172
CDO1,3173
CRY1,3174
CRTC3,3175
AEBP1,3176
CLEC3B,3177
AHNAK,3178
CKS2,3179
IQCG,3180
IL32,3181
FNBP1L,3182
CD3D,3183
UFD1,3184
PTPRCAP,3185
CLDN7,3186
DUT,3187
GATA2,3188
STAR,3189
GSTT2,3190
FTL,3191
WNT5B,3192
HLA-A,3193
HLA-B,3194
BNIP3,3195
HLA-DRA,3196
HLF,3197
HOXD1,3198
STXBP6,3199
IL1R1,3200
B2M,3201
KLF10,3202
KLF11,3203
LECT2,3204
EGFL6,3205
EFCAB14,3206
LRIF1,3207
SALL1,3208
DFFB,3209
CDH13,3210
RGS3,3211
TRAK2,3212
ADORA2B,3213
TRIM36,3214
RALY,3215
COX5B,3216
ADAM12,3217
COMT,3218
PELI2,3219
CNTNAP2,3220
PIGT,3221
CLEC2B,3222
PTMA,3223
CKS1B,3224
PRSS8,3225
PRSS21,3226
PDXDC1,3227
ZDHHC4,3228
COX8A,3229
SLC6A3,3230
ATRAID,3231
KAT2B,3232
FAM172A,3233
TSPAN3,3234
ATP6AP2,3235
LY6D,3236
PRKCSH,3237
DHX40,3238
RPL13A,3239
SLC35D1,3240
UBQLN2,3241
CDHR1,3242
TUG1,3243
CDK18,3244
S100A4,3245
SYNGR2,3246
UST,3247
YIPF6,3248
NIT1,3249
BCAP31,3250
ROGDI,3251
E2F8,3252
MED13,3253
CYP26A1,3254
PDE8A,3255
HLA-DQB1,3256
FYN,3257
ANXA9,3258
VSNL1,3259
NDUFA4L2,3260
FKBP1B,3261
CLCA2,3262
ABCB7,3263
AOPEP,3264
OAZ3,3265
CITED1,3266
XPC,3267
IQCK,3268
INTS6,3269
METTL22,3270
PLXNC1,3271
WARS,3272
BBOF1,3273
GRWD1,3274
ZNF652,3275
AHCYL1,3276
PHC2,3277
SMURF2,3278
RBM38,3279
SNAPC1,3280
KLK2,3281
PPA1,3282
PDE8B,3283
HMOX2,3284
PTGIS,3285
MYO7A,3286
SPTAN1,3287
LAMB3,3288
CA9,3289
TAP1,3290
C1ORF216,3291
ZNF337,3292
OTUD3,3293
PPP4R3A,3294
EHD1,3295
TRIM16,3296
DNAJB2,3297
IER3,3298
BCL2L1,3299
PLEK2,3300
