name,pubchem_cid,smiles,valid_smiles,has_metal,metal_count,metal_symbols,metal_category
4-mu-8c,12934390,Cc1cc(=O)oc2c(C=O)c(O)ccc12,True,False,0,,No metal
etafenone,3275,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,True,False,0,,No metal
jw-67,644733,O=C1Nc2ccccc2C11OCC2(CO1)COC1(OC2)C(=O)Nc2ccccc12,True,False,0,,No metal
2'-c-methylguanosine,135433495,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c1[nH]c(N)nc2=O,True,False,0,,No metal
2-fluoro-2-deoxy-d-galactose,445913,"OC[C@H]1O[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:6,&4:8,&5:10,r|",True,False,0,,No metal
naproxen,156391,COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O,True,False,0,,No metal
azd5438,16747683,CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)S(C)(=O)=O)n1,True,False,0,,No metal
loperamide,3955,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,True,False,0,,No metal
lumateperone,21302490,CN1CCN2[C@H]3CCN(CCCC(=O)c4ccc(F)cc4)C[C@H]3c3cccc1c23,True,False,0,,No metal
ronidazole,5094,Cn1c(COC(N)=O)ncc1[N+]([O-])=O,True,False,0,,No metal
tenylidone,1550999,O=C1\C(CCC\C1=C/c1cccs1)=C\c1cccs1,True,False,0,,No metal
carboxyamidotriazole,108144,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,True,False,0,,No metal
ki-8751,11317348,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC,True,False,0,,No metal
fudosteine,36689154,N[C@@H](CSCCCO)C(O)=O,True,False,0,,No metal
palifosfamide,100427,OP(=O)(NCCCl)NCCCl,True,False,0,,No metal
nolatrexed,135400184,Cc1ccc2[nH]c(N)nc(=O)c2c1Sc1ccncc1,True,False,0,,No metal
gsk-j5,78243729,CCOC(=O)CCNc1cc(nc(n1)-c1cccnc1)N1CCc2ccccc2CC1,True,False,0,,No metal
lx1031,23633604,COc1cccc(c1)-c1ccc(cc1)[C@@H](Oc1cc(nc(N)n1)-c1ccc(C[C@H](N)C(O)=O)cc1)C(F)(F)F,True,False,0,,No metal
pd1-pdl-inhibitor-1,91663303,COc1cc(OCc2cccc(c2C)-c2ccccc2)cc(OC)c1CN1CCCC[C@H]1C(O)=O,True,False,0,,No metal
isovaleramide,10930,CC(C)CC(N)=O,True,False,0,,No metal
sonepiprazole,133079,NS(=O)(=O)c1ccc(cc1)N1CCN(CC[C@@H]2OCCc3ccccc23)CC1,True,False,0,,No metal
trigonelline,5571,C[n+]1cccc(c1)C(O)=O,True,False,0,,No metal
camphor-(1r),5284500,CC1(C)[C@@H]2CC[C@]1(C)C(=O)C2,True,False,0,,No metal
doxifluridine,18343,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(F)c(=O)[nH]c1=O,True,False,0,,No metal
trv130,66553195,COc1ccsc1CNCC[C@]1(CCOC2(CCCC2)C1)c1ccccn1,True,False,0,,No metal
troxipide,40467000,"COc1cc(cc(OC)c1OC)C(=O)N[C@H]1CCCNC1 |&1:15,r|",True,False,0,,No metal
lanabecestat,,"CO[C@H]1CC[C@@]2(Cc3ccc(cc3[C@@]22N=C(C)C(N)=N2)-c2cncc(c2)C#CC)CC1 |c:20,t:16|",True,False,0,,No metal
sucralose,71485,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,True,False,0,,No metal
wb-4101,13305910,COc1cccc(OC)c1OCCNC[C@H]1COc2ccccc2O1 |&1:15|,True,False,0,,No metal
sp-420,135511704,COCCOCCOc1ccc(C2=N[C@](C)(CS2)C(O)=O)c(O)c1 |t:12|,True,False,0,,No metal
blebbistatin-(-),5287792,Cc1ccc2N=C3N(CC[C@@]3(O)C(=O)c2c1)c1ccccc1 |t:5|,True,False,0,,No metal
tc-ot-39,135413563,CN1CCCN(CC1)C(=S)[C@@H]1CCCN1C(=O)NCc1ccc(cc1C)C(=O)N1Cc2cnn(C)c2Nc2ccccc12,True,False,0,,No metal
rosiptor,76965484,[H][C@@]12CCC(=C)[C@@]1(C)CC[C@@]([H])([C@H]2CN)[C@@]1(C)CC[C@H](O)C[C@@H]1CO,True,False,0,,No metal
rebamipide,969464,"OC(=O)[C@@H](Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1 |&1:3,r|",True,False,0,,No metal
diflunisal,3059,OC(=O)c1cc(ccc1O)-c1ccc(F)cc1F,True,False,0,,No metal
zm-306416,5329006,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,True,False,0,,No metal
capreomycin,,C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC1=O)=C/NC(N)=O)[C@H]1CCN=C(N)N1 |t:43|,True,False,0,,No metal
etanidazole,3276,OCCNC(=O)Cn1ccnc1[N+]([O-])=O,True,False,0,,No metal
itd-1,71512660,"CCOC(=O)C1=C(C)NC2=C([C@@H]1c1ccc(cc1)-c1ccccc1)C(=O)CC(C)(C)C2 |&1:11,r,c:5,9|",True,False,0,,No metal
s-isopropylisothiourea,445319,CC(C)SC(N)=N,True,False,0,,No metal
lomeguatrib,3025944,Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,True,False,0,,No metal
aceglutamide,182230,CC(=O)N[C@@H](CCC(N)=O)C(O)=O,True,False,0,,No metal
cabaletta,7427,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,True,False,0,,No metal
protionamide,666418,CCCc1cc(ccn1)C(N)=S,True,False,0,,No metal
ub-165,6604855,"Clc1ccc(cn1)C1=CCC[C@H]2CC[C@@H]1N2 |&1:11,&2:14,t:8,THB:4:7:12.13:15|",False,False,0,,Invalid/missing SMILES
lomefloxacin,6603903,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c12 |&1:19|,True,False,0,,No metal
sb-742457,11256720,O=S(=O)(c1ccccc1)c1cnc2c(cccc2c1)N1CCNCC1,True,False,0,,No metal
ethacridine-lactate-monohydrate,2017,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,True,False,0,,No metal
levodropropizine,65859,OC[C@@H](O)CN1CCN(CC1)c1ccccc1,True,False,0,,No metal
ldn-57444,51537051,CC(=O)O\N=C1\C(=O)N(Cc2cc(Cl)ccc2Cl)c2ccc(Cl)cc12,True,False,0,,No metal
cyclocreatine,2896,NC1=NCCN1CC(O)=O |t:1|,True,False,0,,No metal
tulobuterol,688591,CC(C)(C)NC[C@H](O)c1ccccc1Cl |&1:6|,True,False,0,,No metal
miltefosine,3600,CCCCCCCCCCCCCCCCOP(O)(=O)OCC[N+](C)(C)C |&1:17|,True,False,0,,No metal
gr-113808,119376,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc12,True,False,0,,No metal
orphenadrine,736041,CN(C)CCO[C@@H](c1ccccc1)c1ccccc1C |&1:6|,True,False,0,,No metal
rg108,702558,OC(=O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,True,False,0,,No metal
streptozotocin,124202159,CN([NH2+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,True,False,0,,No metal
ldn-212854,60182388,C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12,True,False,0,,No metal
e3330,6439397,"CCCCCCCCC\C(=C/C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(O)=O |c:11,t:18|",True,False,0,,No metal
mequinol,9015,COc1ccc(O)cc1,True,False,0,,No metal
pht-427,44240850,CCCCCCCCCCCCc1ccc(cc1)S(=O)(=O)Nc1nncs1,True,False,0,,No metal
sancycline,,"[H][C@@]12Cc3cccc(O)c3C(=O)[C@@H]1C(=O)[C@]1(O)C(=O)[C@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@]1([H])C2 |&1:19,&2:12|",True,False,0,,No metal
atracurium,73416109,"COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC |&1:7,&2:20,&3:37,&4:51|",True,False,0,,No metal
cyproheptadine,2913,CN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12 |c:16|,True,False,0,,No metal
bgt226,11978790,COc1ccc(cn1)-c1ccc2ncc3n(C)c(=O)n(-c4ccc(N5CCNCC5)c(c4)C(F)(F)F)c3c2c1,True,False,0,,No metal
az-10606120,10310632,OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1,True,False,0,,No metal
enilconazole,6992070,Clc1ccc([C@@H](Cn2ccnc2)OCC=C)c(Cl)c1 |&1:5|,True,False,0,,No metal
kakonein,25790885,"OC[C@H]1O[C@@H]([C@@H](O)[C@@H](O)[C@@H]1O)c1c(O)ccc2c1occ(-c1ccc(O)cc1)c2=O |&1:2,&2:4,&3:5,&4:7,&5:9,r|",True,False,0,,No metal
sb-743921,9936388,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1oc2cc(Cl)ccc2c(=O)c1Cc1ccccc1,True,False,0,,No metal
sr-3677,93600633,CN(C)CCOc1cc(ccc1NC(=O)[C@H]1COc2ccccc2O1)-c1cn[nH]c1 |&1:15|,True,False,0,,No metal
enzalutamide,15951529,CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C1(C)C)c1ccc(C#N)c(c1)C(F)(F)F,True,False,0,,No metal
glpg1837,117857370,CC1(C)Cc2c(sc(NC(=O)c3cc[nH]n3)c2C(N)=O)C(C)(C)O1,True,False,0,,No metal
ntncb,,"[O-][N+](=O)c1ccccc1S(=O)(=O)NC[C@H]1CC[C@H](CNC[C@H]2CCc3ccccc3C2)CC1 |a:14,17,&1:21|",True,False,0,,No metal
glpg0492,59317190,CN1C(=O)N(C(=O)[C@@]1(CO)c1ccccc1)c1ccc(C#N)c(c1)C(F)(F)F,True,False,0,,No metal
"3,4-dcpg-(s)",16062593,N[C@H](C(O)=O)c1ccc(C(O)=O)c(c1)C(O)=O,True,False,0,,No metal
rgfp966,56650312,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,True,False,0,,No metal
raclopride,3033769,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,True,False,0,,No metal
ac-710,54760053,CCN1C(C)(C)CC(CC1(C)C)Oc1ccc(nc1)C(=O)Nc1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1,True,False,0,,No metal
ammonium-glycyrrhizinate,14982,CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)C(O)=O |t:18|,True,False,0,,No metal
aminoguanidine,2146,NN=C(N)N,True,False,0,,No metal
crenolanib,10366136,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,True,False,0,,No metal
meisoindigo,,CN1C(=O)\C(=C2\C(=O)Nc3ccccc23)c2ccccc12,True,False,0,,No metal
2-hydroxyflutamide,91649,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O,True,False,0,,No metal
amg458,24764449,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,True,False,0,,No metal
erythromycin-ethylsuccinate,132274075,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,True,False,0,,No metal
maprotiline,,CNCCC[C@@]12CC[C@@H](c3ccccc13)c1ccccc21 |r|,True,False,0,,No metal
guanfacine,3519,NC(=N)NC(=O)Cc1c(Cl)cccc1Cl,True,False,0,,No metal
rs-56812,6604789,Cn1cc(C(=O)C(=O)N[C@H]2C[N@@]3CC[C@H]2CC3)c2ccccc12,True,False,0,,No metal
2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose,,"CN([NH2+][O-])C(=O)N[C@@H](C=O)[C@@H](O)[C@@H](O)[C@@H](O)CO |&1:7,&2:10,&3:12,&4:14,r|",True,False,0,,No metal
lindane,,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,True,False,0,,No metal
4-methylgenistein,5280373,COc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,True,False,0,,No metal
zd-7155,4673492,CCc1cc2N(Cc3ccc(cc3)-c3ccccc3-c3nn[nH]n3)C(=O)CCc2c(CC)n1,True,False,0,,No metal
noscapine,275196,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12,True,False,0,,No metal
dexniguldipine,6918097,"COC(=O)C1=C(C)NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1 |c:4,9|",True,False,0,,No metal
protoporphyrin-ix,,Cc1c(C=C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)c(C=C)c5C)c(C)c4CCC(O)=O)c(CCC(O)=O)c3C,True,False,0,,No metal
estradiol-benzoate,222757,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O,True,False,0,,No metal
efletirizine,66003,OC(=O)COCCN1CCN(CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,True,False,0,,No metal
etretinate,5282375,CCOC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\c1c(C)cc(OC)c(C)c1C,True,False,0,,No metal
moclobemide,4235,Clc1ccc(cc1)C(=O)NCCN1CCOCC1,True,False,0,,No metal
cyproterone-acetate,9880,"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O |t:9,12|",True,False,0,,No metal
homosalate,41097438,"C[C@H]1C[C@@H](CC(C)(C)C1)OC(=O)c1ccccc1O |&1:1,&2:3,r|",True,False,0,,No metal
bergenin,66065,COc1c(O)cc2C(=O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c2c1O,True,False,0,,No metal
proxodolol,940099,Cc1noc(COc2ccccc2OC[C@@H](O)CNC(C)(C)C)n1 |&1:15|,True,False,0,,No metal
whi-p154,3795,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,True,False,0,,No metal
arofylline,166553,CCCn1c(=O)n(-c2ccc(Cl)cc2)c2nc[nH]c2c1=O,True,False,0,,No metal
apck-110,24786010,COc1cc(OC)cc(c1)-c1ccc2c([nH]nc2n1)-c1ccc(F)cc1,True,False,0,,No metal
gant-61,421610,CN(C)c1ccccc1CN1CCCN(Cc2ccccc2N(C)C)C1c1ccncc1,True,False,0,,No metal
gedunin,12004512,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](OC(=O)[C@H]4O[C@@]34[C@]12C)c1ccoc1 |c:12|,True,False,0,,No metal
vadadustat,23634441,OC(=O)CNC(=O)c1ncc(cc1O)-c1cccc(Cl)c1,True,False,0,,No metal
gs-9620,46241268,CCCCOc1nc(N)c2NC(=O)CN(Cc3cccc(CN4CCCC4)c3)c2n1,True,False,0,,No metal
mk-8998,24765479,CC(C)c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1,True,False,0,,No metal
rmc-4550,134183206,C[C@@H]1OCC2(CCN(CC2)c2nc(C)c(nc2CO)-c2cccc(Cl)c2Cl)[C@@H]1N,True,False,0,,No metal
1e-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,,CCCCCCCCCCC[C@@H](N=O)c1cc(C)ccc1O |r|,True,False,0,,No metal
a-412997,10425450,Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1,True,False,0,,No metal
sis3,10138988,COc1cc2CCN(Cc2cc1OC)C(=O)\C=C\c1c(-c2ccccc2)n(C)c2ncccc12,True,False,0,,No metal
amprenavir,65016,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,True,False,0,,No metal
acebutolol,657184,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,True,False,0,,No metal
edo-s101,46836227,Cn1c(CCCCCCC(=O)NO)nc2cc(ccc12)N(CCCl)CCCl,True,False,0,,No metal
cephapirin,30699,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc1ccncc1)C2=O)C(O)=O |t:5|,True,False,0,,No metal
omeprazole-sulfide,155794,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,True,False,0,,No metal
clopidol,18087,Cc1[nH]c(C)c(Cl)c(=O)c1Cl,True,False,0,,No metal
melevodopa,23497,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,True,False,0,,No metal
ys-035,5714,COc1ccc(CCN(C)CCc2ccc(OC)c(OC)c2)cc1OC,True,False,0,,No metal
ginkgolide-b,,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,True,False,0,,No metal
rg4733,49867930,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@H]1c2ccccc2-c2ccccc2NC1=O,True,False,0,,No metal
levobetaxolol,60657,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,True,False,0,,No metal
vericiguat,54674461,COC(=O)Nc1c(N)nc(nc1N)-c1nn(Cc2ccccc2F)c2ncc(F)cc12,True,False,0,,No metal
elbasvir,71661251,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c1nc(c[nH]1)-c1ccc2-c3cc4cc(ccc4n3[C@@H](Oc2c1)c1ccccc1)-c1c[nH]c(n1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,True,False,0,,No metal
l-694247,132059,CS(=O)(=O)Nc1ccc(Cc2noc(n2)-c2ccc3[nH]cc(CCN)c3c2)cc1,True,False,0,,No metal
wz811,11565518,C(Nc1ccccn1)c1ccc(CNc2ccccn2)cc1,True,False,0,,No metal
2-octyldodecan-1-ol,73415990,"CCCCCCCCCC[C@@H](CO)CCCCCCCC |&1:10,r|",True,False,0,,No metal
eprodisate,428573,OS(=O)(=O)CCCS(O)(=O)=O,True,False,0,,No metal
paeoniflorin,442534,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,True,False,0,,No metal
vitamin-b12,,"C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP(O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)n1cnc2cc(C)c(C)cc12 |c:16,20,24,t:22,26,29|",True,True,1,Co,Contains metal
hematoporphyrin,,"C[C@@H](O)c1c(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)c(C)c5[C@@H](C)O)c(C)c4CCC(O)=O)c(CCC(O)=O)c3C |&1:25,&2:1,r|",True,False,0,,No metal
marimastat,119031,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,True,False,0,,No metal
gw-4064,9893571,CC(C)c1onc(c1COc1ccc(\C=C\c2cccc(c2)C(O)=O)c(Cl)c1)-c1c(Cl)cccc1Cl,True,False,0,,No metal
lumacaftor,16678941,Cc1ccc(NC(=O)C2(CC2)c2ccc3OC(F)(F)Oc3c2)nc1-c1cccc(c1)C(O)=O,True,False,0,,No metal
flavin-adenine-dinucleotide,643975,"Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C |a:15,17,19,32,34,35,37,&1:23,&2:27|",True,False,0,,No metal
astemizole,2247,COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1,True,False,0,,No metal
s4,53342705,Cc1cc(C)cc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)c1,True,False,0,,No metal
trolox,688071,"Cc1c(C)c2O[C@@](C)(CCc2c(C)c1O)C(O)=O |&1:6,r|",True,False,0,,No metal
nemorubicin,65907,CO[C@@H]1CN(CCO1)[C@H]1C[C@H](O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(OC)c5C(=O)c4c(O)c23)C(=O)CO)O[C@@H](C)[C@H]1O,True,False,0,,No metal
zstk-474,11647372,FC(F)c1nc2ccccc2n1-c1nc(nc(n1)N1CCOCC1)N1CCOCC1,True,False,0,,No metal
cimaterol,10911051,"CC(C)NC[C@@H](O)c1ccc(N)c(c1)C#N |&1:5,r|",True,False,0,,No metal
bms-911543,50922691,CCn1c(cc2c1nc(Nc1cc(C)n(C)n1)c1ncn(C)c21)C(=O)N(C1CC1)C1CC1,True,False,0,,No metal
vecuronium,39765,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,True,False,0,,No metal
rrx-001,15950826,[O-][N+](=O)C1(CN(C1)C(=O)CBr)[N+]([O-])=O,True,False,0,,No metal
as-252424,11630874,Oc1cc(F)ccc1-c1ccc(\C=C2/SC(=O)NC2=O)o1,True,False,0,,No metal
cp-99994,5311057,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,True,False,0,,No metal
topiramate,5284627,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,True,False,0,,No metal
gadodiamide,24847884,CNC(=O)CN1CCN2CCN(CC(=O)NC)CC(=O)O[Gd](OC(=O)C1)OC(=O)C2,True,True,1,Gd,Contains metal
risedronate,5245,OC(Cc1cccnc1)(P(O)(O)=O)P(O)(O)=O,True,False,0,,No metal
laropiprant,9867642,CS(=O)(=O)c1cc(F)cc2c3CC[C@H](CC(O)=O)c3n(Cc3ccc(Cl)cc3)c12,True,False,0,,No metal
diclofenamide,3038,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O,True,False,0,,No metal
hydrocortisone-valerate,5282494,CCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO |t:14|,True,False,0,,No metal
barasertib,11497983,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1)CCOP(O)(O)=O,True,False,0,,No metal
pafuramidine,6529858,CON=C(N)c1ccc(cc1)-c1ccc(o1)-c1ccc(cc1)C(N)=NOC,True,False,0,,No metal
natamycin,5284447,"C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O |t:27,35,37,39,41|",True,False,0,,No metal
odq,1456,O=c1onc2cnc3ccccc3n12,True,False,0,,No metal
pf-06463922,78162481,"C[C@H]1Oc2cc(cnc2N)-c2c(CN(C)C(=O)c3ccc(F)cc13)nn(C)c2C#N |&1:1,r|",True,False,0,,No metal
mepyramine,4992,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,True,False,0,,No metal
bitoscanate,19958,S=C=Nc1ccc(cc1)N=C=S,True,False,0,,No metal
mk-5108,,OC(=O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](CC1)Oc1cccc(Cl)c1F |r|,True,False,0,,No metal
deptropine,,"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC1c2ccccc2CCc2ccccc12 |r,THB:0:1:3.4:6.7.8|",False,False,0,,Invalid/missing SMILES
gsk650394,25022668,OC(=O)c1ccc(cc1C1CCCC1)-c1c[nH]c2ncc(cc12)-c1ccccc1,True,False,0,,No metal
ozenoxacin,9863827,CNc1ncc(cc1C)-c1ccc2c(c1C)n(cc(C(O)=O)c2=O)C1CC1,True,False,0,,No metal
ramatroban,123879,OC(=O)CCn1c2CC[C@H](Cc2c2ccccc12)NS(=O)(=O)c1ccc(F)cc1,True,False,0,,No metal
teneligliptin,11949652,Cc1cc(N2CCN(CC2)[C@@H]2CN[C@@H](C2)C(=O)N2CCSC2)n(n1)-c1ccccc1,True,False,0,,No metal
sograzepide,9870520,CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1 |t:12|,True,False,0,,No metal
id-1101,6918732,C[C@H](O)[C@H](C)[C@H](N)C(O)=O,True,False,0,,No metal
gsk429286a,92472001,"CC1=C([C@@H](CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2c[nH]nc2cc1F |&1:3,r,t:1|",True,False,0,,No metal
hc-030031,1150897,CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,True,False,0,,No metal
eprosartan,5281037,CCCCc1ncc(\C=C(/Cc2cccs2)C(O)=O)n1Cc1ccc(cc1)C(O)=O,True,False,0,,No metal
3-bromocamphor,3006542,"[H][C@]1(Br)[C@@H]2CC[C@@](C)(C1=O)C2(C)C |&1:1,3,6|",True,False,0,,No metal
fk-866,6914657,O=C(NCCCCC1CCN(CC1)C(=O)c1ccccc1)\C=C\c1cccnc1,True,False,0,,No metal
cdk9-in-6,,COC[C@H](C)N[C@H]1CC[C@@H](CC1)Nc1cc(c(Cl)cn1)-c1cccc(NCC2(CCOCC2)C#N)n1,True,False,0,,No metal
zilpaterol,25218684,CC(C)N[C@H]1CCn2c3c(cccc3[nH]c2=O)[C@@H]1O,True,False,0,,No metal
cpp,6603754,OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1,True,False,0,,No metal
