name,pubchem_cid,TSNE1,TSNE2
sdz-nkt-343,9851211.0,49.631336,19.911198
bax-channel-blocker,981054.0,10.283472,65.925316
cb-839,71577426.0,45.425068,16.337013
zk-93426,115210.0,0.6416213,66.78614
phytonadione,5284607.0,1.4758934,-11.385345
xl041,49787490.0,53.026634,19.983274
parbendazole,26596.0,-54.84915,6.081876
cinaciguat,9808022.0,33.961674,23.629385
u-50488-(-),6604724.0,-37.34651,-34.80502
emd-386088,10131112.0,-62.331566,8.582604
cortodoxone,440707.0,16.350769,-42.70221
sotrastaurin,10296883.0,49.83376,39.792534
bay-60-6583,11717831.0,-16.91879,0.1370281
sq-22536,22879197.0,-60.603638,-10.790167
phensuximide,6604215.0,-46.853775,-57.968998
anandamide,5281969.0,0.21513483,-18.843977
pralidoxime,4884.0,80.75466,-11.911596
tafenoquine,76969188.0,21.355816,37.892353
zaltidine,56051.0,-49.554977,-4.857401
ots514,67448836.0,56.550907,46.963943
cefoxitin,441199.0,20.898552,-19.781916
gyki-52466,3538.0,-47.957005,16.09811
gw-2580,11617559.0,3.7547798,35.39709
formestane,,14.156,-55.079617
l-methionine,6992087.0,34.764854,-54.55445
nornicotine,93047.0,-44.32226,-66.263374
idoxuridine,5905.0,-6.193222,-60.486057
quinapril,54892.0,-15.62357,9.100443
l-leucine,7045798.0,34.886787,-55.856876
sal003,2252542.0,-31.157623,35.617626
vorinostat,5311.0,-12.326873,-40.179825
calhex-231,11849514.0,24.453999,56.593636
eprobemide,65659.0,-36.18207,-49.883823
tba-354,49836057.0,8.534424,33.53898
pyrotinib,51039030.0,48.234013,16.836494
cct-031374,2853753.0,4.433677,72.81153
balofloxacin,40490624.0,-27.15851,4.1446724
mm-206,102514675.0,63.386562,27.490898
bosentan,104865.0,45.227707,16.085077
potassium-p-aminobenzoate,978.0,-30.69843,-70.68925
bendroflumethiazide,9845085.0,-27.39419,-1.8164424
le-135,10410894.0,26.62497,52.953697
nortriptyline,4543.0,-60.73568,34.447514
gw-843682x,9826308.0,54.078888,33.113106
avex-73,76968108.0,-53.789425,30.746815
bifemelane,2377.0,-48.49918,30.900465
dipyrocetyl,68093.0,-19.12815,-56.58947
glpg0492-r-enantiomer,59317173.0,-37.401066,15.511106
ly2811376,44251605.0,-47.33663,16.594513
unc0642,53315878.0,-2.0775723,13.066596
k-858,686905.0,-20.035124,-50.702766
caccinh-a01,747218.0,-40.335438,7.9150987
gsk3117391,53630042.0,-7.722877,-34.80569
crt0044876,81409.0,-59.94372,-3.115995
homoquinolinic-acid,3080554.0,-24.074594,-70.300026
dimesna,65626.0,30.663183,-42.577557
pk-11195,24839733.0,4.5753117,76.25224
amibegron,3035442.0,-19.584318,11.720298
coenzyme-a,87642.0,33.751057,-8.97245
atenolol-(+),180559.0,-6.9440994,-52.008453
8-m-pdot,92211535.0,-39.284527,-51.077255
ic261,5288600.0,-41.88015,19.013813
kainic-acid,44338126.0,31.690062,-50.528625
acetriazoic-acid,6806.0,-36.90648,-23.210936
piroctone-olamine,38988592.0,-44.069912,-46.6013
diphenyleneiodonium,,-72.633125,17.321484
sofosbuvir,45375808.0,1.0226722,2.5396626
snap-5089,10326374.0,24.85313,24.00982
arry-334543,42642648.0,50.041965,25.976212
epalrestat,1549120.0,-25.09838,-39.114346
nsc-4644,72326.0,3.673016,-38.733665
piperacetazine,19675.0,-28.613712,27.675203
ml10302,5311299.0,-22.606974,-38.36684
cinchocaine,3025.0,-26.322298,22.691774
telatinib,9808844.0,49.19274,35.41025
dmp-777,177992.0,-2.4097912,10.055327
avadomide,24967954.0,-51.85569,-14.28679
sr-11302,9976842.0,1.05555,-40.26856
estropipate,3001028.0,-25.98497,-34.0736
mm77,3994476.0,-18.289528,-37.3648
ganoderic-acid-a,471002.0,11.632017,-32.751877
wehi-345-analog,56602558.0,48.319874,37.269485
pf-05190457,58438464.0,57.030468,28.487783
alcaftadine,19371515.0,-51.601704,22.217628
f-16915,14671646.0,0.97493654,-12.396407
dmeob,6891506.0,-48.988754,25.994896
hypericin,,59.98883,7.310381
cariporide,151172.0,-10.20151,-57.215923
sisomicin-sulfate,36119.0,34.181637,-19.955578
linopirdine,3932.0,68.62557,40.30755
zeatin,449093.0,-51.649193,-11.769652
vecabrutinib,72547837.0,-8.048178,5.590437
tmc647055,44556044.0,20.68192,29.584053
ci-976,122327.0,-1.6606526,-13.219922
2-pmdq,,-42.361687,14.366648
4-mu-8c,12934390.0,-68.539314,-0.5194185
etafenone,3275.0,-23.970594,27.231947
jw-67,644733.0,-39.31675,-9.843321
2'-c-methylguanosine,135433495.0,-18.856668,-15.82215
2-fluoro-2-deoxy-d-galactose,445913.0,43.973495,-34.005707
naproxen,156391.0,-65.30492,14.893825
azd5438,16747683.0,-1.5908406,51.02249
loperamide,3955.0,24.8538,46.471813
lumateperone,21302490.0,-36.049206,25.623398
ronidazole,5094.0,-15.249526,-57.693882
tenylidone,1550999.0,-57.507183,30.784634
carboxyamidotriazole,108144.0,-2.1522756,40.173595
ki-8751,11317348.0,62.351402,27.053577
fudosteine,36689154.0,39.914967,-43.536587
palifosfamide,100427.0,29.523811,-54.445538
nolatrexed,135400184.0,-14.058488,60.716496
gsk-j5,78243729.0,10.040184,33.765137
lx1031,23633604.0,45.90851,21.425344
pd1-pdl-inhibitor-1,91663303.0,24.810501,40.494015
isovaleramide,10930.0,28.012848,-66.51795
sonepiprazole,133079.0,-28.671265,11.240022
trigonelline,5571.0,80.753006,-11.833846
camphor-(1r),5284500.0,21.123358,-66.97075
doxifluridine,18343.0,-5.333614,-62.989807
trv130,66553195.0,-28.831997,27.418476
troxipide,40467000.0,-14.890012,-43.688522
lanabecestat,,-34.03891,19.989672
sucralose,71485.0,30.702036,-29.89158
wb-4101,13305910.0,-29.103525,17.12325
sp-420,135511704.0,-10.190725,-36.62095
blebbistatin-(-),5287792.0,-50.268143,16.43492
tc-ot-39,135413563.0,20.550041,30.056732
rosiptor,76965484.0,16.487293,-43.426746
rebamipide,969464.0,-7.5367975,46.964584
diflunisal,3059.0,-60.18168,7.6774673
zm-306416,5329006.0,1.5127835,65.65107
capreomycin,,38.634,-17.148958
etanidazole,3276.0,-9.375918,-62.10932
itd-1,71512660.0,-33.661564,33.45884
s-isopropylisothiourea,445319.0,35.701855,-58.78271
lomeguatrib,3025944.0,-14.981253,59.76832
aceglutamide,182230.0,40.96997,-42.464664
cabaletta,7427.0,35.219482,-21.26575
protionamide,666418.0,-43.81239,-62.309498
lomefloxacin,6603903.0,-43.94513,-4.4501424
sb-742457,11256720.0,-2.9506922,55.297215
ethacridine-lactate-monohydrate,2017.0,-13.711179,65.59909
levodropropizine,65859.0,-22.975811,-63.96993
ldn-57444,51537051.0,-39.504227,27.139277
cyclocreatine,2896.0,39.75002,-50.373573
tulobuterol,688591.0,-32.751713,-52.514145
miltefosine,3600.0,71.607765,-17.968225
gr-113808,119376.0,-28.148867,9.6033
orphenadrine,736041.0,-51.63046,30.968594
rg108,702558.0,-7.5521445,61.16048
streptozotocin,124202159.0,40.32678,-28.401775
ldn-212854,60182388.0,69.63048,11.656744
e3330,6439397.0,-3.264073,-22.099472
mequinol,9015.0,-43.94331,-67.13038
pht-427,44240850.0,-19.147911,26.590267
sancycline,,23.644442,-21.270851
atracurium,73416109.0,72.247826,-24.569876
cyproheptadine,2913.0,-60.92241,29.556854
bgt226,11978790.0,62.31298,12.989528
az-10606120,10310632.0,-12.352442,11.599905
enilconazole,6992070.0,-51.77847,32.1911
kakonein,25790885.0,17.649334,-4.887025
sb-743921,9936388.0,59.713028,24.301018
sr-3677,93600633.0,0.39507365,37.45623
enzalutamide,15951529.0,-33.58187,19.413525
glpg1837,117857370.0,-39.615437,-3.1147451
ntncb,,-10.28075,10.915214
glpg0492,59317190.0,-37.40106,15.51109
"3,4-dcpg-(s)",16062593.0,-8.992792,-71.99872
rgfp966,56650312.0,12.178903,65.78936
raclopride,3033769.0,-22.570107,-40.881653
ac-710,54760053.0,23.493229,25.231071
ammonium-glycyrrhizinate,14982.0,33.220062,-2.981238
aminoguanidine,2146.0,44.0917,-55.537872
crenolanib,10366136.0,53.952095,36.144325
meisoindigo,,-65.5353,7.06614
2-hydroxyflutamide,91649.0,-17.779535,-46.355946
amg458,24764449.0,58.57429,11.911662
erythromycin-ethylsuccinate,132274075.0,32.99217,-0.29730588
maprotiline,,-60.438225,34.69266
guanfacine,3519.0,-20.650534,-67.06892
rs-56812,6604789.0,-46.36961,10.570169
2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose,,39.578846,-28.343422
lindane,,16.446032,-66.52397
4-methylgenistein,5280373.0,-13.2552395,61.01888
zd-7155,4673492.0,55.692223,34.46821
noscapine,275196.0,-25.26968,12.3474245
dexniguldipine,6918097.0,25.023064,23.275843
protoporphyrin-ix,,26.747375,29.923286
estradiol-benzoate,222757.0,-36.035057,34.45791
efletirizine,66003.0,-28.702389,21.616802
etretinate,5282375.0,-34.84927,-34.87353
moclobemide,4235.0,-36.594673,-50.613815
cyproterone-acetate,9880.0,11.561066,-46.15853
homosalate,41097438.0,-42.19475,-39.86152
bergenin,66065.0,27.351439,-27.317463
proxodolol,940099.0,-16.86258,2.6831648
whi-p154,3795.0,-6.609252,55.511898
arofylline,166553.0,-8.675788,70.32904
apck-110,24786010.0,65.239235,41.93307
gant-61,421610.0,19.512285,60.671616
gedunin,12004512.0,-9.106716,-29.240772
vadadustat,23634441.0,-40.516926,-4.324574
gs-9620,46241268.0,-16.834692,4.647684
mk-8998,24765479.0,-32.8268,29.175098
rmc-4550,134183206.0,-26.031475,7.0508566
1e-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,,-2.2306657,-12.644363
a-412997,10425450.0,-55.98894,18.497007
sis3,10138988.0,69.81711,33.30855
amprenavir,65016.0,-1.9121845,2.9665413
acebutolol,657184.0,-10.446312,-38.246964
edo-s101,46836227.0,-15.980101,12.2212305
cephapirin,30699.0,-5.653416,-41.707405
omeprazole-sulfide,155794.0,1.3998265,65.09284
clopidol,18087.0,-47.477825,-67.00971
melevodopa,23497.0,-11.680659,-66.089516
ys-035,5714.0,-24.89009,24.758022
ginkgolide-b,,23.960388,-23.636969
rg4733,49867930.0,-12.062335,15.07944
levobetaxolol,60657.0,-17.719654,-30.542341
vericiguat,54674461.0,43.42397,35.940956
elbasvir,71661251.0,46.00737,6.2827907
l-694247,132059.0,46.685562,36.865215
wz811,11565518.0,-5.1900277,59.91995
2-octyldodecan-1-ol,73415990.0,2.7398195,-16.900993
eprodisate,428573.0,38.38669,-47.138443
paeoniflorin,442534.0,24.871172,-16.295015
vitamin-b12,,45.66178,-3.8345864
hematoporphyrin,,15.924388,12.755772
marimastat,119031.0,35.45825,-35.901833
gw-4064,9893571.0,36.384453,26.349379
lumacaftor,16678941.0,13.185958,43.998016
flavin-adenine-dinucleotide,643975.0,33.998398,-8.584712
astemizole,2247.0,68.269646,33.569683
s4,53342705.0,-40.02995,-2.96126
trolox,688071.0,-30.576258,-56.366905
nemorubicin,65907.0,25.534576,-8.120021
zstk-474,11647372.0,-6.805601,34.330036
cimaterol,10911051.0,-14.385579,-67.20574
bms-911543,50922691.0,56.079655,38.01182
vecuronium,39765.0,74.117004,-15.0625
rrx-001,15950826.0,33.998177,-46.57238
as-252424,11630874.0,-43.86662,1.0402015
cp-99994,5311057.0,-49.79356,6.776033
topiramate,5284627.0,26.27447,-35.876118
gadodiamide,24847884.0,25.398428,-24.051237
risedronate,5245.0,-7.835882,-72.25359
laropiprant,9867642.0,14.722454,56.184963
diclofenamide,3038.0,-9.868645,-57.830948
hydrocortisone-valerate,5282494.0,14.1459255,-34.747963
barasertib,11497983.0,20.600237,10.447924
pafuramidine,6529858.0,-1.7891612,39.903297
natamycin,5284447.0,30.419693,-14.080659
odq,1456.0,-18.410456,66.5766
pf-06463922,78162481.0,-7.3502283,42.35553
mepyramine,4992.0,-47.83736,25.584286
bitoscanate,19958.0,-49.521282,-54.14169
mk-5108,,20.476353,38.288692
gsk650394,25022668.0,71.25754,39.66171
ozenoxacin,9863827.0,9.686874,48.177254
ramatroban,123879.0,11.903149,50.054497
teneligliptin,11949652.0,-29.176483,10.865689
sograzepide,9870520.0,12.385708,24.576336
id-1101,6918732.0,42.395954,-46.36127
gsk429286a,92472001.0,8.379541,48.789925
hc-030031,1150897.0,-4.3239317,53.690746
eprosartan,5281037.0,17.6734,44.11769
3-bromocamphor,3006542.0,19.926176,-66.02892
fk-866,6914657.0,-28.064999,24.908459
cdk9-in-6,,-0.5826644,8.734322
zilpaterol,25218684.0,-61.44533,-4.920587
cpp,6603754.0,39.125225,-39.18676
nvp-tnks656,136237316.0,-5.0696507,4.6169567
cgs-20625,163844.0,-8.229517,71.485535
pizotifen,27400.0,-60.815117,28.903814
nms-1286937,49792852.0,10.02908,19.229063
ag-14361,9840076.0,-8.939359,71.48937
pf-03049423,24963293.0,1.3244898,28.62891
aqw-051,50914822.0,-53.26305,26.824963
gnf-7,11478363.0,53.66445,20.997246
propofol,4943.0,-47.26483,-48.27005
luteolin,5280445.0,-16.408955,54.89171
bethanechol,6603779.0,81.852806,-11.452803
f351,11217901.0,-70.99822,2.4603071
isoquercitrin,5280804.0,19.771448,-5.662213
cfi-402257,,46.531208,23.561214
sulfapyridine,5336.0,-53.315247,-8.956783
pfi-3,78243717.0,-42.629696,16.211231
pd-318088,17753852.0,-9.588216,7.575175
tecastemizole,123618.0,-3.9034355,65.717735
paopa,44281634.0,38.70347,-38.396847
vl285,71667162.0,19.068817,30.900915
btb06584,2799764.0,9.519412,37.384636
vorapaxar,10077130.0,-16.617311,20.64434
voriconazole,71616.0,-2.7797084,54.207104
cytidine,6175.0,-1.713724,-63.394268
bemotrizinol,136218979.0,34.597782,22.311237
gadopentetic-acid,6857474.0,25.311663,-24.015472
avagacestat,46883536.0,21.80384,35.095882
oxybenzone,4632.0,-59.04375,14.859434
trandolapril,5484727.0,-8.076842,-35.374043
omecamtiv-mecarbil,11689883.0,-27.392408,5.40423
cefprozil,5281006.0,-6.431473,-46.08715
ethacizin,107841.0,-28.31897,27.844473
lomitapide,9853053.0,35.108112,26.446959
carbazochrome,,29.298073,-34.608257
ganaxolone,6918305.0,9.96719,-52.443714
proscillaridin-a,5284613.0,9.037911,-27.164928
hydrocortisone-butyrate,26133.0,14.952756,-35.179157
camostat-mesilate,2536.0,-14.667999,-0.46418884
stf-62247,704473.0,-1.4397041,71.18833
ropinirole,5095.0,-34.789,-42.72444
lodoxamide,44564.0,-6.092033,-56.916046
oxonic-acid,4604.0,-7.5908403,-66.75117
emodin,3220.0,-48.524323,-7.203527
paeonol,11092.0,-39.162155,-62.232265
polymyxin-b-sulfate,,44.02997,-9.741185
radiprodil,10200813.0,-4.5808535,43.36809
medroxyprogesterone-acetate,6279.0,11.596995,-46.570724
cpi-203,71291068.0,4.5188465,54.373173
gemigliptin,11953153.0,-13.325173,-30.30278
dimethyl-isosorbide,59968542.0,33.334145,-64.05297
kn-93,5312122.0,24.917982,38.904877
icatibant-acetate,6918173.0,44.65977,-9.394483
nps-2143,6918446.0,16.110598,47.59508
spp86,66549796.0,-11.678353,69.63265
octreotide,,41.581936,-6.7195153
"3,5-dhpg-(s)",71668376.0,-11.773943,-71.279915
perfluamine,67645.0,2.2996898,-42.777782
pf-02545920,11581936.0,69.52851,8.990124
tocainide,3080825.0,-29.390251,-66.832344
pf-06873600,134247638.0,-21.626152,2.31668
zanamivir,60855.0,38.187862,-27.19577
ml204,230710.0,-63.70875,26.847864
dimethisoquin,6857.0,-48.3672,28.414507
ac1ndss5,4581100.0,72.05833,-18.65207
azd3514,46893585.0,-17.824493,17.18116
jx-401,1126109.0,-42.871513,30.063023
etilefrine,164652.0,-20.745007,-69.77037
saxagliptin,,27.258795,-46.952385
al-8697,25060093.0,12.905621,60.6837
candesartan,2541.0,64.026825,12.975202
aurothioglucose,6916934.0,30.305962,-36.97618
srt3190,59149652.0,-2.906831,1.359537
jzl-195,46232606.0,14.13571,37.325756
travoprost,5282226.0,-8.023804,-20.97195
a0001,2734086.0,1.7529554,-12.745076
ethylenediaminetetraacetic-acid,6049.0,34.84653,-32.774452
pempidine,6603.0,20.817669,-66.99328
ah6809,119461.0,-8.530105,67.5715
aphidicolin,457964.0,20.873175,-40.351208
diosgenin,99474.0,8.691433,-45.26226
fluorescein,16850.0,-11.742959,58.65297
atn-161,9960285.0,34.226974,-16.075891
voreloxin,9952884.0,-5.6984663,33.156624
glafenine,969495.0,3.5040166,40.36695
bisoprolol,6604464.0,-17.61882,-30.67792
hexamethonium,3604.0,74.46991,-27.3476
l-778123,216454.0,9.586246,59.10155
boronophenylalanine,150315.0,-5.8782487,-67.65463
praziquantel,1917817.0,-42.824562,-42.551876
balicatib,10201696.0,-8.237991,-35.85669
of-1,35397514.0,2.740253,56.002552
ferroquine,92043331.0,-27.904057,31.173391
fluralaner,71300892.0,-15.241318,20.41401
cytochlor,92132144.0,-5.197589,-61.68171
nitrendipine,157702.0,-12.681326,-33.42905
delpazolid,44205191.0,-17.125225,-43.489037
mk-7246,45268455.0,3.2104042,57.563343
acipimox,5310993.0,-36.051254,-72.004364
fluconazole,3365.0,-18.343134,60.67564
chpg,6604802.0,-18.363997,-69.9022
copanlisib,,19.649845,-13.990166
corosolic-acid,6918774.0,4.7249827,-37.99685
meloxicam,54677470.0,-45.360405,-8.4895935
hqk-1001,11684.0,26.681944,-66.53239
sb-939,49855250.0,-18.110437,13.745933
ornithine,74765349.0,41.5081,-44.73353
alpha-asarone,636822.0,-39.161774,-44.79746
pf-04457845,24771824.0,17.88377,52.899426
mcn-5652-(+/-),6336338.0,-58.049248,31.542892
chlorotrianisene,11289.0,25.349787,65.01174
chlorobutanol,5977.0,23.32853,-67.88949
deforolimus,,32.630814,2.8929477
ici-199441,3082718.0,-51.064922,36.693157
ripasudil,9863672.0,-45.43601,11.695174
avoralstat,86566678.0,17.032038,12.099149
uk-5099,6438504.0,-4.710121,72.89823
gsk690693,16725726.0,-3.7068746,30.206438
e-2012,11560787.0,18.586088,58.3514
psi-7976,45375809.0,1.0226722,2.5396626
n-acetylglycyl-d-glutamic-acid,6604718.0,38.28669,-37.07608
amidopyrine,6009.0,-74.2957,10.235095
pamidronate,4674.0,38.476074,-35.147026
ms-424,,-37.023773,-62.333252
estriol,5756.0,-28.445538,-56.071716
g-caryophyllene,5281515.0,15.684341,-66.49348
unc2327,71583615.0,-44.45191,-7.1845083
sulfametopyrazine,9047.0,-49.242813,-12.477708
sar-245409,49867926.0,50.01418,10.71124
ski-ii,753704.0,0.12703642,70.49567
nms-p715,44556162.0,48.247787,15.38374
gp2a,16094766.0,25.67563,54.521755
dilazep,3074.0,6.4448943,1.8121957
penbutolol,37464.0,-30.329983,-46.434204
amorolfine,25790581.0,-35.856583,-36.464638
l-(+)-rhamnose-monohydrate,439710.0,44.114246,-34.075054
cdba,,46.117878,-12.777787
trospium,,77.61633,-17.270407
dactinomycin,457193.0,36.544765,-0.31845337
exo-iwr-1,1163034.0,5.5341487,55.262665
tipranavir,,26.144531,24.020018
ixabepilone,,8.192837,-27.756048
epetraborole,46836890.0,-8.531439,-62.9127
benazepril,5362124.0,-15.6660595,9.092309
verdiperstat,11528958.0,-59.08745,-1.4590205
dehydroacetic-acid,54678494.0,-36.676727,-63.723248
mmpx,155806.0,-55.81614,-12.623284
fenticonazole,36688220.0,72.51239,37.109
aklomide,2075.0,-34.360176,-62.242893
etoricoxib,123619.0,3.9574726,72.25247
protirelin,638678.0,29.55658,-27.13956
propranolol-(r),21138.0,-50.130585,4.874684
az-10417808,135665263.0,6.1046696,37.9826
tolperisone,688589.0,-37.10245,-40.3019
talampanel,164509.0,-47.724155,15.289292
atb-346,76963724.0,4.696594,64.251915
4-ibp,132995.0,-41.195225,34.334614
chloroxoquinoline,66593.0,-70.45928,13.985654
balsalazide,,-13.064274,-2.0542839
zapa,6604703.0,42.916916,-47.59625
ofloxacin,6956357.0,-43.095615,11.9318285
famotidine,5702160.0,-3.301958,-48.896736
04/01/46,76965201.0,33.638535,-62.51476
nateglinide,,-30.88831,-44.07729
5-hydroxytryptophan,6971044.0,-49.739212,-4.845695
fosinoprilat,62956.0,-9.467853,-23.399145
k145,71714682.0,-19.61787,-32.554142
minodronic-acid,130956.0,-27.755245,-10.863414
viloxazine,12226596.0,-24.3186,-51.849625
fostamatinib,11671467.0,15.871394,8.908541
anabasine,641266.0,-45.032528,-65.59967
cpi-444,44537963.0,44.762333,35.96111
fosaprepitant-dimeglumine,135413538.0,17.376228,17.80242
gallamine-triethiodide,3450.0,72.78936,-27.372345
stat3-inhibitor-vi,252682.0,-17.322502,-1.3901981
meclizine,6604289.0,24.653494,66.52763
simeprevir,24873435.0,25.859606,4.7547827
tuftsin,156080.0,33.93039,-16.0889
4-hqn,135408753.0,-72.82924,0.94249123
bms-345541,9813758.0,-16.079266,63.617863
isoguvacine,7059534.0,38.295887,-57.767876
ampyrone,2151.0,-71.77583,1.5394337
p22077,46931953.0,-43.19458,25.694046
oxybutynin,6098167.0,-22.482882,-35.215126
ispinesib,6851740.0,59.117687,24.411377
hjc-0350,22200891.0,-63.095276,25.354055
glutathione-monoisopropyl-ester,40466869.0,34.55456,-32.271866
pit,124334.0,-72.477745,7.9615016
ltb4,5280492.0,-1.3391906,-21.224924
plicamycin,457831.0,36.76044,-5.3813305
rivastigmine,77991.0,-39.53592,-44.36455
bupivacaine,92253.0,-37.340473,-37.333397
cephalosporin-c-zn,,24.117693,-23.697275
cefixime,5362065.0,22.086092,-17.830631
azd6738,54761305.0,0.09952026,34.958656
dmps,1549058.0,41.35595,-47.63266
daltroban,54343.0,-45.84418,4.9790773
oxelaidin,4619.0,-20.410429,-30.180487
pf-562271,11713159.0,10.195094,21.931585
nalmefene,5284594.0,-18.902348,-47.036797
avacopan,49841217.0,30.456987,44.83199
ar-c155858,10226546.0,-4.87028,33.616734
clomethiazole,10783.0,-49.87866,-59.554817
cefuroxime-axetil,9806360.0,21.944065,-15.135095
gsk239512,9976892.0,-36.475735,24.972303
bruceantin,124605168.0,16.638472,-25.647964
glimepiride,,10.942518,-21.878292
metaxalone,25271694.0,-39.199093,-57.149467
l-cysteinesulfinic-acid,28167170.0,43.73637,-44.983906
apratastat,11452716.0,-6.6591496,-44.63997
ng-nitro-arginine,440005.0,39.043373,-36.742218
sitosterol,222284.0,2.3452818,-41.624084
limonin,179651.0,-10.819162,-29.43715
reversine,210332.0,4.62791,38.235306
tc-s-7003,11785878.0,61.496605,7.309708
oxolamine,13738.0,-48.51332,25.90217
alimemazine,6604496.0,-55.130985,32.84052
adx-10059,10331863.0,-67.79052,12.776176
rn-1,45376076.0,-29.012299,21.43205
fn-1501,72195175.0,43.808636,32.87964
n-acetyltryptamine,70547.0,-59.51094,5.4333634
krca-0008,72547474.0,20.661,20.749979
ginsenoside-rd,,35.65208,-4.3025546
vuf11207,97018453.0,-20.881771,24.34081
bay-61-3606,10200390.0,46.125767,36.483982
hymecromone,5280567.0,-70.68123,0.37562016
bepridil,50088.0,-23.503847,27.304195
pnu-22394,27559.0,-70.88009,14.717883
succinylsulfathiazole,5315.0,-17.321312,-1.3304834
levamisole,26879.0,-48.59284,-55.47275
amylene-hydrate,6405.0,27.149137,-67.20019
at7867,11175137.0,9.268325,71.37828
zln005,899323.0,-5.563259,79.22926
stiripentol,25271730.0,-41.820694,-48.401237
nvp-aew541,,58.98308,28.42209
petcm,736879.0,-42.845844,-51.777565
valrubicin,454216.0,27.119312,-1.2135091
ampa-(rs),7059442.0,-9.022289,-67.21206
cetirizine,28145930.0,-28.492353,22.120548
dexfosfoserine,68841.0,41.58105,-37.88023
fanetizole,54339.0,0.6331792,75.197296
oleoylethanolamide,5283454.0,0.09857265,-18.875984
altanserin,3033677.0,6.7653694,58.24699
pci-34051,24753719.0,-6.777995,62.894485
cloxacillin,6098.0,-23.767214,2.7248454
5-fp,101498.0,-38.46764,-71.03028
bedaquiline,5388906.0,64.916534,5.2250304
clodronic-acid,25419.0,42.84181,-41.329437
czc24832,42623951.0,-7.065007,39.78448
px-12,86308851.0,-41.27774,-56.558033
galantamine,9651.0,-20.412085,-50.851017
tetrabenazine,11634155.0,-29.017532,-36.583973
zami-633,75743.0,39.162678,-58.258823
ciclopirox,2749.0,-44.03251,-52.321095
buserelin,50225.0,44.44389,-7.84668
methocarbamol,688484.0,-13.2726965,-53.73326
aloperine,162147.0,17.817505,-62.30575
isoliquiritigenin,638278.0,-48.160404,-1.9417119
rotundine,72301.0,-35.705788,23.490288
bonaphthone,23384.0,-47.36425,-55.716843
taminadenant,53466958.0,-18.069822,61.935284
maltobionic-acid,7314.0,35.45391,-20.623377
5-methylfurmethiodide,4141.0,79.66827,-12.170514
ecabet,65781.0,-27.22634,-32.304077
etizolam,3307.0,3.3598936,73.106384
ap1903,16135625.0,43.052074,4.5293074
kartogenin,2826191.0,9.962675,71.02231
tomelukast,3969.0,-16.808132,2.8470535
sgs-742,130021.0,29.798655,-54.30439
pco-400,129348.0,-19.922064,-47.62314
ha-966-(s)-(-),183351.0,41.51444,-54.703003
ag-490,5328779.0,-40.578568,-3.8518474
irl-2500,5311192.0,56.7678,9.292795
tame,1550286.0,-4.9757514,-48.70554
cycloserine-(d),6234.0,41.980495,-54.57719
tc-i-15,90488948.0,-1.5334308,1.8553544
ica-110381,4314115.0,-62.788208,19.505932
salvinorin-a,128563.0,-11.064489,-29.636047
pp-121,24905142.0,53.40642,45.61771
guanidine,3520.0,43.851048,-56.048443
fenofibrate,3339.0,-33.48806,26.23982
asimadoline,179340.0,15.214431,61.92957
ht-2157,,5.2025013,75.531334
kuromanin,441667.0,83.48676,-18.56682
rose-bengal,25474.0,31.497066,36.319527
bortezomib,387447.0,-10.298523,-1.5393895
obeticholic-acid,,7.05765,-40.19108
"ici-215,001",164451.0,-9.948829,0.371457
c188-9,1324494.0,63.1246,10.159322
suxibuzone,5362.0,-14.27169,10.359434
belizatinib,,25.61084,30.182629
vemurafenib,42611257.0,59.4386,30.480644
ebrotidine,65869.0,-12.941546,-0.88846046
sb-431542,4521392.0,55.227207,42.719753
artemether,68911.0,17.35273,-56.93389
desmopressin-acetate,,41.563198,-8.878935
unc3230,46355372.0,-35.068787,-1.1815006
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445.0,-28.738523,-47.575703
norethisterone-enanthate,229295.0,6.0233917,-46.3598
ct-7758,10186367.0,13.874944,25.977884
naltrexone,5360515.0,-15.732213,-46.547832
palosuran,10173280.0,6.386833,43.33878
acrylate,,38.62241,-61.172638
elinogrel,16066663.0,43.42151,32.166653
nafadotride,6604854.0,-28.7662,23.351423
th-302,11984561.0,-9.15878,-37.179493
monostearin,15560610.0,-1.1309589,-18.623623
pyrithyldione,4994.0,31.403078,-62.051758
matrine,91466.0,17.754501,-61.33016
thymalfasin,16130571.0,50.02114,-12.910715
sb-408124,4331799.0,9.96327,69.37659
propacetamol,68865.0,-25.79628,-43.086678
mebicar,122282.0,32.711224,-65.720665
procysteine,72390.0,38.728935,-55.187317
acedoben,19266.0,-29.226398,-67.24407
emd-1214063,25171648.0,50.591606,31.01605
pdp-ea,69724031.0,-0.24264728,-14.735426
chlorphensin-carbamate,73416025.0,-23.590147,-55.31317
sc-236,9865808.0,3.445192,60.314102
indomethacin,3715.0,2.9131975,61.267937
idalopirdine,21071390.0,24.644543,60.354374
pdd-00017273,121398766.0,45.124245,38.790737
as-2034178,24808572.0,25.515913,40.80556
ml323,60167849.0,62.403538,36.903786
fluoxetine,657320.0,-47.81137,33.63056
pim-447,44814409.0,19.332525,51.18515
hydroxyzine,1548976.0,-28.350943,22.01633
benzyl-benzoate,2345.0,-65.22378,23.561228
